Question Number,Question Type,Choice,left eye 1,left eye 2,right eye 1,right eye 2,EA,EL,PI,PR,PG,TH,AX,AY,AZ,GX,GY,GZ,MX,MY,MZ,SA,SR,SF,HR,BI,Accept_Deny_button.response,Accept_Deny_button.rt,Confidence_Slider.response,Confidence_Slider.rt,Deny_Slider.response,Deny_Slider.rt,Accuracy of AI response,Image authentic?
7,image,yes,0.537204108,0.701249254,0.543241097,0.711815531,0.497634375,-16728.23751,147232.6285,119093.5945,6896.666667,35.06335664,0.07470913,0.667293869,0.653395349,-0.104068085,1.987985106,0.392548596,57.75264271,-129.0613108,89.85412262,0.013955,0.3466666,12.11527719,41.16666667,2266.666667,1,12.9600853,5,14.1586051,1,15.5002467,0,1
7,image,yes,0.35092083,0.572048723,0.35628631,0.573832887,0.481155038,-16634.63336,147622.3888,119168.6112,6942.502627,35.01260116,0.057136602,0.589477273,0.763451049,0.90982662,0.510379613,0.120891697,59.29020979,-129.0472028,94.87937063,0.0005885,0.2,9.693037681,41.28571429,1945.714286,2,14.3843983,3,16.2019561,3,17.7918835,1,0
7,image,yes,0.463624714,0.642704951,0.469011399,0.640827195,0.479859787,-16626.28908,147721.4486,119173.0889,7017.597222,34.9973945,0.057651452,0.601062241,0.753473029,0.937099585,0.622613128,0.072672389,59.44121715,-129.7150761,94.76763485,0.007962667,0.533333667,7.108897727,43.9375,1842.5,2,16.6180542,4,20.2099394,1,21.925545,1,0
7,image,yes,0.344060892,0.62401024,0.34322037,0.62330896,0.487015716,-16668.36046,147672.6193,119164.3298,6969.378016,34.97830357,0.037997312,0.602951743,0.753914209,0.934637097,0.63087027,0.086208791,59.57640751,-130.227882,94.10991957,0.007148667,0.511111,7.754184444,48.44444444,1657.777778,1,24.0700626,3,26.5907814,3,28.2907188,1,1
7,image,yes,0.338250915,0.370852091,0.343890018,0.373712206,0.480720162,-16631.98719,147812.0921,119273.6982,6985.432225,34.95541176,0.04804644,0.601588235,0.754436533,0.943024768,0.606283912,0.056453376,59.70278638,-130.5294118,94.58204334,0,0,6.988193023,53.2,1572,1,12.6179618,4,13.7307708,2,15.3357202,1,0
7,image,yes,0.38527776,0.483408864,0.389467907,0.481904023,0.463921239,-16526.72817,147671.3873,119137.0637,6992.735294,34.89854412,0.058990196,0.600857843,0.753769608,0.969254902,0.547189055,0.083391753,59.77941176,-130.9313725,95.03921569,0,0,4.672672,53.83333333,1313.333333,1,18.0975748,5,22.4315445,3,24.961971,0,0
7,image,yes,0.47053158,0.877286788,0.476833573,0.878059094,0.477876886,-16612.74611,147458.6471,119018.1059,6966.342857,34.86619444,0.052283082,0.589316583,0.764909548,0.857569748,0.695994941,0.084725256,59.47236181,-130.4237856,94.83417085,0.039496,1.266667,3.845236111,47.13333333,1589.333333,1,16.219127,4,18.0461977,3,20.2333669,0,1
7,image,yes,0.395978961,0.692673104,0.388136219,0.688177923,0.467878114,-16552.13669,147131.1708,119090.9232,6950.228407,34.84271975,0.015542074,0.595967433,0.762249042,0.945643545,0.712854369,0.093133072,59.25862069,-131.4904215,92.96743295,0,0,2.054695238,51.6,1365.333333,1,21.2710518,2,21.9450589,2,23.2224815,1,1
7,image,yes,0.354554132,0.459667434,0.359563901,0.450168379,0.457553882,-16484.76216,147013.9905,118948.696,6920.551069,34.84067188,0.015480676,0.592356974,0.765406619,0.919576832,0.561326139,0.114264198,59.23877069,-131.1749409,92.89361702,0,0,1.050478431,46.09090909,1567.272727,1,15.7358781,4,17.3959009,3,19.8526884,0,1
7,image,yes,0.526883673,0.712954392,0.534898813,0.705352703,0.465167597,-16532.78009,147015.5746,118826.246,6965.479839,34.82881457,0.015240246,0.601851406,0.757578313,0.955989899,0.621389899,0.12554321,59.69076305,-131.2690763,92.36546185,0.027338,1.2,1.510358333,44.07692308,1516.923077,2,13.7942658,2,15.3336268,1,16.7029616,1,1
7,image,yes,0.346650628,0.536280758,0.368393736,0.513915181,0.460927033,-16507.0158,146931.6538,118852.3782,6894.564706,34.82944134,0.030686971,0.594622483,0.762552013,0.932671743,0.608501684,0.077039182,59.58053691,-130.7533557,93.2466443,0.001636833,0.2,6.527334722,45.13333333,1634.666667,1,13.8902081,5,14.9546732,3,18.2991549,1,1
7,image,yes,0.65059326,0.607912415,0.656996524,0.601343694,0.469584748,-16561.84002,147035.862,118971.1932,6944.193206,34.82446853,0.001612832,0.605976744,0.754389006,0.940627907,0.765683084,0.098132609,59.46934461,-131.7737844,91.76321353,0.0165615,1.0333335,8.73282807,44.5,2095,1,16.3201011,5,17.2333908,3,20.2393147,1,1
7,image,yes,0.43417435,0.53429525,0.435421231,0.543778592,0.462602793,-16518.15786,147119.998,118918.9012,6958.741935,34.81862,0.011176829,0.609617706,0.750947686,0.916447581,0.536644309,0.123507187,59.76056338,-131.4527163,91.70623742,0.001457,0.2333335,7.025025,37.81818182,1796.363636,1,13.720489,5,14.8827434,1,17.624086,0,0
7,image,yes,0.123510414,0.991390589,0.144376896,0.906698209,0.456651178,-16478.65546,146889.8791,118806.2802,6939.074856,34.81071519,-0.013842412,0.611437859,0.749749522,0.942143954,0.737496139,0.080261209,59.57743786,-131.8202677,90.43785851,0.001140333,0.177777667,8.394438095,40.53846154,1753.846154,2,16.2435795,1,17.5049574,3,19.5720465,1,0
7,image,yes,0.463505816,0.448519196,0.482394818,0.418709782,0.446454098,-16408.69082,146836.5519,118753.5212,6897.065385,34.80863694,0.004555332,0.613312261,0.747927203,0.963779923,0.586069231,0.117155512,60.03256705,-131.5977011,90.94827586,0,0,4.761873016,45.85714286,1448.571429,2,14.2278632,2,15.5955769,3,17.6873994,1,0
7,image,yes,0.117966846,0.876554139,0.112661289,0.856993094,0.449598978,-16429.65033,146692.7483,118726.0034,6878.521812,34.80963333,0.002420035,0.614694631,0.746795302,0.905557239,0.602705085,0.095428571,60.11409396,-131.4463087,90.98322148,0.0042236,0.3866668,7.306269444,47.8,1624,1,18.106238,5,18.8726565,3,20.3286776,1,1
7,image,yes,0.390084658,0.361760518,0.395005703,0.359268425,0.476194743,-16600.69978,146602.5113,118777.1839,6852.304786,34.81352066,0.008196382,0.609103015,0.751439698,0.914757576,0.600601523,0.093638961,59.86180905,-131.4346734,91.50753769,0.020626,0.688888667,8.5279875,48.66666667,1697.777778,1,19.2316378,5,20.1284984,3,22.391047,0,0
7,image,yes,0.336583083,0.305989793,0.341129897,0.300217639,0.468094115,-16551.75396,146701.8636,118659.6005,6910.530994,34.82333948,0.023081392,0.604448513,0.754864662,0.914696323,0.590388193,0.059818458,59.70480549,-130.9470415,92.32984636,0.006960182,0.539393909,5.73188645,49.13157895,1605.263158,1,12.5693904,5,13.8118575,1,15.2717135,,
