EA,EL,PI,PR,PG,TH,AX,AY,AZ,GX,GY,GZ,MX,MY,MZ,SA,SR,SF,HR,BI,Question Type,left eye 1,left eye 2,right eye 1,right eye 2,Accuracy of AI response,Image authentic?,response
-1.3257378502489479,1.454710121119718,1.4435708851772457,1.3519916239632102,1.4645801245675076,-0.822501975942219,1.7607483168804745,-0.9271968853560484,0.6478133148708098,0.1301267380319955,-0.018548810097716376,0.007303175567273815,0.5701999848652511,1.1713433166581515,-1.1250688849398243,0.47802320012306165,-0.18115694371222918,0.7988857040404939,-0.31683603652427833,-0.2442029442785618,image,0.370515653,0.628584737,0.366989125,0.608382253,1.0,1.0,1
-1.3208189207111394,1.4462921578255812,1.3731769443170947,1.3849995118083183,1.3524124824208241,-0.8491686755813258,1.8384223849472436,-0.9058306065751419,0.7325803706287491,0.1992006921178874,-0.06886193987712477,-0.07304891294917845,0.38028833276487445,1.2252382276001323,-1.1177771109633898,-0.12159526849030595,0.6446811738910285,0.5878374420780783,0.4075097193050677,-0.3280579610020888,image,0.511189242,0.600541424,0.528838474,0.633163234,1.0,0.0,1
-1.3191132019678216,1.4433755688703065,1.4078673612524544,1.522358468390047,1.3624881953643966,-0.8426381393304174,1.9493373291945773,-0.8841574624659568,0.7902684053416852,0.1015591738169482,-0.3228483427457009,0.08924548398779499,0.49077202144298393,1.2770439603615424,-1.220693433421329,-0.5219644414539752,0.23176211508939956,0.8171129875786871,0.3027542485721366,-0.4215433860435977,image,0.498538625,0.490715911,0.505959984,0.505869373,0.0,0.0,0
-1.309947901314268,1.4277729011765257,1.5649889692867256,1.8374974156678374,1.3976377652954133,-0.8370237872407167,2.1521644168961678,-0.8599617173974653,0.8844041989107155,0.16818742047717208,-0.11754450761260896,0.020284792622961532,0.7526100385288201,1.2235186452229663,-1.4169592864618459,-0.037208125741188994,0.4382278321441867,1.0721151977673178,-0.4753628851992702,0.23785129610986064,image,0.463815222,0.558146369,0.469240769,0.559217729,0.0,1.0,0
-1.302366670226116,1.4149248869768163,1.5071160998285618,1.7255805536946502,1.4164290113848397,-0.8474945266469716,2.146757495872044,-0.8406431236024156,0.9170701017172885,0.1141845988874826,-0.015316533191605882,0.02128092410818446,0.8924361854363729,1.0810395793832768,-1.38464599461279,0.31112512209861637,0.025302585688585198,1.5491502674561433,-0.18269793359291808,-0.40698032968305536,image,0.432876991,0.546923569,0.489606607,0.571377707,1.0,1.0,1
-1.2927947382547025,1.3987855126450008,1.5202800791769944,1.867476459468197,1.3368373843407197,-0.85305421951914,2.1530700140522616,-0.8486057691506355,0.9175157165984302,0.08060542760372233,-0.02158881964950835,0.01021994658851259,0.8360529362209359,1.2385196874268911,-1.365287628268313,0.25533396912241685,0.23176211508939956,1.5391038106270973,-0.11562888212723797,-0.18994381581039724,image,0.287557631,0.497456388,0.286428707,0.482509433,1.0,1.0,1
-1.1404258550994113,1.1528646972885204,1.1983325950545098,1.7379638435352311,1.080912071143297,-0.5341570187212062,0.6037822764867714,-0.34268889768985417,0.39593025730704107,0.2037845169417911,1.7192849862346722,0.607969472120889,0.8552156944598943,-0.2542708122001641,-0.4987906371147197,-0.270209465585776,0.12853235038899252,0.6796005996207852,-1.8519721028092333,1.216408947775977,text,0.307015192,0.577248316,0.306263433,0.558040355,1.0,1.0,1
-1.1186967960299385,1.11940735389014,1.000536607761395,1.605458982361138,0.897822342708717,-0.30605369488000295,0.054819467262502405,0.09502065393742813,0.4601110796442763,0.1455448323187866,-0.023181721024565092,0.011705836822716743,0.8172585191532864,-0.5260164095649386,0.08935518057791912,-0.42280954872376264,1.0576048780785225,0.9362443419391706,-0.7058365350252237,-0.4464415140235387,text,0.494281016,0.529151781,0.512033592,0.570065774,0.0,1.0,0
-1.0760854762460341,1.0550882518215752,0.9810711644192015,1.3894915265259762,0.8147467002532426,0.06765841803898312,-0.10117452265882913,0.057137897878099315,0.23574428320437882,0.029762581927658356,0.05117280754530369,0.06566412037553608,0.7378930668816289,-0.7505226134251072,-0.03385768061791862,0.2759638126198175,0.7823229165157146,1.1658567160257611,-0.16557391971070393,-0.1796587198079072,text,0.530452334,0.54878222,0.492587457,0.546329956,1.0,1.0,1
-1.0169366297298612,0.9677394106054548,0.8739044699429876,1.1975834859452443,0.6306059335190211,0.5477460499242024,-0.07605020284394678,0.140264180946753,0.3704507427105537,0.06699859418583021,0.008319697446047965,0.010171166252350377,0.7611420891209519,-0.6697499229359406,-0.024902833633030367,0.8597343758249011,0.5620973621307027,1.1789678163256143,0.0012628944341330044,-0.39147772176069323,text,0.741980917,0.236627054,0.740326822,0.273087748,1.0,0.0,0
-0.9632219134590493,0.8909139891019022,0.9485949154250981,1.0457743839587574,0.7665110363469032,1.0027042172948455,-0.06611271929969435,0.15047485192125862,0.3995982860600585,0.049199287076016424,-0.007900199990300647,0.017755360699582126,0.9447920605596396,-0.6543383052284447,-0.0037662042407880813,0.3379799238261437,0.3497416488479435,0.5597535943752959,0.060737883533601156,-0.387615118977183,text,0.432378514,0.390690101,0.411709936,0.385813656,1.0,0.0,0
-0.9167526851222503,0.8259596514204308,0.952845397674921,0.9609490374061208,0.7422925182032903,1.4114001783715264,-0.03503388790551778,0.095406020742924,0.36438065370779466,0.08621575906773032,-0.021359625225572488,0.02059451509218781,0.406262109369722,0.11527177217279057,-0.10475616718527145,0.7560310161005112,0.23176211508939956,0.29305110173059135,-1.073758188396558,0.5062642214920372,text,0.753546055,0.165348471,0.74866129,0.182025478,1.0,1.0,1
-0.8797871594353396,0.7754426041329302,0.7551669255228223,0.8074175774902707,0.44794998634245986,1.5365252706570496,-0.03948350341757638,0.1926436179813475,0.4884632591353453,0.0764183708992503,-0.023930954947732255,0.05171411020658368,0.5781105233311037,0.06992864085721329,0.020794904414059484,0.0045185034434911606,0.4382247476079722,1.014096226062103,0.523292082541285,-0.5362676309312284,text,0.507993438,0.78545981,0.512188856,0.795612905,1.0,0.0,0
-0.8544497513133333,0.741311937463504,0.792925295665526,0.7009048349366938,0.5087481562828363,1.501521179985277,-0.04967556349982684,0.10322706723069237,0.3612783145733504,0.009382362381011011,0.027189236968005175,0.06858871294621162,0.38018950981464655,0.09561080193736016,-0.10624837360397475,-0.2556751866996198,0.23176211508939956,0.6454910271536911,0.05204374653696232,-0.05511810281150067,text,0.264831505,0.398854634,0.2549696,0.363654689,1.0,1.0,0
-0.8291708520145008,0.7077399919015667,0.7196269391112089,0.912777327487063,0.4148880583242078,1.4269453218435368,-0.15595947908226376,0.11658255768101178,0.26018639946384114,-0.006717578350883974,0.0038386724523446834,0.07281510351704608,0.20823524109422167,-0.09860609845313377,-0.03784681567444148,-0.5613451080702297,0.6446811738910285,0.656511991692015,-0.30073946417251446,-0.12088674321455148,text,0.351424373,0.460416691,0.342052589,0.398580597,0.0,0.0,0
-0.8079963759657606,0.6798924977178838,0.6691657794598033,0.9971800294933734,0.33400963740669476,1.2954010049874543,-0.13931193849711457,0.10656436801735371,0.2684984580426387,-0.006319112742298057,-0.02844421454988498,0.0025910685911635493,0.22380143582522774,-0.08135721616254873,-0.05316694467845497,0.027958438794437466,0.12853235038899252,0.5775741277476851,-0.016181666589897063,-0.3317999699129899,text,0.629631343,0.345997849,0.626401474,0.330834594,1.0,0.0,0
-0.7837014484075467,0.6483392089788537,0.5845038492939766,0.8299213482264873,0.19985256359519238,1.042258222733786,-0.14697661750255533,0.11375250757237347,0.2516054047104013,0.05239780597868176,-0.0011366980486116724,0.04316434457401637,0.18431640030882004,-0.029890685525633193,-0.10679799748963897,0.2863940634636086,0.2833769974396034,0.3596298368855874,0.6382272563470072,-0.4997141128831909,text,0.673139217,0.376458501,0.66920526,0.375402464,0.0,0.0,1
-0.7592800828964927,0.6169737763164044,0.625235756517997,1.1006613882274765,0.2606136071487611,0.8391775254552392,-0.16576760495520076,0.06446624430489589,0.15763683790060878,-0.04641307765256772,0.004640697207156999,0.035148885134698854,0.17700904316859578,-0.1437590024178962,-0.1181732098131365,1.18321842302985,0.5620973621307027,0.6819690977692507,0.6285182116842559,-0.454427705998491,text,0.586949986,0.595320521,0.583351886,0.586422648,0.0,1.0,0
-0.7438158564257359,0.5972883217486485,0.7211778227885945,1.3267243830692017,0.45678946796337694,0.7108738712178568,-0.19799393996089265,0.06945980051480723,0.11839361851687703,0.032476782211435115,-0.03083265154393192,0.04511345291671164,0.33191158493926426,-0.277367207170275,-0.10287203154170571,-0.3948211463786388,0.8098525137203723,0.7056280961465123,0.003928991174850784,-0.3267711830802854,text,0.441594088,0.418241353,0.437937297,0.411130355,0.0,0.0,1
-0.7235876851864966,0.5717980826839789,0.6355467879395523,1.1957705427209147,0.30072812219978867,0.596566431621785,-0.17927046842772745,0.09108906822625547,0.17487576248818745,0.052256045663810556,-0.040348463429778866,0.027019337236167146,0.34067714604181976,-0.23017126531014523,-0.09720366271311953,-0.4249192272924906,1.6769881116668315,0.5203634576956429,-0.015025304928717799,-0.21953970406575973,text,0.684196474,0.776602412,0.625197418,0.822902047,0.0,1.0,0
-0.7008629468938312,0.5434200419747381,0.7143976031642253,1.344190413155857,0.43438944051573564,0.469627663225872,-0.17452872006335438,0.12558539271169175,0.20681362299801553,-0.008293746957098771,-0.011454107399883283,0.01671235436007826,0.428226099354476,-0.43982199077796025,-0.03619410707899111,0.04455457686843058,0.8098525137203723,0.43479270482145815,0.40353525828768944,-0.4716528261862626,text,0.4999829,0.819169992,0.394335574,0.477147061,1.0,0.0,1
-0.6785771605760501,0.5159081699759821,0.7151409874345609,1.4109514498918836,0.4408699015336137,0.39192360579872526,-0.0822948312771687,0.13782071019503772,0.3225501859224257,0.18669897905841842,-0.08834302060406751,-0.10125528486812416,0.5462096553485681,-0.45043928052073745,-0.044753088467724,0.3894167002364889,0.43822164449021417,0.5777719770959815,0.2276068505817081,0.5406684057328071,text,0.479132186,0.311143571,0.472706923,0.322849975,1.0,0.0,0
-0.6608931582424646,0.4942783847736911,0.7399209608095465,1.3821000660244516,0.44159651874492356,0.39988422916192246,-0.06565118917896617,0.3437563568875354,0.5965234405950642,0.013745758252957223,0.0010712889741229061,0.020592836453387588,0.6987540528041969,-0.33336421781990233,0.12789243111259563,-0.3904611440032678,0.12853235038899252,0.5364568151007844,-2.4338852268502595,0.6769154597853723,text,0.497456433,0.531217176,0.50128136,0.520714482,1.0,1.0,1
-0.6287718714994013,0.45569987618113217,0.6502021029342734,1.6169636404267227,0.5309016528909273,0.41252995362277245,0.7357662730127436,3.2863834669775978,2.007145945048042,-7.549194519482937,-4.780757070663588,4.610464492786991,0.5735697496825555,0.2915495399529124,0.8791222055086015,1.714857422349287,1.4292385345402006,0.6456611524609506,0.47308834621250384,-0.018579969199443665,text,0.443199958,0.506380363,0.435695175,0.503320108,1.0,0.0,1
-0.47681680997178205,0.27947226471284276,0.2087631506467666,1.076475374976399,0.12761312425339447,0.39670371825906126,-0.7722164079116066,0.9575480002964496,0.3961197001816377,4.203416426274485,7.055687282053963,-8.112050599058037,-1.0982981204340847,-1.1969446562558856,0.33811799036671136,0.44661149268708206,0.5070414938176667,3.5451821496941225,-3.3532349124582983,3.1974401231259026,text,0.279845842,0.363511833,0.270709791,0.340811631,1.0,1.0,0
-0.12623863150387732,-0.08398671352729689,0.04388650942288226,0.04903032504229431,0.049856024617030134,0.25976421771545555,-1.0023294062810562,0.5030905986157864,-0.44834171933784167,0.05230726989535894,0.2424270561517195,-0.06610229273944178,-0.23223521793909155,-1.6743291900397388,0.04721860102764925,0.7400930977399612,1.05760642034663,0.4312368747811386,0.31552930663292234,-0.1349800235475518,feature,0.760073767,0.398423246,0.758756082,0.452632293,1.0,1.0,0
-0.08475826311362658,-0.12347963227955898,-0.06238432971809096,-0.07720266038245635,-0.09622802302884181,0.4882926786471382,-1.0130908590732148,0.5421136021045131,-0.4262471867203991,0.013268079812232407,0.0067393187388910215,0.051973632301960046,-0.1452706103239855,-1.6353181928754748,0.04878321796156931,0.2731509078615137,0.6446873615450013,0.1690925033918264,0.3353526700915716,-0.461069366635298,feature,0.570565451,0.659140235,0.571877933,0.686409502,0.0,0.0,0
-0.04862363990797785,-0.15733430840348786,-0.04381869401407074,-0.09780107917158289,-0.08256665933837298,0.6980468943112434,-0.9764514368441135,0.49380968512575596,-0.43531305828975875,0.06601370598570583,-0.08936163217184524,0.05128288150939087,-0.4349477930351063,-1.6181817358962716,-0.074108048132626,2.7269405543870313,-0.18115694371222918,0.0023353075245664346,-0.09733732214882125,-0.04017068415692107,feature,0.310611951,0.389528737,0.302300161,0.378641535,1.0,0.0,0
-0.015960878522108504,-0.18750934036073658,-0.22091418720774664,0.11026572391132405,-0.46261629182085195,0.9185179487433931,-0.9962423728475466,0.6967513178118319,-0.22239833270902545,-0.016816520475066578,-0.022777654557649536,0.00884349453035984,-0.09103646513083789,-1.6323133198436741,0.06597814761864905,-0.8145065363175809,-0.18115694371222918,-0.416372828273243,-0.30073946417251446,-0.26294700684029115,feature,0.613317708,0.496980507,0.608288363,0.506886545,1.0,1.0,1
0.022415977756533798,-0.2224355259249051,-0.7091695731955553,-0.35159385433341894,-1.2189923568082905,1.2118810119220753,-0.9977331569260757,0.6399195266851552,-0.2682316059093879,-0.039908488931446294,-0.05123438388546521,0.03814019225552921,-0.18797008281074418,-1.6007130833100442,0.03052698879024604,0.037803605448501205,0.23176211508939956,-0.46973997535388007,0.4026319696197862,-0.47962478253896357,feature,0.500108008,0.449920528,0.506393295,0.458091025,1.0,0.0,1
0.055204834018830314,-0.2518702392848288,-0.7556627085146187,-0.4596492820422632,-1.2860167595247929,1.388443129839773,-0.9903454707585748,0.6493517845563203,-0.24814271725782888,-0.019737634701561264,0.01792568541093452,0.008348032946319518,-0.09863688453036377,-1.600087384445094,0.04025600244587552,1.1198352401109881,-0.18115694371222918,-0.3166246588521719,0.7149955255180147,-0.5686194118448855,feature,0.241912393,0.45387145,0.231906363,0.415582699,0.0,0.0,0
0.08921482788670493,-0.2819698290120119,-0.5909000692735851,-0.3055606997698491,-0.9521670667244306,1.5947834920095882,-0.9872107000751108,0.6538522814307697,-0.24052848705888896,0.04503740313718412,-0.11842922058604569,0.027908775346620184,-0.18417980867126008,-1.520359957212842,0.05197316436155834,-0.2603642989317124,0.6446873615450013,0.26289881112226604,1.5706786987310462,-0.6493847475631965,feature,0.560409093,0.368130002,0.559259802,0.385938019,0.0,1.0,0
0.1372540453611444,-0.32379031836259675,-0.4477068159781916,-0.27259169001329453,-0.6445121273880766,1.8109615388557496,-0.9832431084422147,0.5109537700381267,-0.4142849530667433,-0.0021753420112684517,-0.030812012951697654,0.0368273651447666,-0.3030975378826827,-1.5317967205719827,-0.08894150009788471,0.9463718423806615,0.43822164449021417,0.05347090005493412,-0.03067474937645484,-0.16692479144736064,feature,0.622996664,0.745479639,0.679102361,0.665029097,1.0,0.0,0
0.1842826026090465,-0.36400244939430126,-0.35295026493453757,-0.20198647645584736,-0.33438388050268064,2.0326426261112,-0.9879056988301991,0.5539911720091797,-0.3371596754907888,-0.04035973147489543,-0.0785995484176284,0.04213477188177597,-0.2320107963098743,-1.3961896117611297,-0.023616037948089516,1.3148623657184724,1.0576002326926575,-0.39669322853088435,-0.22102310509251857,-0.14202666346741963,feature,0.340869996,0.396493001,0.350820941,0.41029661,1.0,1.0,1
0.22634963166459388,-0.39931911825166877,-0.20546384451748392,-0.43871098931054037,-0.10199006898529844,2.2705854949911237,-0.9923342998954983,0.5718590603016022,-0.33529287551373577,-0.003855916185722513,-0.05784486474569564,0.07797150988868272,-0.6366846619265638,-0.9813131177090078,-0.034999473953685814,-0.5346225128663428,0.43822164449021417,-0.7832436131565608,0.9147956356015954,-0.5782777433901718,feature,0.499698766,0.2135753,0.508188645,0.21909588,1.0,0.0,0
0.2679582391588501,-0.43370289661190575,-0.21028389753679314,-0.08868393949706412,-0.27437768162607856,2.2635622284844303,-0.9303590916366334,0.2607810140162056,-0.6340239307129161,-0.2007081766661269,-0.2937084729260966,0.16360145202553716,-1.1778352796189608,-1.4090928159535994,-0.7382838130431358,-0.3067772274437267,1.6769974024385623,-0.6409133140084802,-0.6119398629732693,0.5420611537055678,feature,0.324127856,0.483666218,0.31877837,0.44740604,0.0,1.0,1
0.3009299694438344,-0.46056680793414756,-0.3287366126577488,-0.11942113858373193,-0.40908891353215926,2.1536180030057697,-0.9516702773373996,0.5609941055618799,-0.3247336232057093,0.21054322478197343,0.21857445491982674,0.02004981494896142,-0.8031516115341153,-1.071034615789208,-0.12962396771132423,1.6439722224400288,-0.18115694371222918,-0.3210066008017308,0.40495470769290903,-0.25242402451391716,feature,0.408269217,0.41790035,0.407022355,0.407602242,1.0,1.0,1
0.32297613118236734,-0.4783298150378055,-0.32799322838741324,-0.3701391583902197,-0.48171190076451303,1.9393992277707348,-0.9944351437772189,0.5585882239042324,-0.3867656490082844,0.010734592226810462,-0.03683503782863541,0.05775367113532661,-1.016099065848464,-1.004750167472197,-0.16966170683671472,-0.9917195360907267,-1.4199327016605774,-0.8179113239010091,0.39085809153166107,0.035597263499799914,feature,0.697526936,0.687612778,0.695158033,0.699836825,1.0,1.0,0
0.3491369655788144,-0.4992081540506069,-0.30873523703557887,-0.4239289148992244,-0.5146951320349614,1.7461453187605163,-1.0331439683237993,0.7893273733832988,-0.19209024642185127,0.015065925524195002,-0.04208972688754809,0.0329694584748895,-0.8899198591674489,-1.1142865464243277,0.003408706884758377,-0.07471258488365484,-0.18115694371222918,-1.0748152854972146,-0.873712404377461,-0.04913913554697491,feature,0.463748955,0.683616304,0.446599605,0.686172843,1.0,0.0,0
0.3767838926352074,-0.5210562785858898,-0.33923226054152505,-0.561435243531499,-0.5693567826138882,1.4762252573350536,-1.0144443549967075,0.8484262763938167,-0.09603314933942358,-0.012967648543730725,-0.03309734964974222,0.050295560609438274,-1.0109434143805411,-1.0292961571356676,0.021957999777001993,-0.7976291077677575,-0.18115694371222918,-0.9162960541178892,0.6681208903313159,-0.5380478349548791,feature,0.623861709,0.891942595,0.629824054,0.869536302,1.0,0.0,0
0.40107591833876616,-0.5400541748802347,-0.42579928855797344,-0.3885858019714035,-0.68529348545442,1.2673821762772701,-1.0152508077553195,0.8853558772171638,-0.03687077242546644,-0.0047406075921882,-0.030068526843005036,0.056981302202173637,-0.8049002681557,-1.1252364491153766,0.06413531170432565,-0.9917195360907267,-1.4199327016605774,-1.0115827070841619,0.35385447813252285,-0.3766536789922191,feature,0.240112841,0.647501859,0.227612815,0.608670724,1.0,1.0,1
0.423098993893711,-0.5571436289395569,-0.6011714020077423,-0.10498727378545597,-0.9551897482378134,1.1190399833805533,-0.894397405341997,0.9672211517166983,0.20484559832080496,0.24623001857056814,0.05980384468093527,-0.08609449975373962,-1.0921296678832193,-0.9241171498623725,0.1513952407858525,-0.9917195360907267,-1.4199327016605774,-1.191329851286301,-0.4509741394556385,-0.01924429873108035,feature,0.355645581,0.390371921,0.35103086,0.369197454,0.0,0.0,1
0.44337145057985744,-0.5727426859102179,-0.4835763366268488,0.18330547425148938,-0.7008145151819247,0.9267213050984558,-1.036930841054957,1.22134934029441,0.31159505590303443,-0.0272922402875776,-0.00772910920099939,0.030395882887925815,-1.0628025731026571,-1.0736094989236546,0.4127074479490407,-0.9917195360907267,-1.4199327016605774,-1.2697059400662263,0.7000173242339179,-0.5282280011137076,feature,0.31197103,0.475391059,0.300910744,0.441407163,0.0,1.0,0
0.6364505241691423,-0.7155848949029223,-0.5583045485593447,-0.11182180729766666,-0.5091354953866979,0.17477772758901736,-0.8851668429803774,0.882421412958336,0.12892780027533046,0.5555223929717255,0.17541497060746705,0.06764860716516151,-0.2355908217507968,-0.7499586088326122,0.7748925270951481,0.8465137234608728,1.057609523464388,0.711409976133054,-0.6826672253615294,0.9553273742654208,image,0.347890111,0.626180009,0.343505784,0.602308116,1.0,0.0,1
0.6760818679396235,-0.7436502469898497,-0.7349275219781666,-0.5662890133269881,-0.7487261475334719,0.09806245274895581,-0.8759301124647529,0.9260135796594201,0.1870622307995227,0.02171631857846756,-0.11367498778743698,-0.018263337216407452,-0.09506053796963249,-0.782731229161919,0.8443075514861405,0.7944749854322508,0.3143496431584178,0.47084095201005466,0.5684754428226985,-0.4760374022789012,image,0.623245248,0.628446698,0.644250825,0.609407107,1.0,1.0,1
0.6924931997315101,-0.7552073291993907,-0.7124810760935328,-0.5615357925576427,-0.7503019204294681,0.06348615682815704,-0.8519763133555498,1.0399357497307429,0.3409126535173702,0.0036103101267203753,0.03883638891213739,0.009320232486485258,0.051952139409602735,-0.6963436375580169,0.8713614710887745,-0.47695796532111273,-0.18115694371222918,0.2489425299863915,0.7786251365209101,-0.40040346579072955,image,0.457936241,0.505697241,0.464175159,0.49280338,0.0,1.0,1
0.7059373065166359,-0.7645913907017928,-0.6530423920357105,-0.5550994175595394,-0.6237872368073912,-0.044916891329560525,-0.834309051414243,1.0290240443973282,0.35372809371526576,0.17809118130426502,-0.017060131296812903,0.052360658356367516,0.03199722346125062,-0.6415490672996564,0.91951581482603,-0.9917195360907267,-1.4199327016605774,-0.35248543478874544,1.0513726133755945,-0.5233908234874812,image,0.625526041,0.359075708,0.651852244,0.372602659,1.0,0.0,1
0.732240574803653,-0.7828060117352537,-0.6357750439361407,-0.2737088001131049,-0.5924080113849881,-0.11550151923448028,-0.8636236973062957,0.7310327512397781,-0.02865983083232782,-0.08178420835501582,-0.009895214141638473,0.013172331973485876,-0.23785825414211298,-0.6344633272169105,0.6993428288743379,1.3479139966285434,0.12853235038899252,-0.5837277420113133,-0.015931643897080537,0.06575399334433685,image,0.404176903,0.682987976,0.422174624,0.564587932,1.0,0.0,0
0.7573119414626518,-0.8000437570990129,-0.7187329167280334,-0.26269490465173295,-0.7357564527634863,-0.22057730933568692,-0.8823940975436277,0.7580059576126578,-0.030767049570488855,0.02809636651440595,-0.05531233598878094,0.022549616629086097,-0.20593455364977908,-0.5810917300958038,0.7120297477377329,-0.9917195360907267,-1.4199327016605774,-0.3241803946411426,1.0133668166507905,-0.6552569476608414,image,0.66258837,0.463517057,0.640396554,0.470404818,1.0,1.0,0
0.7750069508311366,-0.8121055418098309,-0.6754281481128365,-0.40288655653028727,-0.7686644766288312,-0.31127568769193636,-0.8832097224273509,0.7637036020146913,-0.024262574923078917,0.0052391408376490645,-0.07004589699376132,0.039116175538287855,-0.06064173785365636,-0.6253446296350784,0.7480780067161005,0.026551986415285632,-0.18115694371222918,-0.6243849096274591,1.6119773739446126,-0.7060008560704223,image,0.514898769,0.759593085,0.52977216,0.769495502,1.0,0.0,1
0.7928553010611377,-0.8241905664476485,-0.6216329135221652,-0.14119052371921223,-0.7133226236800976,-0.32241611324853386,-0.8922619423621516,0.7778785077701224,-0.021356383890774402,0.03282104299722179,-0.031902725742606934,0.04902901856094564,-0.31532508225851,-0.5912497357959928,0.7309050692671962,1.6819464366771315,0.43822164449021417,-0.896443969925537,1.4269593015834046,-0.6273052757485085,image,0.230163759,0.878932245,0.31513375,0.665283434,0.0,0.0,1
0.8215571023167223,-0.8434788086472942,-0.7367966099574728,0.03220874648579708,-0.8896432247982994,-0.3527168978482685,-0.9011362871545289,0.7784193057041457,-0.03088090379561964,0.03558001206114443,-0.05932583689342505,0.03173069563010976,-0.21013647679383513,-0.6404792049865229,0.7379977845146866,-0.04517708492146392,-0.18115694371222918,-0.2503376050679707,1.0021886431950173,-0.5566039868096332,image,0.38204697,0.471702568,0.373411966,0.446729091,0.0,1.0,0
0.852080653617288,-0.8637723746382079,-0.7275434782920653,0.05770599978937424,-0.9652638152650227,-0.3778774569906262,-0.802494207046144,0.6982054364221675,0.01868405742649407,-0.11337039756325956,-0.4704253738736063,0.23502077305127358,-0.24514546389795114,-0.7278792664562584,0.5229728177085462,0.6404684499151122,0.43822164449021417,-0.15913628795130552,-0.07772028723734044,0.6511799062819504,image,0.479252853,0.578490203,0.484646274,0.579240558,1.0,1.0,0
0.8698104709467859,-0.8754752972370976,-0.7306404150543434,-0.030429715056742378,-0.8711140031078077,-0.4347698623205083,-0.7542472535496367,0.8918794038652257,0.29078237967742865,0.08325790418626827,0.0020261674982839793,0.03629017350752501,-0.08828071157874195,-0.9679587194735084,0.4065961525383949,4.274038171454177,-0.18115694371222918,0.041651876200546174,-0.4174396137227985,-0.573046147280344,image,0.478492833,0.52470947,0.499757004,0.517709217,0.0,1.0,1
0.8853672279849517,-0.8856728874835068,-0.9755667367309389,-0.3517785415342329,-1.1227586115365211,-0.456332613567973,-0.750598937316871,0.842361318729673,0.24506971978699094,-0.004808856641434003,-0.1051645183320559,-0.011787588800718585,0.06277585212206892,-1.1050163058149796,0.42074228950822584,-0.44039020346316204,-0.18115694371222918,-0.3951906526382959,0.7053888174967557,-0.5154985866193844,image,0.389691988,0.457401872,0.389924809,0.436328827,1.0,1.0,0
0.8981781872508933,-0.8940349502187724,-0.6749264691251058,0.13969415759767456,-0.6722548267887355,-0.4890278616848656,-0.6796945384287245,0.835864378394263,0.3355167495620051,0.9367834197584531,0.6941376694811232,-0.7958531773027647,0.2562509935838479,0.43333920620690924,1.5169223583649338,-0.9917195360907267,-1.4199327016605774,-0.7959607792549729,0.2894681887254713,0.5815223380460511,image,0.55727143,0.66528531,0.568914834,0.66205147,1.0,1.0,1
0.9075418289553965,-0.9001180777020054,-0.8964688586574416,0.20669875220787126,-0.9362926806988879,-0.4713070687430815,-0.798224722992585,1.2835776139774528,0.6732058769382194,-0.10789859619211484,0.05342505505612351,0.14468098783225838,0.6831936914137425,0.4236365198074737,1.9409354659268023,-0.9917195360907267,-1.4199327016605774,-1.103766104129974,0.5269359011832223,-0.5473221223619269,image,0.402687297,0.397859043,0.415124485,0.438128668,1.0,1.0,0
0.9227967216351544,-0.90998928046141,-0.9137903093929561,-0.1731977403625406,-1.0288390685651705,-0.47983953205609403,-0.7666162180620126,1.2097817793698564,0.6342621307895117,0.04857844539556059,-0.04439613204124696,0.0383930950697987,0.6683596991788131,0.47261957306889096,1.9181046585891195,-0.9917195360907267,-1.4199327016605774,-1.2400750731089698,1.3136871263708711,-0.6426512918261116,image,0.56967594,0.450882012,0.538600639,0.472860525,0.0,0.0,1
0.9344854493662595,-0.9175199577855946,-0.8847472063986963,-0.04846315684328567,-0.984363478649325,-0.49774963901378383,-0.7069130399849637,1.2261558043109002,0.7384745887837472,0.09660781263537874,-0.05094371899244175,-0.03540767906378485,0.6787318397822214,0.6302496350329586,1.9640126152410133,-0.9917195360907267,-1.4199327016605774,-1.290178543498226,0.7658500811428848,-0.47321874611364817,image,0.28528014,0.500437538,0.277493315,0.500954664,1.0,0.0,1
0.943906899446261,-0.9235673391099251,-0.7995403853995756,0.18158728415739542,-0.8569313447861842,-0.5135552332143416,-0.6928140017312452,1.2786407333191745,0.8294306503510142,0.022113580966799426,-0.0125863908149608,0.04157240973625422,0.8796144571906845,0.6437996218491516,1.990642956725578,1.303610746685257,-0.18115694371222918,-0.9686997062502677,0.8520817183583632,-0.5267732107871318,image,0.40052714,0.620189517,0.389297208,0.610531826,1.0,0.0,0
0.9533150696101307,-0.9295892155991157,-0.6087335628134345,0.35297231771853754,-0.7004804215917532,-0.5278272244263326,2.417096804831988,1.6106248726663366,2.989356273946861,0.2253661094745435,-3.508171887810634,-0.16911260241270848,-0.25724708761824067,1.8536802364319844,-0.5719958840580708,2.9575987445679512,-0.18115694371222918,-0.7310454989039183,-0.08611849948233886,-0.152455690686938,image,0.258978159,0.375843629,0.252102524,0.35323319,1.0,1.0,0
