RD,TS_received,TS_sent,AK,RoundTrip,
2621017,2621055,2022-08-16_11-04-31-305546,2621059,38,
2626126,2626152,2022-08-16_11-04-36-544580,2626155,26,
2631270,2631294,2022-08-16_11-04-41-814480,2631297,24,
2636378,2636407,2022-08-16_11-04-47-052866,2636410,29,
2641513,2641537,2022-08-16_11-04-52-314115,2641540,24,
2646621,2646647,2022-08-16_11-04-57-548911,2646650,26,
2651729,2651752,2022-08-16_11-05-02-785000,2651756,23,
2656837,2656860,2022-08-16_11-05-08-017589,2656864,23,
2662002,2662029,2022-08-16_11-05-13-313921,2662032,27,
2667108,2667142,2022-08-16_11-05-18-547611,2667145,34,
2672217,2672242,2022-08-16_11-05-23-779153,2672245,25,
2677370,2677394,2022-08-16_11-05-29-057689,2677397,24,
2682477,2682504,2022-08-16_11-05-34-294787,2682507,27,
2687628,2687654,2022-08-16_11-05-39-572690,2687658,26,
2692735,2692762,2022-08-16_11-05-44-806702,2692765,27,
2697875,2697900,2022-08-16_11-05-50-073077,2697904,25,
2702999,2703024,2022-08-16_11-05-55-319692,2703027,25,
2708145,2708176,2022-08-16_11-06-00-603892,2708179,31,
2713280,2713329,2022-08-16_11-06-05-885170,2713333,49,
2718433,2718457,2022-08-16_11-06-11-135572,2718460,24,
2723573,2723598,2022-08-16_11-06-16-404955,2723601,25,
2728742,2728768,2022-08-16_11-06-21-702936,2728771,26,
2733893,2733918,2022-08-16_11-06-26-981850,2733921,25,
2739017,2739043,2022-08-16_11-06-32-232562,2739046,26,
2744125,2744149,2022-08-16_11-06-37-466955,2744152,24,
2749236,2749264,2022-08-16_11-06-42-704606,2749267,28,
2754343,2754368,2022-08-16_11-06-47-939234,2754371,25,
2759452,2759477,2022-08-16_11-06-53-174009,2759480,25,
2764560,2764586,2022-08-16_11-06-58-408365,2764591,26,
2769709,2769738,2022-08-16_11-07-03-691286,2769742,29,
2774812,2774842,2022-08-16_11-07-08-915713,2774845,30,
2779919,2779942,2022-08-16_11-07-14-148157,2779946,23,
2785024,2785121,2022-08-16_11-07-19-455223,2785125,97,
2790132,2790164,2022-08-16_11-07-24-615596,2790169,32,
2795247,2795326,2022-08-16_11-07-29-907376,2795331,79,
2800383,2800439,2022-08-16_11-07-35-131783,2800445,56,
2805469,2805522,2022-08-16_11-07-40-352636,2805526,53,
2810618,2815725,2022-08-16_11-07-45-800086,2815730,5107,
2815730,2815810,2022-08-16_11-07-50-898996,2815816,80,
2820873,2820905,2022-08-16_11-07-56-114289,2820911,32,
2825979,2826007,2022-08-16_11-08-01-349081,2826011,28,
2831086,2831112,2022-08-16_11-08-06-582878,2831115,26,
2836194,2836296,2022-08-16_11-08-11-885694,2836299,102,
2841301,2841326,2022-08-16_11-08-17-049598,2841329,25,
2846421,2846483,2022-08-16_11-08-22-336311,2846486,62,
2851525,2851601,2022-08-16_11-08-27-562135,2851606,76,
2856635,2856681,2022-08-16_11-08-32-776753,2856684,46,
2861750,2861779,2022-08-16_11-08-38-004659,2861782,29,
2866854,2866890,2022-08-16_11-08-43-238246,2866896,36,
2872012,2872071,2022-08-16_11-08-48-552807,2872076,59,
2877145,2877183,2022-08-16_11-08-53-781250,2877189,38,
2882289,2882314,2022-08-16_11-08-59-051905,2882317,25,
2887434,2887465,2022-08-16_11-09-04-322163,2887468,31,
2892540,2892564,2022-08-16_11-09-09-555093,2892567,24,
2897698,2897724,2022-08-16_11-09-14-840595,2897727,26,
2902815,2902855,2022-08-16_11-09-20-094589,2902861,40,
2907949,2907977,2022-08-16_11-09-25-350142,2907981,28,
2913066,2913122,2022-08-16_11-09-30-623645,2913125,56,
2918173,2918241,2022-08-16_11-09-35-863928,2918249,68,
2923337,2923414,2022-08-16_11-09-41-172485,2923418,77,
2928459,2928484,2022-08-16_11-09-46-366371,2928487,25,
2933567,2933631,2022-08-16_11-09-51-632807,2933637,64,
2938688,2938715,2022-08-16_11-09-56-852841,2938718,27,
2943791,2943822,2022-08-16_11-10-02-082772,2943827,31,
2948900,2948926,2022-08-16_11-10-07-317133,2948930,26,
2954005,2954032,2022-08-16_11-10-12-548606,2954035,27,
2959116,2959139,2022-08-16_11-10-17-784259,2959143,23,
2964272,2964296,2022-08-16_11-10-23-069372,2964299,24,
2969379,2969409,2022-08-16_11-10-28-301853,2969412,30,
2974490,2974517,2022-08-16_11-10-33-542395,2974520,27,
2979604,2979677,2022-08-16_11-10-38-826403,2979681,73,
2984743,2984792,2022-08-16_11-10-44-064233,2984798,49,
2989861,2989885,2022-08-16_11-10-49-288215,2989889,24,
2994968,2994992,2022-08-16_11-10-54-524037,2994996,24,
3000082,3000106,2022-08-16_11-10-59-764813,3000110,24,
3005193,3005251,2022-08-16_11-11-05-032761,3005254,58,
3010349,3010373,2022-08-16_11-11-10-282421,3010376,24,
3015519,3015573,2022-08-16_11-11-15-602694,3015578,54,
3020627,3020661,2022-08-16_11-11-20-821653,3020666,34,
3025732,3030867,2022-08-16_11-11-26-048486,3030883,5135,
3030906,3030949,2022-08-16_11-11-31-369561,3030952,43,
3036004,3036060,2022-08-16_11-11-36-595185,3036066,56,
3041112,3041146,2022-08-16_11-11-41-814385,3041149,34,
3046216,3046249,2022-08-16_11-11-47-041608,3046254,33,
3051355,3051452,2022-08-16_11-11-52-364902,3051457,97,
3056489,3056513,2022-08-16_11-11-57-566258,3056516,24,
3061604,3061629,2022-08-16_11-12-02-808030,3061632,25,
3066707,3071853,2022-08-16_11-12-08-233307,3071859,5146,
3071859,3071925,2022-08-16_11-12-13-358128,3071928,66,
3076969,3077025,2022-08-16_11-12-18-579115,3077031,56,
3082075,3082108,2022-08-16_11-12-23-792099,3082112,33,
3087184,3087209,2022-08-16_11-12-29-022494,3087213,25,
3092302,3092326,2022-08-16_11-12-34-267486,3092330,24,
3097414,3097507,2022-08-16_11-12-39-568121,3097513,93,
3102574,3102604,2022-08-16_11-12-44-794022,3102608,30,
3107683,3112786,2022-08-16_11-12-50-215931,3112791,5103,
3112792,3112885,2022-08-16_11-12-55-332728,3112888,93,
3117923,3117947,2022-08-16_11-13-00-522052,3117951,24,
3123038,3123086,2022-08-16_11-13-05-783079,3123089,48,
3128149,3128181,2022-08-16_11-13-11-006933,3128184,32,
3133253,3133276,2022-08-16_11-13-16-230165,3133279,23,
3138405,3138491,2022-08-16_11-13-21-558024,3138497,86,
3143511,3143565,2022-08-16_11-13-26-770425,3143568,54,
3148619,3148665,2022-08-16_11-13-31-998162,3148669,46,
3153728,3153757,2022-08-16_11-13-37-222522,3153761,29,
3158833,3158870,2022-08-16_11-13-42-447906,3158876,37,
3163934,3169077,2022-08-16_11-13-47-673462,3169086,5143,
3169110,3169151,2022-08-16_11-13-52-991998,3169157,41,
3174197,3174235,2022-08-16_11-13-58-205848,3174239,38,
3179306,3179333,2022-08-16_11-14-03-428349,3179338,27,
3184410,3184437,2022-08-16_11-14-08-660047,3184440,27,
3189520,3189544,2022-08-16_11-14-13-893227,3189547,24,
3194621,3194647,2022-08-16_11-14-19-119335,3194650,26,
3199789,3199812,2022-08-16_11-14-24-415588,3199816,23,
3204897,3204924,2022-08-16_11-14-29-653656,3204931,27,
3209997,3210020,2022-08-16_11-14-34-881403,3210024,23,
3215104,3215129,2022-08-16_11-14-40-113317,3215132,25,
3220236,3220308,2022-08-16_11-14-45-417498,3220311,72,
3225388,3225426,2022-08-16_11-14-50-647812,3225433,38,
3230522,3230546,2022-08-16_11-14-55-909420,3230550,24,
3235660,3235715,2022-08-16_11-15-01-197134,3235718,55,
3240761,3240785,2022-08-16_11-15-06-400987,3240787,24,
3245867,3245896,2022-08-16_11-15-11-637549,3245900,29,
3250975,3251000,2022-08-16_11-15-16-866596,3251003,25,
3256110,3256134,2022-08-16_11-15-22-127792,3256137,24,
3261236,3261263,2022-08-16_11-15-27-381062,3261267,27,
3266372,3266398,2022-08-16_11-15-32-650137,3266402,26,
3271480,3271506,2022-08-16_11-15-37-881957,3271509,26,
3276594,3276618,2022-08-16_11-15-43-121732,3276621,24,
3281742,3281772,2022-08-16_11-15-48-398114,3281775,30,
3286881,3286906,2022-08-16_11-15-53-663257,3286909,25,
3292010,3292033,2022-08-16_11-15-58-918515,3292036,23,
3297172,3297195,2022-08-16_11-16-04-208813,3297199,23,
3302330,3302355,2022-08-16_11-16-09-496553,3302360,25,
3307466,3307490,2022-08-16_11-16-14-757441,3307494,24,
3312574,3312600,2022-08-16_11-16-19-991865,3312604,26,
3317712,3317738,2022-08-16_11-16-25-258004,3317741,26,
3322818,3322849,2022-08-16_11-16-30-489651,3322853,31,
3327927,3327951,2022-08-16_11-16-35-724453,3327954,24,
3333036,3333063,2022-08-16_11-16-40-959266,3333067,27,
3338143,3338178,2022-08-16_11-16-46-200868,3338182,35,
3343251,3343276,2022-08-16_11-16-51-429453,3343280,25,
3348395,3348419,2022-08-16_11-16-56-701837,3348422,24,
3353505,3353531,2022-08-16_11-17-01-939366,3353534,26,
3358611,3358635,2022-08-16_11-17-07-170868,3358638,24,
3363769,3363793,2022-08-16_11-17-12-457249,3363796,24,
3368875,3368902,2022-08-16_11-17-17-692774,3368905,27,
3373989,3374014,2022-08-16_11-17-22-931905,3374019,25,
3379094,3379118,2022-08-16_11-17-28-162788,3379121,24,
3384251,3384288,2022-08-16_11-17-33-457182,3384292,37,
3389372,3389399,2022-08-16_11-17-38-696128,3389403,27,
3394480,3394503,2022-08-16_11-17-43-925187,3394506,23,
3399632,3399658,2022-08-16_11-17-49-211473,3399662,26,
3404740,3404764,2022-08-16_11-17-54-443567,3404767,24,
3409848,3409874,2022-08-16_11-17-59-677793,3409877,26,
3415005,3415029,2022-08-16_11-18-04-961973,3415032,24,
3420116,3420145,2022-08-16_11-18-10-197768,3420149,29,
3425241,3425265,2022-08-16_11-18-15-449819,3425269,24,
3430343,3430388,2022-08-16_11-18-20-684234,3430391,45,
3435469,3435491,2022-08-16_11-18-25-930447,3435495,22,
3440573,3440599,2022-08-16_11-18-31-162776,3440602,26,
3445730,3445754,2022-08-16_11-18-36-447133,3445758,24,
3450836,3450862,2022-08-16_11-18-41-677954,3450865,26,
3455987,3456011,2022-08-16_11-18-46-958552,3456014,24,
3461094,3461119,2022-08-16_11-18-52-192176,3461123,25,
3466246,3466271,2022-08-16_11-18-57-470449,3466274,25,
3471353,3471380,2022-08-16_11-19-02-702924,3471383,27,
