LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SA
1659622177.476133,474885,3012,1,SA,1,100,0.000340
1659622188.995945,486120,4881,1,SA,1,100,0.000732
1659622189.459403,486572,4917,1,SA,1,100,0.000383
1659622189.859290,486962,4968,1,SA,1,100,0.000527
1659622190.193554,487288,5038,1,SA,1,100,0.000838
1659622217.816494,514228,9603,1,SA,1,100,0.004328
1659622218.815185,515202,9672,1,SA,1,100,0.001878
1659622219.812851,516175,9789,1,SA,1,100,0.000437
1659622220.545977,516890,9929,1,SA,1,100,0.000847
1659622220.945863,517280,9982,1,SA,1,100,0.000574
1659622221.278077,517604,10052,1,SA,1,100,0.000420
1659622221.809208,518122,10119,1,SA,1,100,0.000211
1659622222.144498,518449,10172,1,SA,1,100,0.000397
1659622222.476711,518773,10225,1,SA,1,100,0.000220
1659622222.810976,519099,10292,1,SA,1,100,0.000286
1659622223.006818,519290,10329,1,SA,1,100,0.000619
1659622227.800331,523965,11217,1,SA,1,100,0.005643
1659622228.933343,525070,11288,1,SA,1,100,0.002622
1659622229.395776,525521,11341,1,SA,1,100,0.000706
1659622229.863336,525977,11424,1,SA,1,100,0.000406
1659622231.527479,527600,11698,1,SA,1,100,0.000290
1659622231.728448,527796,11732,1,SA,1,100,0.000435
1659622232.390824,528442,11836,1,SA,1,100,0.000071
1659622252.154453,547717,15053,1,SA,1,100,0.000554
1659622252.686610,548236,15087,1,SA,1,100,0.000499
1659622253.352062,548885,15240,1,SA,1,100,0.001143
1659622254.083138,549598,15324,1,SA,1,100,0.000405
1659622287.625425,582311,20793,1,SA,1,100,0.003233
1659622288.624116,583285,20862,1,SA,1,100,0.000645
1659622288.958380,583611,20904,1,SA,1,100,0.000474
1659622289.225997,583872,20939,1,SA,1,100,0.000303
1659622289.554109,584192,21009,1,SA,1,100,0.000467
1659622289.757128,584390,21025,1,SA,1,100,0.000401
1659622290.486153,585101,21163,1,SA,1,100,0.000938
1659622344.393950,637676,29687,1,SA,1,100,0.000232
1659622344.593893,637871,29723,1,SA,1,100,0.000195
1659622344.855358,638126,29775,1,SA,1,100,0.000296
1659622565.346708,853166,64482,1,SA,1,100,0.000018
1659622568.142838,855893,64926,1,SA,1,100,0.000497
1659622568.541700,856282,64997,1,SA,1,100,0.000663
1659622568.939536,856670,65080,1,SA,1,100,0.000791
1659622569.670610,857383,65167,1,SA,1,100,0.000289
1659622570.337088,858033,65268,1,SA,1,100,0.000673
1659622570.603679,858293,65305,1,SA,1,100,0.000172
1659622570.935893,858617,65389,1,SA,1,100,0.000431
1659622571.402427,859072,65443,1,SA,1,100,0.000011
1659622571.602371,859267,57,1,SA,1,100,0.002683
1659622572.665659,860304,110,1,SA,1,100,0.000480
1659622574.862985,862447,499,1,SA,1,100,0.000392
1659622575.794003,863355,666,1,SA,1,100,0.000586
1659622576.261563,863811,734,1,SA,1,100,0.000831
1659622576.723996,864262,770,1,SA,1,100,0.000243
1659622577.059285,864589,870,1,SA,1,100,0.001030
1659622577.656039,865171,943,1,SA,1,100,0.000230
1659622577.924681,865433,994,1,SA,1,100,0.000517
1659622578.656781,866147,1085,1,SA,1,100,0.000029
1659622579.122290,866601,1170,1,SA,1,100,0.000241
1659622579.323259,866797,1238,1,SA,1,100,0.000510
1659622579.723146,867187,1288,1,SA,1,100,0.000909
1659622580.254277,867705,1392,1,SA,1,100,0.000727
1659622580.655189,868096,1443,1,SA,1,100,0.000495
1659622581.251943,868678,1512,1,SA,1,100,0.000012
1659622581.852798,869264,1630,1,SA,1,100,0.000222
1659622582.249609,869651,1681,1,SA,1,100,0.000123
1659622589.772605,876988,2916,1,SA,1,100,0.000063
1659622590.971240,878157,3083,1,SA,1,100,0.000090
1659622599.756442,886725,4516,1,SA,1,100,0.000220
1659622601.417509,888345,4770,1,SA,1,100,0.000023
1659622603.746080,890616,5140,1,SA,1,100,0.000006
1659622608.934353,895676,5997,1,SA,1,100,0.000414
1659622609.337316,896069,6098,1,SA,1,100,0.000936
1659622609.867422,896586,6155,1,SA,1,100,0.000482
1659622610.336007,897043,6206,1,SA,1,100,0.000325
1659622610.801516,897497,6290,1,SA,1,100,0.000076
1659622611.269076,897953,6359,1,SA,1,100,0.000274
1659622612.066799,898731,6512,1,SA,1,100,0.000578
1659622612.665603,899315,6597,1,SA,1,100,0.000248
1659622612.935271,899578,6648,1,SA,1,100,0.000432
1659622613.329005,899962,6701,1,SA,1,100,0.000317
1659622613.664295,900289,6770,1,SA,1,100,0.000508
1659622614.197477,900809,6837,1,SA,1,100,0.000296
1659622616.394803,902952,7179,1,SA,1,100,0.000055
1659622621.784045,908208,8054,1,SA,1,100,0.000195
1659622622.180855,908595,8104,1,SA,1,100,0.000047
1659622635.488878,921574,10391,1,SA,1,100,0.006265
1659622636.688538,922744,10442,1,SA,1,100,0.000347
1659622637.022802,923070,10494,1,SA,1,100,0.000626
1659622637.620581,923653,10595,1,SA,1,100,0.000416
1659622638.088141,924109,10663,1,SA,1,100,0.000352
1659622638.288085,924304,10698,1,SA,1,100,0.000266
1659622638.753593,924758,10800,1,SA,1,100,0.000811
1659622639.083756,925080,10902,1,SA,1,100,0.002584
1659622639.685637,925667,11022,1,SA,1,100,0.004632
1659622640.482334,926444,11105,1,SA,1,100,0.002366
1659622640.946818,926897,11127,1,SA,1,100,0.000775
1659622641.147787,927093,11183,1,SA,1,100,0.001340
1659622642.545339,928456,11403,1,SA,1,100,0.001216
1659622643.277440,929170,11520,1,SA,1,100,0.000559
1659622643.944943,929821,11621,1,SA,1,100,0.000308
1659622644.542722,930404,11707,1,SA,1,100,0.000464
1659622644.742665,930599,11775,1,SA,1,100,0.000788
1659622714.025592,998169,22842,1,SA,1,100,0.000089
1659622714.623371,998752,22969,1,SA,1,100,0.000058
1659622738.184898,1021731,26747,1,SA,1,100,0.000192
1659622755.687629,1038801,29538,1,SA,1,100,0.000121
1659622805.667309,1087545,37455,1,SA,1,100,0.000059
1659622805.935951,1087807,37523,1,SA,1,100,0.000659
1659622806.332762,1088194,37590,1,SA,1,100,0.000759
1659622806.731623,1088583,37626,1,SA,1,100,0.000459
1659622807.063836,1088907,37696,1,SA,1,100,0.000145
1659622807.461672,1089295,37763,1,SA,1,100,0.000327
1659622807.729289,1089556,37801,1,SA,1,100,0.000463
1659622807.929232,1089751,37835,1,SA,1,100,0.000495
1659622808.660307,1090464,37939,1,SA,1,100,0.000027
1659622808.862301,1090661,37972,1,SA,1,100,0.000114
1659622809.063270,1090857,38032,1,SA,1,100,0.000587
1659622812.855016,1094555,38603,1,SA,1,100,0.000031
1659622818.509823,1100070,39481,1,SA,1,100,0.000006
1659622836.616486,1117729,42257,1,SA,1,100,0.000008
1659622854.185865,1134864,45065,1,SA,1,100,0.000356
1659622863.103337,1143561,46466,1,SA,1,100,0.000050
1659622940.709033,1219248,58663,1,SA,1,100,0.000150
1659622941.310914,1219835,58750,1,SA,1,100,0.000006
1659622942.305503,1220805,58918,1,SA,1,100,0.000171
1659622946.163897,1224568,59563,1,SA,1,100,0.010050
1659622947.764469,1226129,59783,1,SA,1,100,0.000675
1659622948.029009,1226387,59836,1,SA,1,100,0.000397
1659622948.426845,1226775,60019,1,SA,1,100,0.016140
1659622961.605674,1239628,61979,1,SA,1,100,0.000195
1659622964.201861,1242160,62383,1,SA,1,100,0.000195
1659622964.467427,1242419,62433,1,SA,1,100,0.000251
1659622966.662702,1244560,62769,1,SA,1,100,0.000154
1659622968.660085,1246508,63095,1,SA,1,100,0.000045
1659622969.392185,1247222,63213,1,SA,1,100,0.000101
1659622972.585126,1250336,63707,1,SA,1,100,0.000064
1659623059.968563,1335559,12160,1,SA,1,100,0.000413
1659623065.824339,1341270,13083,1,SA,1,100,0.000071
1659623083.130203,1358148,15864,1,SA,1,100,0.000511
1659623085.058888,1360029,16180,1,SA,1,100,0.000170
1659623085.457749,1360418,16252,1,SA,1,100,0.000119
1659623086.323145,1361262,16371,1,SA,1,100,0.000060
1659623093.509826,1368271,17534,1,SA,1,100,0.000134
1659623093.776417,1368531,17571,1,SA,1,100,0.000201
1659623093.975335,1368725,17653,1,SA,1,100,0.001409
1659623094.508517,1369245,17723,1,SA,1,100,0.000479
1659623094.906353,1369633,17759,1,SA,1,100,0.000121
1659623095.239592,1369958,17826,1,SA,1,100,0.000615
1659623095.571805,1370282,17846,1,SA,1,100,0.000433
1659623095.771749,1370477,17901,1,SA,1,100,0.000538
1659623096.572547,1371258,18036,1,SA,1,100,0.000475
1659623096.836062,1371515,18072,1,SA,1,100,0.000091
1659623098.833445,1373463,18395,1,SA,1,100,0.000169
1659623099.363551,1373980,18498,1,SA,1,100,0.000133
1659623099.632193,1374242,18548,1,SA,1,100,0.000340
1659623103.623882,1378135,19161,1,SA,1,100,0.000085
1659623147.946704,1421362,26293,1,SA,1,100,0.000673
1659623156.537089,1429740,27659,1,SA,1,100,0.000052
1659623191.870664,1464200,33339,1,SA,1,100,0.000134
1659623192.202878,1464524,33409,1,SA,1,100,0.000282
1659623192.535091,1464848,33449,1,SA,1,100,0.000379
1659623197.395252,1469588,34310,1,SA,1,100,0.001211
1659623198.393943,1470562,34380,1,SA,1,100,0.000245
1659623198.660534,1470822,34416,1,SA,1,100,0.000256
1659623198.992748,1471146,34466,1,SA,1,100,0.000277
1659623199.660251,1471797,34585,1,SA,1,100,0.000308
1659623199.925817,1472056,34620,1,SA,1,100,0.000121
1659623200.122684,1472248,34691,1,SA,1,100,0.000832
1659623200.725590,1472836,34743,1,SA,1,100,0.000179
1659623213.900317,1485685,36850,1,SA,1,100,0.000368
1659623214.168959,1485947,36885,1,SA,1,100,0.000456
1659623214.364801,1486138,36937,1,SA,1,100,0.001021
1659623214.697015,1486462,36971,1,SA,1,100,0.000372
1659623214.897983,1486658,37025,1,SA,1,100,0.000571
1659623215.165600,1486919,37076,1,SA,1,100,0.000216
1659623215.431166,1487178,37095,1,SA,1,100,0.000267
1659623215.895649,1487631,37198,1,SA,1,100,0.000403
1659623217.957629,1489642,37516,1,SA,1,100,0.000004
1659623218.159623,1489839,37551,1,SA,1,100,0.000278
1659623218.360592,1490035,37587,1,SA,1,100,0.000608
1659623224.019500,1495554,38510,1,SA,1,100,0.001089
1659623224.349663,1495876,38538,1,SA,1,100,0.000436
1659623224.949493,1496461,38639,1,SA,1,100,0.000141
1659623225.149437,1496656,38659,1,SA,1,100,0.000324
1659623225.350405,1496852,38727,1,SA,1,100,0.000420
1659623225.678518,1497172,38778,1,SA,1,100,0.000760
1659623227.742548,1499185,39114,1,SA,1,100,0.000742
1659623228.075787,1499510,39185,1,SA,1,100,0.000791
1659623228.541296,1499964,39302,1,SA,1,100,0.003524
1659623229.272371,1500677,39354,1,SA,1,100,0.000790
1659623229.669181,1501064,39395,1,SA,1,100,0.000046
1659623230.405383,1501782,39530,1,SA,1,100,0.000843
1659623230.802193,1502169,39584,1,SA,1,100,0.000625
1659623231.004188,1502366,39618,1,SA,1,100,0.000514
1659623231.200029,1502557,39771,1,SA,1,100,0.015473
1659623232.532985,1503857,39872,1,SA,1,100,0.000949
1659623233.664972,1504961,40060,1,SA,1,100,0.000563
1659623235.062524,1506324,40282,1,SA,1,100,0.000431
1659623235.928946,1507169,40418,1,SA,1,100,0.000048
1659623236.461102,1507688,40522,1,SA,1,100,0.000587
1659623236.793316,1508012,40572,1,SA,1,100,0.001020
1659623246.512612,1517491,42122,1,SA,1,100,0.000174
1659623250.237710,1521124,42708,1,SA,1,100,0.000129
1659623252.631903,1523459,43119,1,SA,1,100,0.000813
1659623253.167136,1523981,43272,1,SA,1,100,0.005006
1659623254.763607,1525538,43423,1,SA,1,100,0.000003
1659623255.031224,1525799,43474,1,SA,1,100,0.001078
1659623293.830482,1563639,49624,1,SA,1,100,0.000514
1659623294.160645,1563961,49759,1,SA,1,100,0.003439
1659623294.961444,1564742,49794,1,SA,1,100,0.000112
1659623295.292632,1565065,49879,1,SA,1,100,0.000960
1659623295.625871,1565390,49915,1,SA,1,100,0.000734
1659623295.825814,1565585,49950,1,SA,1,100,0.000830
1659623296.025758,1565780,50003,1,SA,1,100,0.001692
1659623296.758883,1566495,50104,1,SA,1,100,0.000561
1659623297.224392,1566949,50176,1,SA,1,100,0.000363
1659623297.556606,1567273,50226,1,SA,1,100,0.000478
1659623297.756549,1567468,50261,1,SA,1,100,0.000612
1659623298.088763,1567792,50320,1,SA,1,100,0.000851
1659623298.488649,1568182,50390,1,SA,1,100,0.000056
1659623299.288423,1568962,50525,1,SA,1,100,0.000184
1659623316.190299,1585446,53209,1,SA,1,100,0.002466
1659623316.789104,1586030,53276,1,SA,1,100,0.001384
1659623317.257689,1586487,53329,1,SA,1,100,0.001110
1659623318.918756,1588107,53581,1,SA,1,100,0.000108
1659623447.491544,1713501,8414,1,SA,1,100,0.000132
1659623449.824216,1715776,8834,1,SA,1,100,0.001600
1659623450.621939,1716554,8992,1,SA,1,100,0.001649
1659623451.221769,1717139,9027,1,SA,1,100,0.000393
1659623451.755977,1717660,9111,1,SA,1,100,0.000276
1659623451.952844,1717852,9149,1,SA,1,100,0.000736
1659623454.415735,1720254,9568,1,SA,1,100,0.000877
1659623454.883295,1720710,9670,1,SA,1,100,0.001140
1659623455.681018,1721488,9771,1,SA,1,100,0.001250
1659623456.746357,1722527,9913,1,SA,1,100,0.000180
1659623492.686939,1757579,15734,1,SA,1,100,0.001514
1659623493.084775,1757967,15769,1,SA,1,100,0.000406
1659623493.285744,1758163,15805,1,SA,1,100,0.000060
1659623493.486712,1758359,15955,1,SA,1,100,0.003329
1659623494.483353,1759331,16010,1,SA,1,100,0.001119
1659623494.948862,1759785,16061,1,SA,1,100,0.000454
1659623495.149831,1759981,16095,1,SA,1,100,0.000664
1659623495.482044,1760305,16166,1,SA,1,100,0.000299
1659623496.414088,1761214,16319,1,SA,1,100,0.000387
1659623535.277944,1799117,22576,1,SA,1,100,0.000220
1659623582.996727,1845656,30227,1,SA,1,100,0.000075
1659623583.262292,1845915,30296,1,SA,1,100,0.000242
1659623583.595531,1846240,30350,1,SA,1,100,0.000771
1659623584.128713,1846760,30433,1,SA,1,100,0.000463
1659623584.528600,1847150,30502,1,SA,1,100,0.000795
1659623584.793140,1847408,30539,1,SA,1,100,0.000302
1659623585.058706,1847667,30573,1,SA,1,100,0.000163
1659623585.526266,1848123,30659,1,SA,1,100,0.000454
1659623589.256491,1851761,31281,1,SA,1,100,0.000510
1659623589.722000,1852215,31368,1,SA,1,100,0.001359
1659623590.119836,1852603,31404,1,SA,1,100,0.000355
1659623590.518697,1852992,31454,1,SA,1,100,0.000927
1659623591.252848,1853708,31575,1,SA,1,100,0.000612
1659623591.716306,1854160,31675,1,SA,1,100,0.000671
1659623592.049545,1854485,31729,1,SA,1,100,0.000627
1659623593.316878,1855721,31933,1,SA,1,100,0.000082
1659623717.634462,1976965,51742,1,SA,1,100,0.000138
1659624034.288300,2285790,36657,1,SA,1,100,0.000014
1659624171.120285,2419239,58262,1,SA,1,100,0.000069
1659624194.946352,2442476,62026,1,SA,1,100,0.000347
1659624283.326430,2528671,10433,1,SA,1,100,0.000033
1659624400.588578,2643034,29273,1,SA,1,100,0.000262
1659624694.145372,2929333,10073,1,SA,1,100,0.000102
1659624695.075365,2930240,10209,1,SA,1,100,0.000107
1659624696.007408,2931149,10362,1,SA,1,100,0.000936
1659624703.795970,2938745,11597,1,SA,1,100,0.000081
1659624707.722037,2942574,12239,1,SA,1,100,0.000013
1659624767.156473,3000539,21758,1,SA,1,100,0.000210
1659624812.552836,3044813,29030,1,SA,1,100,0.000005
1659624812.882999,3045135,29114,1,SA,1,100,0.000304
1659624813.285962,3045528,29149,1,SA,1,100,0.000389
1659624890.614813,3120945,41476,1,SA,1,100,0.000322
1659624893.744182,3123997,41985,1,SA,1,100,0.000135
1659624911.383285,3141200,44777,1,SA,1,100,0.000302
1659624939.536331,3168657,49246,1,SA,1,100,0.000021
1659624948.252835,3177158,50625,1,SA,1,100,0.000023
1659625010.546973,3237912,60552,1,SA,1,100,0.000412
1659625077.698196,3303403,5736,1,SA,1,100,0.000048
1659625172.934792,3396285,20929,1,SA,1,100,0.000114
1659625173.400301,3396739,20996,1,SA,1,100,0.000199
1659625173.600245,3396934,21049,1,SA,1,100,0.000344
1659625292.800305,3513187,40113,1,SA,1,100,0.000565
1659625293.131493,3513510,40198,1,SA,1,100,0.000644
1659625293.463706,3513834,40218,1,SA,1,100,0.000458
1659625294.062511,3514418,40385,1,SA,1,100,0.001343
1659625294.660290,3515001,40418,1,SA,1,100,0.000417
1659625295.526711,3515846,40588,1,SA,1,100,0.001046
1659625295.860976,3516172,40624,1,SA,1,100,0.000029
1659625296.455679,3516752,40713,1,SA,1,100,0.000889
1659625297.257503,3517534,40832,1,SA,1,100,0.000071
1659625298.255169,3518507,41014,1,SA,1,100,0.000033
1659625298.585331,3518829,41084,1,SA,1,100,0.000685
1659625299.383054,3519607,41185,1,SA,1,100,0.000693
1659625299.784992,3519999,41272,1,SA,1,100,0.000529
1659625300.250501,3520453,41358,1,SA,1,100,0.001075
