txtStim,stimFile,AI_Resp,ExplanationFile,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,Loop_1.thisRepN,Loop_1.thisTrialN,Loop_1.thisN,Loop_1.thisIndex,Loop_2.thisRepN,Loop_2.thisTrialN,Loop_2.thisN,Loop_2.thisIndex,Loop_3.thisRepN,Loop_3.thisTrialN,Loop_3.thisN,Loop_3.thisIndex,Loop_4.thisRepN,Loop_4.thisTrialN,Loop_4.thisN,Loop_4.thisIndex,Intro_Text.started,Intro_Text.stopped,Stim_slider.response,Stim_slider.rt,Stim_slider.started,Stim_slider.stopped,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.time,mouse_5.clicked_name,mouse_5.started,mouse_5.stopped,Click_to_Continue_5.started,Click_to_Continue_5.stopped,trial_start,Choice_1_Intro_Txt.started,Choice_1_Intro_Txt.stopped,Accept_Deny_Button_6.response,Accept_Deny_Button_6.rt,Accept_Deny_Button_6.started,Accept_Deny_Button_6.stopped,ConfidenceSlider_6.response,ConfidenceSlider_6.rt,ConfidenceSlider_6.started,ConfidenceSlider_6.stopped,Experimental_Images_6.started,Experimental_Images_6.stopped,DenySlider_6.response,DenySlider_6.rt,DenySlider_6.started,DenySlider_6.stopped,mouse_9.x,mouse_9.y,mouse_9.leftButton,mouse_9.midButton,mouse_9.rightButton,mouse_9.time,mouse_9.clicked_name,mouse_9.started,mouse_9.stopped,Click_to_Continue_9.started,Click_to_Continue_9.stopped,trial_end,Q1_Slider.response,Q2_Slider.response,Q3_Slider.response,Q4_Slider.response,Q5_Slider.response,Q6_Slider.response,Q7_Slider.response,Q8_Slider.response,Q9_Slider.response,Q10_Slider.response,Q11_Slider.response,Q12_Slider.response,Q13_Slider.response,Q14_Slider.response,Q15_Slider.response,Q16_Slider.response,Q17_Slider.response,Q18_Slider.response,Q19_Slider.response,Q20_Slider.response,Q21_Slider.response,Q22_Slider.response,Q23_Slider.response,Text_Intro_Txt.started,Text_Intro_Txt.stopped,Question_Txt_5.started,Question_Txt_5.stopped,Accept_Deny_Button_5.response,Accept_Deny_Button_5.rt,Accept_Deny_Button_5.started,Accept_Deny_Button_5.stopped,ConfidenceSlider_5.response,ConfidenceSlider_5.rt,ConfidenceSlider_5.started,ConfidenceSlider_5.stopped,DenySlider_5.response,DenySlider_5.rt,DenySlider_5.started,DenySlider_5.stopped,mouse_8.x,mouse_8.y,mouse_8.leftButton,mouse_8.midButton,mouse_8.rightButton,mouse_8.time,mouse_8.clicked_name,mouse_8.started,mouse_8.stopped,Click_to_Continue_8.started,Click_to_Continue_8.stopped,Conversational_Intro_Txt.started,Conversational_Intro_Txt.stopped,Accept_Deny_Button.response,Accept_Deny_Button.rt,Accept_Deny_Button.started,Accept_Deny_Button.stopped,ConfidenceSlider.response,ConfidenceSlider.rt,ConfidenceSlider.started,ConfidenceSlider.stopped,Experimental_Images.started,Experimental_Images.stopped,DenySlider.response,DenySlider.rt,DenySlider.started,DenySlider.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse.started,mouse.stopped,Click_to_Continue.started,Click_to_Continue.stopped,Feature_Intro_Txt.started,Feature_Intro_Txt.stopped,Question_Txt_3.started,Question_Txt_3.stopped,Accept_Deny_Button_3.response,Accept_Deny_Button_3.rt,Accept_Deny_Button_3.started,Accept_Deny_Button_3.stopped,ConfidenceSlider_3.response,ConfidenceSlider_3.rt,ConfidenceSlider_3.started,ConfidenceSlider_3.stopped,Experimental_Images_3.started,Experimental_Images_3.stopped,DenySlider_3.response,DenySlider_3.rt,DenySlider_3.started,DenySlider_3.stopped,Click_to_Continue_6.started,Click_to_Continue_6.stopped,PresstoCont_8.started,PresstoCont_8.stopped,Image_Intro_Txt.started,Image_Intro_Txt.stopped,Question_Txt_4.started,Question_Txt_4.stopped,Accept_Deny_Button_4.response,Accept_Deny_Button_4.rt,Accept_Deny_Button_4.started,Accept_Deny_Button_4.stopped,ConfidenceSlider_4.response,ConfidenceSlider_4.rt,ConfidenceSlider_4.started,ConfidenceSlider_4.stopped,Experimental_Images_4.started,Experimental_Images_4.stopped,DenySlider_4.response,DenySlider_4.rt,DenySlider_4.started,DenySlider_4.stopped,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_7.time,mouse_7.clicked_name,mouse_7.started,mouse_7.stopped,Click_to_Continue_7.started,Click_to_Continue_7.stopped,PresstoCont_7.started,PresstoCont_7.stopped,end_Txt.started,end_Txt.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Question 5:,stim/Au_ani_10178.jpg.png,"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?",stim/conversational_Au_ani_10178.jpg.png,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,06:52:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:53:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2471.9899516000005,2482.03472700002,2.0,41.04858810000587,2482.00517020002,None,3.0,44.91799300001003,2482.00517020002,None,2482.00517020002,None,1.0,46.823333599983016,2482.00517020002,None,"[-0.537963, -0.30925927, -0.31944445, -0.42777777, 0.29537037, 0.59074074]","[-0.08888889, -0.12314815, -0.09907407, -0.30925927, -0.18703704, -0.46851853]","[1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[27.707638099993346, 30.281609099998605, 30.831014499999583, 34.68664259999059, 36.605820400000084, 39.99088800000027]",['Click_to_Continue'],10.028534680022858,None,2518.8544715000025,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2022-07-28_18h16.10.408,CSVTrial4,2022.1.3,None,
Question 6:,stim/Tp_D_CNN_S_N_nat00095_ani00017_10219.tif,"The AI system has determined that the above image is not authentic.
Do you accept or deny this claim?",stim/conversational_Tp_D_CNN_S_N_nat00095_ani00017_10219.tif.png,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,06:53:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:54:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2522.0453233000007,2532.0802817000076,1.0,36.320474300009664,2532.0802817000076,None,5.0,44.8932965999993,2532.0802817000076,None,2532.0802817000076,None,1.0,39.579238300008,2532.0802817000076,None,"[-0.56203705, 0.32592592, -0.44814816, -0.25, -0.24537037, -0.24722221, 0.5185185]","[-0.085185185, -0.21481481, -0.30277777, -0.25185186, -0.26666668, -0.28611112, -0.43888888]","[1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[26.15455700000166, 29.401497600018047, 32.178776700020535, 33.72856360001606, 34.14814610002213, 34.64241200001561, 38.392221700021764]",['Click_to_Continue'],10.041681509988848,None,2564.516171700001,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2022-07-28_18h16.10.408,CSVTrial4,2022.1.3,None,
Question 7: ,stim/Au_nat_30517.jpg,"The AI system has determined that the above image is not authentic.
Do you accept or deny this claim?",stim/conversational_Au_nat_30517.jpg.png,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,06:54:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:55:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2570.5329346000217,2580.5529922000133,1.0,41.98468699998921,2580.5529922000133,None,3.0,48.13211079998291,2580.5529922000133,None,2580.5529922000133,None,3.0,52.62261989997933,2580.5529922000133,None,"[-0.56574076, -0.44351852, 0.49814814, 0.53518516]","[-0.12222222, -0.2935185, -0.18703704, -0.43888888]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[31.740203699999256, 37.88759630001732, 42.43603680000524, 45.327728800009936]",['Click_to_Continue'],10.031893079984002,None,2623.205267400015,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2022-07-28_18h16.10.408,CSVTrial4,2022.1.3,None,
Question 8:,stim/Tp_D_CRD_M_N_nat00048_nat00049_11067.jpg,"The AI system has determined that the above image is not authentic.
Do you accept or deny this claim?",stim/conversational_Tp_D_CRD_M_N_nat00048_nat00049_11067.jpg.png,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,06:55:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:56:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2625.932781100011,2635.973088400002,2.0,23.6657850999909,2635.946395900013,None,3.0,24.863063099997817,2635.946395900013,None,2635.946395900013,None,3.0,37.41152339999098,2635.946395900013,None,"[-0.3472222, -0.44722223, 0.29259259, 0.5074074, 0.5564815]","[-0.121296294, -0.28333333, -0.20185184, -0.18703704, -0.43796295]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[13.549711900006514, 14.698540199984564, 20.257881300000008, 27.217864400008693, 28.19756299999426]",['Click_to_Continue'],10.017421310010832,None,2656.5216338000027,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2022-07-28_18h16.10.408,CSVTrial4,2022.1.3,None,
Question 9:,stim/Au_arc_30794.jpg,"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?",stim/conversational_Au_arc_30794.jpg.png,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,06:56:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:56:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2664.1992721999995,2674.2437063000107,1.0,12.50614919999498,2674.2142473999993,None,5.0,15.672224599984474,2674.2142473999993,None,2674.2142473999993,None,1.0,17.64335349999601,2674.2142473999993,None,"[-0.5546296, -0.25462964, 0.28333333, 0.30092594, 0.58981484]","[-0.08425926, -0.27685186, -0.19166666, -0.19907407, -0.45092592]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[2.3118827999860514, 5.484494899981655, 6.593575799983228, 7.498159599985229, 8.358963399979984]",['Click_to_Continue'],10.031775379989995,None,2681.8788532000035,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2022-07-28_18h16.10.408,CSVTrial4,2022.1.3,None,
Question 10:,stim/Au_nat_30352.jpg,"The AI system has determined that the above image is not authentic.
Do you accept or deny this claim?",stim/conversational_Au_nat_30352.jpg.png,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,06:56:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:56:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2682.647791700001,2692.6966748000123,2.0,16.52983030001633,2692.668391000014,None,4.0,22.587059499986935,2692.668391000014,None,2692.668391000014,None,1.0,27.67453150000074,2692.668391000014,None,"[-0.325, -0.45740741, -0.33888888, 0.28055555, 0.2611111, 0.30185184, 0.5546296]","[-0.08888889, -0.31666666, -0.31296295, -0.20555556, -0.21944444, -0.2037037, -0.44907406]","[1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[6.305203199997777, 11.725765699986368, 12.37696429999778, 16.573233599978266, 17.20576099999016, 17.49558449999313, 18.494227299990598]",['Click_to_Continue'],10.034519550012192,None,2710.357796299999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2022-07-28_18h16.10.408,CSVTrial4,2022.1.3,None,
Question 12:,stim/Au_arc_30827.jpg.png,"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?",stim/conversational_Au_arc_30827.jpg.png,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,06:56:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:57:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2711.216754300025,2721.259121800016,1.0,17.753303400008008,2721.2290189000196,None,5.0,18.878284500009613,2721.2290189000196,None,2721.2290189000196,None,1.0,23.424043799983338,2721.2290189000196,None,"[-0.55925924, -0.2574074, 0.29722223, 0.5564815]","[-0.10277778, -0.29814816, -0.19444445, -0.4287037]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[7.535504700004822, 8.632738699991023, 13.100514799996745, 14.735944200016093]",['Click_to_Continue'],10.029960980027681,None,2734.67969780002,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2022-07-28_18h16.10.408,CSVTrial4,2022.1.3,None,
Question 13:,stim/Au_art_10012.jpg,"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?",stim/conversational_Au_art_10012.jpg.png,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,06:57:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:57:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2736.0311959000246,2746.0701726000116,1.0,15.102065100014443,2746.043956700014,None,4.0,19.388240999978734,2746.043956700014,None,2746.043956700014,None,1.0,22.672890999994706,2746.043956700014,None,"[-0.57222223, -0.34537038, -0.34166667, 0.31111112, 0.5287037]","[-0.09074074, -0.26481482, -0.27314815, -0.18796296, -0.45092592]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[4.853155999997398, 8.683090300008189, 9.15795550000621, 12.491796699992847, 13.815090399992187]",['Click_to_Continue'],10.019099980010651,None,2758.7374920000148,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2022-07-28_18h16.10.408,CSVTrial4,2022.1.3,None,
Question 14:,stim/Tp_D_CRN_M_B_nat10165_nat10164_12100.jpg,"The AI system has determined that the above image is not authentic.
Do you accept or deny this claim?",stim/conversational_Tp_D_CRN_M_B_nat10165_nat10164_12100.jpg.png,,,,,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,06:57:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:58:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2759.9191181000206,2769.9763614000112,2.0,16.637904599978356,2769.9429845999985,None,5.0,20.860834699997213,2769.9429845999985,None,2769.9429845999985,None,1.0,21.84260780000477,2769.9429845999985,None,"[-0.33888888, -0.24074075, 0.31296295, 0.59537035]","[-0.094444446, -0.3212963, -0.19537038, -0.43333334]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[6.377707099978579, 10.693837799975881, 11.613653999986127, 12.681682399997953]",['Click_to_Continue'],10.035103579983115,None,2781.7985182000266,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2022-07-28_18h16.10.408,CSVTrial4,2022.1.3,None,
Question 15:,stim/Tp_D_CRN_M_N_art10115_cha00086_11526.jpg,"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?",stim/conversational_Tp_D_CRN_M_N_art10115_cha00086_11526.jpg.png,,,,,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,06:58:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:58:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2782.68494430001,2792.724585500022,1.0,15.686442500009434,2792.6958927000233,None,4.0,17.574881999986246,2792.6958927000233,None,2792.6958927000233,None,3.0,18.59469580001314,2792.6958927000233,None,"[-0.587963, -0.3472222, 0.5092593, 0.5685185]","[-0.09351852, -0.29074073, -0.22407408, -0.4564815]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[5.482107999996515, 7.406336299987743, 8.399252000002889, 9.58713150001131]",['Click_to_Continue'],10.025682080013212,None,2801.312708000012,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2022-07-28_18h16.10.408,CSVTrial4,2022.1.3,None,
Question 16:,stim/Tp_D_CRN_M_N_nat10154_nat10138_12076.jpg,"The AI system has determined that the above image is not authentic.
Do you accept or deny this claim?",stim/conversational_Tp_D_CRN_M_N_nat10154_nat10138_12076.jpg.png,,,,,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,06:58:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:59:03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2802.3616423000058,2812.405315300013,1.0,26.020191000017803,2812.3781651000027,None,1.0,30.675708099995973,2812.3781651000027,None,2812.3781651000027,None,2.0,32.8103606000077,2812.3781651000027,None,"[-0.56203705, -0.5574074, -0.66018516, 0.4398148, 0.58148146]","[-0.12962963, -0.11296296, -0.30925927, -0.19444445, -0.44166666]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[15.379898599989247, 15.85319670001627, 20.464621199993417, 22.664403800008586, 29.09257050001179]",['Click_to_Continue'],10.02778335000039,None,2835.205163800012,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2022-07-28_18h16.10.408,CSVTrial4,2022.1.3,None,
Question 17: ,stim/Au_art_20005.jpg,"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?",stim/conversational_Au_art_20005.jpg.png,,,,,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,06:59:03,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:59:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2841.550997000013,2851.5738913000096,1.0,14.048621800000547,2851.5738913000096,None,4.0,17.97216569999,2851.5738913000096,None,2851.5738913000096,None,1.0,19.07767889997922,2851.5738913000096,None,"[-0.57592595, -0.3712963, -0.3537037, -0.32407406, 0.2962963, 0.5712963, 0.5712963, 0.5685185, 0.5685185]","[-0.11851852, -0.27222222, -0.2712963, -0.29259259, -0.21203704, -0.41759259, -0.41759259, -0.42314816, -0.42592594]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[3.8154644000169355, 6.334123100008583, 6.886872900009621, 7.75968419999117, 8.88659639999969, 9.740350400010357, 10.137031499994919, 11.053696399991168, 11.65851300000213]",['Click_to_Continue'],10.033126549998997,None,2860.6650816000183,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2022-07-28_18h16.10.408,CSVTrial4,2022.1.3,None,
Question 18:,stim/Au_art_20034.jpg.png,"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?",stim/conversational_Au_art_20034.jpg.png,,,,,,,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,06:59:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:00:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2863.289136700012,2873.3083019000187,2.0,24.15950049998355,2873.3083019000187,None,2.0,26.631379400001606,2873.3083019000187,None,2873.3083019000187,None,1.0,38.71549589998904,2873.3083019000187,None,"[-0.30555555, -0.30648148, -0.3148148, -0.54907405, 0.48981482, 0.3148148, 0.4888889, 0.49814814, 0.32407406, 0.5648148]","[-0.08888889, -0.09166667, -0.09907407, -0.29444444, -0.19351852, -0.20925926, -0.17037037, -0.19074073, -0.21666667, -0.42962962]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[12.933148199983407, 13.48395170000731, 13.997832799999742, 16.45299819999491, 18.133838799985824, 18.63639579998562, 25.43377559998771, 26.21451709998655, 28.535904999997, 31.673876099986956]",['Click_to_Continue'],10.001641380018555,None,2891.694284099998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2022-07-28_18h16.10.408,CSVTrial4,2022.1.3,None,
Question 19:,stim/Tp_D_CRN_M_N_cha10137_art00021_12210.jpg,"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?",stim/conversational_Tp_D_CRN_M_N_cha10137_art00021_12210.jpg.png,,,,,,,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,07:00:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:00:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2905.0124102000264,2915.0509014000127,1.0,16.925991900003282,2915.0248476999986,None,5.0,19.105020099988906,2915.0248476999986,None,2915.0248476999986,None,1.0,26.220203899982153,2915.0248476999986,None,"[-0.5925926, -0.5703704, -0.30648148, 0.28148147, 0.28611112, 0.31851852, 0.53518516]","[-0.106481485, -0.10462963, -0.25555557, -0.19259259, -0.19629629, -0.20648149, -0.45]","[1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[6.0565271000086796, 6.635139999998501, 8.879202400014037, 12.627444499987178, 14.33365670000785, 16.075508800015086, 17.56950610000058]",['Click_to_Continue'],10.027930179989198,None,2931.2702914000256,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2022-07-28_18h16.10.408,CSVTrial4,2022.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2022-07-28_18h16.10.408,CSVTrial4,2022.1.3,None,
Question 1:,stim/Au_ani_00001.jpg,"The AI system has determined that the above image is authentic. 
Do you accept or deny this claim?",stim/feature_based_Au_ani_00001.jpg.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,"Thursday, July 28, 2022 07:03:53",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thursday, July 28, 2022 07:05:04",,,,,,,,,,,,,2.0,4.0,4.0,4.0,3.0,3.0,1.0,1.0,5.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3131.6582539000083,3141.715859000018,3141.6902230000123,None,1.0,53.28446990001248,3141.6902230000123,None,4.0,55.58892219999689,3141.6902230000123,None,3141.6902230000123,None,3.0,69.68251519999467,3141.6902230000123,None,3201.3749186000205,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2022-07-28_18h16.10.408,CSVTrial4,2022.1.3,None,
Question 2:,stim/Tp_D_CNN_S_B_ind00018_ind00089_00007.tif,"The AI system has determined that the above image is authentic. 
Do you accept or deny this claim?",stim/feature_based_Tp_D_CNN_S_B_ind00018_ind00089_00007.tif.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,"Thursday, July 28, 2022 07:05:04",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thursday, July 28, 2022 07:05:43",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3202.4584393000114,3212.481179399998,3212.481179399998,None,1.0,22.78102230001241,3212.481179399998,None,4.0,23.618174900009762,3212.481179399998,None,3212.481179399998,None,3.0,38.48654859999078,3212.481179399998,None,3237.603861200012,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2022-07-28_18h16.10.408,CSVTrial4,2022.1.3,None,
Question 3:,stim/Au_ani_00003.jpg,"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?",stim/feature_based_Au_ani_00003.jpg.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,"Thursday, July 28, 2022 07:05:43",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thursday, July 28, 2022 07:06:10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3241.7779256000067,3251.8005422000133,3251.8005422000133,None,1.0,16.742612899979576,3251.8005422000133,None,4.0,21.733723000012105,3251.8005422000133,None,3251.8005422000133,None,3.0,26.074863999994704,3251.8005422000133,None,3267.8886444000236,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2022-07-28_18h16.10.408,CSVTrial4,2022.1.3,None,
Question 4:,stim/Au_ani_00005.jpg,"The AI system has determined that the above image is authentic.
Do you accept or deny this claim?",stim/feature_based_Au_ani_00005.jpg.png,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,"Thursday, July 28, 2022 07:06:10",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thursday, July 28, 2022 07:06:31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3268.7621291000105,3278.81565590002,3278.790182900004,None,1.0,15.503808799985563,3278.790182900004,None,4.0,18.719571599998744,3278.790182900004,None,3278.790182900004,None,1.0,20.498251099983463,3278.790182900004,None,3289.2974956000107,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,001,2022-07-28_18h16.10.408,CSVTrial4,2022.1.3,None,
