RD,TS_received,TS_sent,AK,RoundTrip,
2561815,2561891,2022-07-26_13-47-49-089602,2561894,76,
2566955,2566981,2022-07-26_13-47-54-313804,2566984,26,
2572091,2572120,2022-07-26_13-47-59-580648,2572123,29,
2577333,2577379,2022-07-26_13-48-04-967366,2577383,46,
2582438,2582465,2022-07-26_13-48-10-185489,2582468,27,
2587542,2587660,2022-07-26_13-48-15-516410,2592648,118,
2592661,2592687,2022-07-26_13-48-20-665215,2592690,26,
2597759,2597784,2022-07-26_13-48-25-893645,2597787,25,
2602873,2607971,2022-07-26_13-48-31-302481,2607975,5098,
2607975,2608016,2022-07-26_13-48-36-369421,2608019,41,
2613091,2613130,2022-07-26_13-48-41-622297,2613133,39,
2618201,2618228,2022-07-26_13-48-46-854148,2618231,27,
2623304,2623337,2022-07-26_13-48-52-080482,2623342,33,
2628407,2633527,2022-07-26_13-48-57-500693,2633533,5120,
2633533,2633603,2022-07-26_13-49-02-613784,2633606,70,
2638644,2638693,2022-07-26_13-49-07-837105,2638696,49,
2643771,2643794,2022-07-26_13-49-13-066325,2643798,23,
2648872,2648897,2022-07-26_13-49-18-294513,2648900,25,
2653977,2654006,2022-07-26_13-49-23-534809,2654009,29,
2659140,2659184,2022-07-26_13-49-28-835761,2659189,44,
2664245,2664272,2022-07-26_13-49-34-055164,2664275,27,
2669357,2669389,2022-07-26_13-49-39-303833,2669392,32,
2674467,2674557,2022-07-26_13-49-44-597942,2674560,90,
2679590,2679675,2022-07-26_13-49-49-852165,2679679,85,
2684736,2689889,2022-07-26_13-49-55-067031,2689905,5153,
2689924,2689955,2022-07-26_13-50-00-380475,2689958,31,
2695012,2695036,2022-07-26_13-50-05-598914,2695040,24,
2700167,2700191,2022-07-26_13-50-10-882388,2700195,24,
2705324,2705422,2022-07-26_13-50-16-240399,2705425,98,
2710424,2710448,2022-07-26_13-50-21-397338,2710452,24,
2715541,2715605,2022-07-26_13-50-26-685608,2715608,64,
2720628,2720654,2022-07-26_13-50-31-858165,2720658,26,
2725798,2725823,2022-07-26_13-50-37-159516,2725826,25,
2730915,2730994,2022-07-26_13-50-42-459989,2730997,79,
2736026,2736052,2022-07-26_13-50-47-646709,2736055,26,
2741120,2746253,2022-07-26_13-50-52-938994,2746262,5133,
2746277,2746306,2022-07-26_13-50-58-158793,2746309,29,
2751385,2751464,2022-07-26_13-51-03-438745,2751467,79,
2756528,2761631,2022-07-26_13-51-08-866997,2761634,5103,
2761635,2766738,2022-07-26_13-51-13-928808,2766748,5103,
2766771,2766848,2022-07-26_13-51-19-217211,2766851,77,
2771896,2771933,2022-07-26_13-51-24-436668,2771937,37,
2777011,2777036,2022-07-26_13-51-29-668716,2777039,25,
2782173,2782228,2022-07-26_13-51-34-988110,2782231,55,
2787280,2787332,2022-07-26_13-51-40-216731,2787337,52,
2792387,2792429,2022-07-26_13-51-45-439356,2792436,42,
2797498,2797532,2022-07-26_13-51-50-669548,2797535,34,
2802607,2802635,2022-07-26_13-51-55-901479,2802639,28,
2807751,2807774,2022-07-26_13-52-01-173653,2807777,23,
2812860,2812900,2022-07-26_13-52-06-428742,2812903,40,
2817992,2818040,2022-07-26_13-52-11-671831,2818043,48,
2823112,2823136,2022-07-26_13-52-16-920864,2823139,24,
2828229,2828286,2022-07-26_13-52-22-194555,2828289,57,
2833328,2833351,2022-07-26_13-52-27-394624,2833355,23,
2838443,2838468,2022-07-26_13-52-32-638473,2838471,25,
2843552,2843578,2022-07-26_13-52-37-876851,2843581,26,
2848665,2848688,2022-07-26_13-52-43-120231,2848692,23,
2853809,2853862,2022-07-26_13-52-48-416664,2853867,53,
2858955,2858979,2022-07-26_13-52-53-671674,2858982,24,
2864065,2864166,2022-07-26_13-52-58-992025,2864170,101,
2869165,2869224,2022-07-26_13-53-04-175725,2869227,59,
2874277,2874324,2022-07-26_13-53-09-386461,2874328,47,
2879426,2884568,2022-07-26_13-53-14-761086,2884585,5142,
2884600,2884627,2022-07-26_13-53-19-961518,2884630,27,
2889683,2894844,2022-07-26_13-53-25-276541,2894855,5161,
2894868,2894901,2022-07-26_13-53-30-499344,2894904,33,
2899965,2899995,2022-07-26_13-53-35-721627,2899999,30,
2905074,2905100,2022-07-26_13-53-40-955318,2905103,26,
2910216,2910239,2022-07-26_13-53-46-226036,2910242,23,
2915333,2915421,2022-07-26_13-53-51-539465,2915425,88,
2920441,2920470,2022-07-26_13-53-56-715946,2920475,29,
2925544,2925570,2022-07-26_13-54-01-943907,2925573,26,
2930720,2930746,2022-07-26_13-54-07-251226,2930749,26,
2935887,2935957,2022-07-26_13-54-12-588397,2935960,70,
2940989,2941014,2022-07-26_13-54-17-776886,2941018,25,
2946161,2946225,2022-07-26_13-54-23-121706,2946228,64,
2951258,2951282,2022-07-26_13-54-28-304874,2951286,24,
2956375,2961507,2022-07-26_13-54-33-710809,2961510,5132,
2961510,2961536,2022-07-26_13-54-38-817514,2961539,26,
2966627,2966711,2022-07-26_13-54-44-121432,2966715,84,
2971729,2971753,2022-07-26_13-54-49-293849,2971757,24,
2976843,2976904,2022-07-26_13-54-54-569743,2976907,61,
2981953,2982020,2022-07-26_13-54-59-804342,2982026,67,
2987063,2987094,2022-07-26_13-55-05-018448,2987096,31,
2992166,2992195,2022-07-26_13-55-10-245196,2992202,29,
2997330,3002457,2022-07-26_13-55-15-556373,3002467,5127,
3002480,3002506,2022-07-26_13-55-20-818276,3002510,26,
3007570,3007593,2022-07-26_13-55-26-037494,3007597,23,
3012677,3012702,2022-07-26_13-55-31-272341,3012705,25,
3017785,3017808,2022-07-26_13-55-36-505080,3017811,23,
3022896,3022919,2022-07-26_13-55-41-748984,3022922,23,
3028060,3028087,2022-07-26_13-55-47-044285,3028090,27,
3033169,3033199,2022-07-26_13-55-52-285964,3033202,30,
3038276,3038302,2022-07-26_13-55-57-517128,3038305,26,
3043387,3043416,2022-07-26_13-56-02-759328,3043419,29,
3048501,3048525,2022-07-26_13-56-07-998217,3048528,24,
3053608,3053646,2022-07-26_13-56-13-236763,3053649,38,
3058757,3058781,2022-07-26_13-56-18-515548,3058784,24,
3063898,3063928,2022-07-26_13-56-23-790362,3063931,30,
3069041,3069067,2022-07-26_13-56-29-062316,3069069,26,
3074188,3074246,2022-07-26_13-56-34-346674,3074249,58,
3079344,3079371,2022-07-26_13-56-39-619750,3079374,27,
3084453,3084476,2022-07-26_13-56-44-861204,3084479,23,
3089576,3089601,2022-07-26_13-56-50-113570,3089604,25,
3094685,3094709,2022-07-26_13-56-55-348699,3094712,24,
3099828,3099860,2022-07-26_13-57-00-627822,3099863,32,
3104947,3104979,2022-07-26_13-57-05-878355,3104982,32,
3110069,3110092,2022-07-26_13-57-11-119423,3110095,23,
3115178,3115205,2022-07-26_13-57-16-358662,3115208,27,
3120290,3120315,2022-07-26_13-57-21-602138,3120318,25,
3125411,3125435,2022-07-26_13-57-26-848691,3125439,24,
3130557,3130584,2022-07-26_13-57-32-125468,3130587,27,
3135691,3135716,2022-07-26_13-57-37-389397,3135720,25,
3140830,3140855,2022-07-26_13-57-42-662195,3140859,25,
3145937,3145961,2022-07-26_13-57-47-894880,3145965,24,
3151055,3151081,2022-07-26_13-57-53-140177,3151085,26,
3156218,3156245,2022-07-26_13-57-58-435720,3156248,27,
3161382,3161405,2022-07-26_13-58-03-727513,3161408,23,
3166553,3166579,2022-07-26_13-58-09-030894,3166582,26,
3171689,3171716,2022-07-26_13-58-14-299008,3171720,27,
3176836,3176860,2022-07-26_13-58-19-570083,3176865,24,
3181965,3181992,2022-07-26_13-58-24-831346,3181995,27,
3187077,3187101,2022-07-26_13-58-30-067955,3187105,24,
3192225,3192252,2022-07-26_13-58-35-346042,3192255,27,
3197364,3197398,2022-07-26_13-58-40-625222,3197402,34,
3202483,3202507,2022-07-26_13-58-45-863714,3202511,24,
3207615,3207640,2022-07-26_13-58-51-124014,3207644,25,
3212748,3212774,2022-07-26_13-58-56-389763,3212777,26,
3217908,3217932,2022-07-26_13-59-01-675261,3217935,24,
3223057,3223080,2022-07-26_13-59-06-954569,3223085,23,
3228175,3228214,2022-07-26_13-59-12-213329,3228217,39,
3233286,3233316,2022-07-26_13-59-17-441012,3233322,30,
3238391,3238417,2022-07-26_13-59-22-670943,3238420,26,
3243516,3243540,2022-07-26_13-59-27-926558,3243543,24,
3248668,3248693,2022-07-26_13-59-33-210111,3248695,25,
3253780,3253811,2022-07-26_13-59-38-455582,3253814,31,
3258928,3258976,2022-07-26_13-59-43-750626,3258980,48,
3264035,3264076,2022-07-26_13-59-48-973031,3264079,41,
3269143,3269172,2022-07-26_13-59-54-198664,3269175,29,
3274253,3274353,2022-07-26_13-59-59-512978,3274356,100,
3279364,3279453,2022-07-26_14-00-04-742804,3279457,89,
3284526,3284548,2022-07-26_14-00-09-971258,3284552,22,
3289631,3289661,2022-07-26_14-00-15-201264,3289665,30,
3294745,3294771,2022-07-26_14-00-20-443584,3294774,26,
3299858,3299882,2022-07-26_14-00-25-688032,3299885,24,
3304966,3304990,2022-07-26_14-00-30-922700,3304993,24,
3310074,3310109,2022-07-26_14-00-36-162170,3310112,35,
3315181,3315213,2022-07-26_14-00-41-393175,3315217,32,
3320290,3320315,2022-07-26_14-00-46-628968,3320318,25,
3325404,3325429,2022-07-26_14-00-51-871567,3325434,25,
3330511,3330538,2022-07-26_14-00-57-106057,3330541,27,
3335618,3335642,2022-07-26_14-01-02-341134,3335645,24,
3340777,3340802,2022-07-26_14-01-07-628969,3340805,25,
3345948,3345983,2022-07-26_14-01-12-938182,3345986,35,
3351055,3351100,2022-07-26_14-01-18-174106,3351103,45,
3356163,3356220,2022-07-26_14-01-23-436866,3356223,57,
3361273,3361307,2022-07-26_14-01-28-658661,3361310,34,
3366382,3366408,2022-07-26_14-01-33-883292,3366411,26,
3371489,3371528,2022-07-26_14-01-39-122758,3371532,39,
3376598,3376627,2022-07-26_14-01-44-366123,3376631,29,
3381706,3381734,2022-07-26_14-01-49-594629,3381737,28,
3386815,3386840,2022-07-26_14-01-54-837008,3386843,25,
3391969,3391993,2022-07-26_14-02-00-118689,3391996,24,
3397118,3397142,2022-07-26_14-02-05-399621,3397146,24,
3402222,3402249,2022-07-26_14-02-10-634629,3402253,27,
3407332,3407356,2022-07-26_14-02-15-869558,3407359,24,
3412437,3412460,2022-07-26_14-02-21-101155,3412463,23,
3417591,3417618,2022-07-26_14-02-26-390045,3417623,27,
3422696,3422722,2022-07-26_14-02-31-620618,3422725,26,
3427854,3427880,2022-07-26_14-02-36-909483,3427884,26,
3432960,3432989,2022-07-26_14-02-42-141394,3432992,29,
3438106,3438130,2022-07-26_14-02-47-418345,3438133,24,
3443226,3443251,2022-07-26_14-02-52-667003,3443254,25,
3448332,3448364,2022-07-26_14-02-57-908060,3448367,32,
3453440,3453464,2022-07-26_14-03-03-140647,3453468,24,
3458548,3458579,2022-07-26_14-03-08-381973,3458583,31,
3463656,3463682,2022-07-26_14-03-13-611360,3463685,26,
3468764,3468788,2022-07-26_14-03-18-851313,3468793,24,
3473933,3473981,2022-07-26_14-03-24-173044,3473985,48,
3479099,3479123,2022-07-26_14-03-29-447678,3479127,24,
3484244,3484275,2022-07-26_14-03-34-719653,3484278,31,
3489352,3489378,2022-07-26_14-03-39-958712,3489381,26,
3494460,3494483,2022-07-26_14-03-45-196437,3494486,23,
3499630,3499704,2022-07-26_14-03-50-541457,3499710,74,
3504738,3504805,2022-07-26_14-03-55-767328,3504810,67,
3509881,3509984,2022-07-26_14-04-01-082883,3509989,103,
3515012,3515036,2022-07-26_14-04-06-267037,3515039,24,
3520149,3520174,2022-07-26_14-04-11-537139,3520177,25,
3525251,3525274,2022-07-26_14-04-16-765201,3525278,23,
3530389,3530449,2022-07-26_14-04-22-071217,3530454,60,
3535518,3535544,2022-07-26_14-04-27-294464,3535548,26,
3540630,3545743,2022-07-26_14-04-32-717359,3545746,5113,
3545747,3545771,2022-07-26_14-04-37-782655,3545775,24,
3550885,3550909,2022-07-26_14-04-43-046251,3550914,24,
3556053,3556122,2022-07-26_14-04-48-395801,3556126,69,
3561186,3561214,2022-07-26_14-04-53-614474,3561217,28,
3566319,3566344,2022-07-26_14-04-58-871544,3566347,25,
3571471,3571496,2022-07-26_14-05-04-152500,3571499,25,
3576643,3576708,2022-07-26_14-05-09-492408,3576712,65,
3581765,3581797,2022-07-26_14-05-14-704335,3581800,32,
3586864,3586893,2022-07-26_14-05-19-933881,3586896,29,
3591971,3591995,2022-07-26_14-05-25-168983,3591999,24,
3597066,3597101,2022-07-26_14-05-30-391209,3597107,35,
3602219,3602244,2022-07-26_14-05-35-675022,3602247,25,
3607385,3607471,2022-07-26_14-05-41-031582,3607477,86,
3612492,3612558,2022-07-26_14-05-46-243628,3612562,66,
3617578,3622728,2022-07-26_14-05-54-565866,3622740,5150,
3622753,3622787,2022-07-26_14-05-56-731940,3622791,34,
3627842,3632976,2022-07-26_14-06-01-946528,3632986,5134,
3632999,3633023,2022-07-26_14-06-07-229389,3633027,24,
3638088,3638127,2022-07-26_14-06-12-463189,3638131,39,
3643196,3643228,2022-07-26_14-06-17-689605,3643231,32,
3648299,3653446,2022-07-26_14-06-23-117796,3653449,5147,
3653450,3653472,2022-07-26_14-06-28-196281,3653475,22,
3658567,3658610,2022-07-26_14-06-33-460219,3658617,43,
3663667,3663704,2022-07-26_14-06-38-671303,3663707,37,
3668783,3668810,2022-07-26_14-06-43-919030,3668814,27,
3673954,3673978,2022-07-26_14-06-49-220240,3673981,24,
3679070,3684223,2022-07-26_14-06-54-464108,3684240,5153,
3684264,3684289,2022-07-26_14-06-59-791047,3684292,25,
3689347,3689371,2022-07-26_14-07-05-003631,3689374,24,
3694456,3694567,2022-07-26_14-07-10-325479,3699558,111,
3699581,3699645,2022-07-26_14-07-15-537606,3699649,64,
3704678,3704752,2022-07-26_14-07-20-769094,3704760,74,
3709785,3709856,2022-07-26_14-07-26-005360,3709860,71,
3714898,3714922,2022-07-26_14-07-31-199813,3714926,24,
3720007,3720035,2022-07-26_14-07-36-436603,3720041,28,
3725112,3725138,2022-07-26_14-07-41-673198,3725143,26,
3730282,3735428,2022-07-26_14-07-47-138429,3735434,5146,
3735435,3735540,2022-07-26_14-07-52-307675,3735543,105,
3740534,3740557,2022-07-26_14-07-57-483926,3740561,23,
3745649,3750746,2022-07-26_14-08-02-737799,3750756,5097,
3750769,3750802,2022-07-26_14-08-07-980418,3750807,33,
3755857,3755882,2022-07-26_14-08-13-196117,3755885,25,
3760968,3761001,2022-07-26_14-08-18-440043,3761004,33,
3766076,3766106,2022-07-26_14-08-23-679653,3766109,30,
3771183,3771208,2022-07-26_14-08-28-911164,3771211,25,
3776293,3776322,2022-07-26_14-08-34-148385,3776325,29,
3781400,3781427,2022-07-26_14-08-39-384084,3781430,27,
3786507,3786533,2022-07-26_14-08-44-619335,3786536,26,
3791624,3791654,2022-07-26_14-08-49-866771,3791657,30,
3796724,3796749,2022-07-26_14-08-55-089873,3796753,25,
3801833,3801858,2022-07-26_14-09-00-327698,3801861,25,
3806972,3806995,2022-07-26_14-09-05-594601,3806999,23,
3812089,3812117,2022-07-26_14-09-10-842872,3812121,28,
3817204,3817228,2022-07-26_14-09-16-084868,3817231,24,
3822318,3822347,2022-07-26_14-09-21-334509,3822350,29,
3827426,3827502,2022-07-26_14-09-26-616557,3827512,76,
3832559,3832591,2022-07-26_14-09-31-832570,3832595,32,
3837662,3842777,2022-07-26_14-09-37-270438,3842781,5115,
3842781,3842807,2022-07-26_14-09-42-311462,3842811,26,
3847888,3847912,2022-07-26_14-09-47-544650,3847915,24,
3853057,3853083,2022-07-26_14-09-52-843279,3853087,26,
3858163,3858189,2022-07-26_14-09-58-078791,3858192,26,
3863311,3863335,2022-07-26_14-10-03-357522,3863338,24,
3868419,3868454,2022-07-26_14-10-08-592354,3868458,35,
3873526,3873557,2022-07-26_14-10-13-831487,3873560,31,
3878634,3878715,2022-07-26_14-10-19-088014,3878718,81,
3883747,3883773,2022-07-26_14-10-24-312239,3883776,26,
3888855,3893958,2022-07-26_14-10-29-571734,3893968,5103,
3893983,3894007,2022-07-26_14-10-34-803465,3894010,24,
3899079,3899126,2022-07-26_14-10-40-047441,3899129,47,
3904188,3904310,2022-07-26_14-10-45-364641,3909305,122,
3909323,3909406,2022-07-26_14-10-50-585892,3909411,83,
3914470,3914499,2022-07-26_14-10-55-809729,3914502,29,
3919642,3919694,2022-07-26_14-11-01-135967,3919699,52,
3924752,3924777,2022-07-26_14-11-06-350468,3924781,25,
3929854,3929976,2022-07-26_14-11-11-680049,3934963,122,
3934986,3935058,2022-07-26_14-11-16-894378,3935061,72,
3940099,3940124,2022-07-26_14-11-22-086494,3940127,25,
3945208,3945243,2022-07-26_14-11-27-336600,3945246,35,
3950324,3950349,2022-07-26_14-11-32-571133,3950353,25,
3955432,3955460,2022-07-26_14-11-37-807538,3955464,28,
3960552,3960583,2022-07-26_14-11-43-057936,3960585,31,
3966562,
3976545,
3985158,
