LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1659046161.779369,121973.000,15303,1,T1,1,100,28.998
1659046161.912512,122103.000,15335,1,T1,1,100,29.106
1659046162.046680,122234.000,15352,1,T1,1,100,29.081
1659046162.180847,122365.000,15368,1,T1,1,100,29.106
1659046162.313990,122495.000,15385,1,T1,1,100,29.188
1659046162.447134,122625.000,15418,1,T1,1,100,29.152
1659046162.578229,122753.000,15434,1,T1,1,100,29.137
1659046162.713420,122885.000,15452,1,T1,1,100,29.095
1659046162.845540,123014.000,15470,1,T1,1,100,29.147
1659046162.978683,123144.000,15501,1,T1,1,100,29.028
1659046163.111826,123274.000,15521,1,T1,1,100,29.083
1659046163.244969,123404.000,15537,1,T1,1,100,29.107
1659046163.379137,123535.000,15559,1,T1,1,100,29.011
1659046163.511256,123664.000,15577,1,T1,1,100,29.111
1659046163.645423,123795.000,15608,1,T1,1,100,29.119
1659046163.778567,123925.000,15626,1,T1,1,100,29.122
1659046163.910686,124054.000,15642,1,T1,1,100,29.124
1659046164.043829,124184.000,15675,1,T1,1,100,29.018
1659046164.176972,124314.000,15693,1,T1,1,100,28.972
1659046164.309092,124443.000,15709,1,T1,1,100,29.059
1659046164.442235,124573.000,15727,1,T1,1,100,29.096
1659046164.576402,124704.000,15759,1,T1,1,100,29.113
1659046164.707497,124832.000,15776,1,T1,1,100,29.120
1659046164.841665,124963.000,15793,1,T1,1,100,29.123
1659046164.975832,125094.000,15825,1,T1,1,100,29.159
1659046165.107951,125223.000,15841,1,T1,1,100,29.069
1659046165.242119,125354.000,15858,1,T1,1,100,29.136
1659046165.374238,125483.000,15874,1,T1,1,100,29.165
1659046165.508405,125614.000,15907,1,T1,1,100,29.142
1659046165.640524,125743.000,15924,1,T1,1,100,29.168
1659046165.774692,125874.000,15943,1,T1,1,100,29.250
1659046165.906811,126003.000,15974,1,T1,1,100,29.215
1659046166.040978,126134.000,15992,1,T1,1,100,29.235
1659046166.174122,126264.000,16008,1,T1,1,100,29.243
1659046166.306241,126393.000,16025,1,T1,1,100,29.283
1659046166.439384,126523.000,16059,1,T1,1,100,29.229
1659046166.571503,126652.000,16074,1,T1,1,100,29.276
1659046166.706695,126784.000,16092,1,T1,1,100,29.261
1659046166.837790,126912.000,16108,1,T1,1,100,29.184
1659046166.971957,127043.000,16139,1,T1,1,100,29.257
1659046167.106125,127174.000,16157,1,T1,1,100,29.288
1659046167.237220,127302.000,16173,1,T1,1,100,29.338
1659046167.370363,127432.000,16206,1,T1,1,100,29.288
1659046167.502482,127561.000,16223,1,T1,1,100,29.266
1659046167.635626,127691.000,16239,1,T1,1,100,29.257
1659046167.769793,127822.000,16257,1,T1,1,100,29.218
1659046167.903960,127953.000,16288,1,T1,1,100,29.271
1659046168.036080,128082.000,16305,1,T1,1,100,29.330
1659046168.169223,128212.000,16324,1,T1,1,100,29.320
1659046168.303390,128343.000,16356,1,T1,1,100,29.316
1659046168.434485,128471.000,16373,1,T1,1,100,29.278
1659046168.568653,128602.000,16395,1,T1,1,100,29.262
1659046168.700772,128731.000,16412,1,T1,1,100,29.291
1659046168.835963,128863.000,16429,1,T1,1,100,29.268
1659046168.968083,128992.000,16460,1,T1,1,100,29.258
