RD,TS_received,TS_sent,AK,RoundTrip,
2496460,2496495,2022-07-28_18-49-53-700976,2496498,35,
2501567,2501595,2022-07-28_18-49-58-932539,2501599,28,
2506676,2506699,2022-07-28_18-50-04-163906,2506702,23,
2511784,2511807,2022-07-28_18-50-09-395108,2511811,23,
2516892,2516919,2022-07-28_18-50-14-627710,2516923,27,
2522000,2522023,2022-07-28_18-50-19-859957,2522026,23,
2527107,2527131,2022-07-28_18-50-25-089804,2527135,24,
2532216,2532247,2022-07-28_18-50-30-324342,2532251,31,
2537325,2537351,2022-07-28_18-50-35-558260,2537354,26,
2542433,2542458,2022-07-28_18-50-40-786408,2542461,25,
2547541,2547566,2022-07-28_18-50-46-017493,2547569,25,
2552665,2552690,2022-07-28_18-50-51-265726,2552693,25,
2557771,2557795,2022-07-28_18-50-56-495243,2557798,24,
2562916,2562941,2022-07-28_18-51-01-761239,2562945,25,
2568027,2568051,2022-07-28_18-51-06-996458,2568055,24,
2573135,2573160,2022-07-28_18-51-12-226294,2573163,25,
2578243,2578283,2022-07-28_18-51-17-474008,2578287,40,
2583431,2583456,2022-07-28_18-51-22-771670,2583459,25,
2588542,2588567,2022-07-28_18-51-28-005467,2588570,25,
2593652,2593674,2022-07-28_18-51-33-237941,2593677,22,
2598794,2598819,2022-07-28_18-51-38-509015,2598822,25,
2603900,2603924,2022-07-28_18-51-43-737345,2603927,24,
2609074,2609097,2022-07-28_18-51-49-035973,2609101,23,
2614220,2614243,2022-07-28_18-51-54-307288,2614246,23,
2619354,2619378,2022-07-28_18-51-59-565213,2619381,24,
2624465,2624490,2022-07-28_18-52-04-798004,2624493,25,
2629572,2629596,2022-07-28_18-52-10-026219,2629601,24,
2634724,2634748,2022-07-28_18-52-15-309859,2634752,24,
2639893,2639917,2022-07-28_18-52-20-602347,2639921,24,
2645050,2645076,2022-07-28_18-52-25-880899,2645079,26,
2650157,2650181,2022-07-28_18-52-31-110990,2650184,24,
2655306,2655333,2022-07-28_18-52-36-385823,2655337,27,
2660450,2660473,2022-07-28_18-52-41-653580,2660477,23,
2665603,2665627,2022-07-28_18-52-46-930986,2665630,24,
2670759,2670784,2022-07-28_18-52-52-211110,2670787,25,
2675905,2675931,2022-07-28_18-52-57-483009,2675934,26,
2681045,2681081,2022-07-28_18-53-02-745223,2681084,36,
2686282,2686306,2022-07-28_18-53-08-108102,2686309,24,
2691396,2691421,2022-07-28_18-53-13-346060,2691424,25,
2696543,2696566,2022-07-28_18-53-18-618092,2696569,23,
2701680,2701705,2022-07-28_18-53-23-876923,2701708,25,
2706828,2706853,2022-07-28_18-53-29-148741,2706856,25,
2711985,2712012,2022-07-28_18-53-34-427895,2712015,27,
2717094,2717118,2022-07-28_18-53-39-663397,2717122,24,
2722202,2722227,2022-07-28_18-53-44-895340,2722230,25,
2727361,2727385,2022-07-28_18-53-50-179526,2727389,24,
2732469,2732493,2022-07-28_18-53-55-408473,2732496,24,
2737578,2737612,2022-07-28_18-54-00-649204,2737615,34,
2742705,2742735,2022-07-28_18-54-05-895669,2742738,30,
2747812,2747834,2022-07-28_18-54-11-118877,2747838,22,
2752920,2752945,2022-07-28_18-54-16-349595,2752949,25,
2758043,2758066,2022-07-28_18-54-21-597745,2758069,23,
2763186,2763211,2022-07-28_18-54-26-864701,2763215,25,
2768315,2768338,2022-07-28_18-54-32-117745,2768342,23,
2773459,2773500,2022-07-28_18-54-37-388159,2773504,41,
2778567,2778593,2022-07-28_18-54-42-619092,2778596,26,
2783676,2783700,2022-07-28_18-54-47-846647,2783704,24,
2788802,2788827,2022-07-28_18-54-53-097344,2788831,25,
2793911,2793934,2022-07-28_18-54-58-331438,2793938,23,
2799055,2799078,2022-07-28_18-55-03-598109,2799083,23,
2804185,2804214,2022-07-28_18-55-08-851608,2804218,29,
2809321,2809345,2022-07-28_18-55-14-111089,2809349,24,
2814448,
2819574,2819598,2022-07-28_18-55-24-611747,2819602,24,
2824704,2824745,2022-07-28_18-55-29-882586,2824748,41,
2829859,2829885,2022-07-28_18-55-35-147684,2829890,26,
2834995,2835019,2022-07-28_18-55-40-410021,2835022,24,
2840145,2840169,2022-07-28_18-55-45-684473,2840173,24,
2845289,2845317,2022-07-28_18-55-50-950835,2845320,28,
2850438,2850462,2022-07-28_18-55-56-227308,2850465,24,
2855565,2855589,2022-07-28_18-56-01-476265,2855592,24,
2860699,2860724,2022-07-28_18-56-06-733570,2860728,25,
2865798,2865828,2022-07-28_18-56-11-954781,2865831,30,
2870964,2870996,2022-07-28_18-56-17-255614,2870999,32,
2876069,2876093,2022-07-28_18-56-22-474217,2876096,24,
2881176,2881198,2022-07-28_18-56-27-700777,2881202,22,
2886313,2886340,2022-07-28_18-56-32-968229,2886343,27,
2891423,2891449,2022-07-28_18-56-38-201672,2891453,26,
2896566,2896590,2022-07-28_18-56-43-466997,2896593,24,
2901673,2901697,2022-07-28_18-56-48-695619,2901702,24,
2906787,2906849,2022-07-28_18-56-53-967588,2906852,62,
2911916,2911941,2022-07-28_18-56-59-188447,2911944,25,
2917019,2917044,2022-07-28_18-57-04-411284,2917047,25,
2922124,2922149,2022-07-28_18-57-09-639087,2922152,25,
2927233,2932327,2022-07-28_18-57-15-058270,2932337,5094,
2932337,2932437,2022-07-28_18-57-20-174397,2932440,100,
2937504,2937538,2022-07-28_18-57-25-396811,2937542,34,
2942612,2942640,2022-07-28_18-57-30-620353,2942643,28,
2947717,2947739,2022-07-28_18-57-35-850135,2947743,22,
2952825,2952849,2022-07-28_18-57-41-081352,2952852,24,
2957931,2963043,2022-07-28_18-57-46-505370,2963048,5112,
2963049,2963128,2022-07-28_18-57-51-609374,2963131,79,
2968191,2973364,2022-07-28_18-57-57-043197,2973370,5173,
2973370,2973435,2022-07-28_18-58-02-165553,2973439,65,
2978514,2978545,2022-07-28_18-58-07-392191,2978551,31,
2983619,2983645,2022-07-28_18-58-12-623036,2983648,26,
2988720,2993903,2022-07-28_18-58-18-035463,2993908,5183,
2993908,2993937,2022-07-28_18-58-23-159417,2993944,29,
2999010,3004112,2022-07-28_18-58-28-400746,3004122,5102,
3004145,3004221,2022-07-28_18-58-33-697637,3004226,76,
3009260,3009331,2022-07-28_18-58-38-929108,3009337,71,
3014398,3019498,2022-07-28_18-58-44-355684,3019503,5100,
3019503,3019527,2022-07-28_18-58-49-377456,3019530,24,
3024613,3024731,2022-07-28_18-58-54-698250,3029708,118,
3029722,3029746,2022-07-28_18-58-59-842675,3029749,24,
3034821,3034850,2022-07-28_18-59-05-063752,3034853,29,
3039936,3040013,2022-07-28_18-59-10-356818,3040016,77,
3045069,3045125,2022-07-28_18-59-15-587512,3045130,56,
3050178,3050222,2022-07-28_18-59-20-809045,3050228,44,
3055344,3055429,2022-07-28_18-59-26-136479,3055434,85,
3060446,3065580,2022-07-28_18-59-31-475782,3065586,5134,
3065586,3065618,2022-07-28_18-59-36-580324,3065621,32,
3070691,3070717,2022-07-28_18-59-41-801309,3070720,26,
3075795,3075820,2022-07-28_18-59-47-030004,3075823,25,
3080901,3086005,2022-07-28_18-59-52-449115,3086008,5104,
3086009,3086032,2022-07-28_18-59-57-489337,3086036,23,
3091165,3091189,2022-07-28_19-00-02-767773,3091193,24,
3096319,3101420,2022-07-28_19-00-08-048603,3101434,5101,
3101457,3101519,2022-07-28_19-00-13-338656,3101525,62,
3106578,3106616,2022-07-28_19-00-18-563952,3106621,38,
3111696,3116792,2022-07-28_19-00-23-925074,3116802,5096,
3116815,3116845,2022-07-28_19-00-29-040802,3116848,30,
3121910,3121933,2022-07-28_19-00-34-253817,3121937,23,
3127012,3127039,2022-07-28_19-00-39-480498,3127042,27,
3132120,3132145,2022-07-28_19-00-44-713280,3132148,25,
3137234,3137323,2022-07-28_19-00-50-000430,3137326,89,
3142338,3142360,2022-07-28_19-00-55-175887,3142364,22,
3147556,3147607,2022-07-28_19-01-00-547649,3147611,51,
3152660,3152686,2022-07-28_19-01-05-750734,3152690,26,
3157778,3157802,2022-07-28_19-01-10-992744,3157805,24,
3162886,3162927,2022-07-28_19-01-16-240181,3162930,41,
3167993,3168019,2022-07-28_19-01-21-454292,3168022,26,
3173144,3173168,2022-07-28_19-01-26-729933,3173172,24,
3178305,3178330,2022-07-28_19-01-32-014121,3178333,25,
3183412,3183503,2022-07-28_19-01-37-309013,3183511,91,
3188520,3188544,2022-07-28_19-01-42-478469,3188547,24,
3193659,3193693,2022-07-28_19-01-47-755956,3193696,34,
3198766,3198795,2022-07-28_19-01-52-977418,3198799,29,
3203910,3203934,2022-07-28_19-01-58-243159,3203938,24,
3209085,3214220,2022-07-28_19-02-03-726446,3214226,5135,
3214226,3214305,2022-07-28_19-02-08-850673,3214310,79,
3219327,3219363,2022-07-28_19-02-14-034517,3219366,36,
3224444,3224489,2022-07-28_19-02-19-291269,3224493,45,
3229551,3229581,2022-07-28_19-02-24-508486,3229584,30,
3234695,3234720,2022-07-28_19-02-29-771186,3234724,25,
3239819,3239843,2022-07-28_19-02-35-017002,3239846,24,
3244978,3245003,2022-07-28_19-02-40-300627,3245007,25,
3250144,3250192,2022-07-28_19-02-45-611783,3250195,48,
3255251,3255284,2022-07-28_19-02-50-830733,3255287,33,
3260360,3260391,2022-07-28_19-02-56-057723,3260394,31,
3265464,3265582,2022-07-28_19-03-01-381123,3270562,118,
3270576,3270603,2022-07-28_19-03-06-516139,3270606,27,
3275696,3275768,2022-07-28_19-03-11-811195,3275772,72,
3280819,3280882,2022-07-28_19-03-17-049188,3280886,63,
3285917,3285942,2022-07-28_19-03-22-227374,3285945,25,
3291035,3291084,2022-07-28_19-03-27-493954,3291090,49,
3296153,3296177,2022-07-28_19-03-32-710260,3296180,24,
3301258,3301380,2022-07-28_19-03-38-040321,3306362,122,
3306376,3306400,2022-07-28_19-03-43-182101,3306404,24,
3311471,3311574,2022-07-28_19-03-48-482556,3311577,103,
3316591,3316676,2022-07-28_19-03-53-707799,3316680,85,
3321761,3321804,2022-07-28_19-03-58-948653,3321809,43,
3326887,3326916,2022-07-28_19-04-04-193208,3326919,29,
3332004,3337149,2022-07-28_19-04-09-679638,3337153,5145,
3337153,3337178,2022-07-28_19-04-14-707532,3337181,25,
3342291,3342376,2022-07-28_19-04-20-027222,3342381,85,
3347400,3347475,2022-07-28_19-04-25-250367,3347481,75,
3352560,3352595,2022-07-28_19-04-30-496612,3352599,35,
3357661,3357683,2022-07-28_19-04-35-709138,3357686,22,
3362769,3362793,2022-07-28_19-04-40-940397,3362796,24,
3367877,3367901,2022-07-28_19-04-46-172704,3367904,24,
3373034,3373062,2022-07-28_19-04-51-459039,3373066,28,
3378180,3378208,2022-07-28_19-04-56-721960,3378213,28,
3383287,3383317,2022-07-28_19-05-01-958069,3383320,30,
3388394,3388418,2022-07-28_19-05-07-185542,3388421,24,
3393502,3393529,2022-07-28_19-05-12-419742,3393539,27,
3398611,3398636,2022-07-28_19-05-17-652192,3398640,25,
3403719,3408868,2022-07-28_19-05-23-043054,3408872,5149,
3408872,3408895,2022-07-28_19-05-28-161307,3408899,23,
3414018,3414041,2022-07-28_19-05-33-427808,3414045,23,
3419126,3419155,2022-07-28_19-05-38-661591,3419158,29,
3424237,3424262,2022-07-28_19-05-43-896893,3424266,25,
3429345,3429369,2022-07-28_19-05-49-125724,3429372,24,
3434506,3434530,2022-07-28_19-05-54-410449,3434534,24,
3439614,3439640,2022-07-28_19-05-59-643217,3439643,26,
3444738,3444764,2022-07-28_19-06-04-895106,3444767,26,
3449845,3449870,2022-07-28_19-06-10-123424,3449874,25,
3455003,3455028,2022-07-28_19-06-15-402841,3455032,25,
3460149,
3465286,3465351,2022-07-28_19-06-25-978717,3465357,65,
3470406,3470432,2022-07-28_19-06-31-182267,3470436,26,
3475532,3475560,2022-07-28_19-06-36-429510,3475563,28,
3480637,3485810,2022-07-28_19-06-41-850695,3485813,5173,
3485814,3485842,2022-07-28_19-06-46-964322,3485845,28,
3490925,3490951,2022-07-28_19-06-52-196920,3490954,26,
3496037,3496163,2022-07-28_19-06-57-520016,3501124,126,
3501153,3501237,2022-07-28_19-07-02-733102,3501239,84,
3506248,3506331,2022-07-28_19-07-07-951547,3506335,83,
3511384,3511408,2022-07-28_19-07-13-150419,3511412,24,
3516499,3516540,2022-07-28_19-07-18-405267,3516545,41,
3521611,3521639,2022-07-28_19-07-23-627482,3521643,28,
3526759,3526847,2022-07-28_19-07-28-958845,3526854,88,
3531916,3531942,2022-07-28_19-07-34-180162,3531946,26,
3537061,3537159,2022-07-28_19-07-39-523524,3537162,98,
3542204,3542235,2022-07-28_19-07-44-726336,3542238,31,
3547309,3547333,2022-07-28_19-07-49-945621,3547337,24,
3552449,3552536,2022-07-28_19-07-55-269958,3552542,87,
3557557,3557581,2022-07-28_19-08-00-442306,3557585,24,
3562663,3562732,2022-07-28_19-08-05-714227,3562735,69,
3567779,3567831,2022-07-28_19-08-10-931963,3567837,52,
3572888,3572942,2022-07-28_19-08-16-165761,3572948,54,
3577996,3578042,2022-07-28_19-08-21-391808,3578048,46,
3583148,3583218,2022-07-28_19-08-26-701499,3583223,70,
3588282,3588328,2022-07-28_19-08-31-930138,3588331,46,
3593389,3593439,2022-07-28_19-08-37-160489,3593445,50,
3598492,3598517,2022-07-28_19-08-42-375018,3598520,25,
3603601,3603628,2022-07-28_19-08-47-602743,3603631,27,
3608712,3608828,2022-07-28_19-08-52-924114,3613813,116,
3613829,3613854,2022-07-28_19-08-58-078191,3613856,25,
3618970,3619016,2022-07-28_19-09-03-361368,3619022,46,
3624075,3624129,2022-07-28_19-09-08-601199,3624133,54,
3629184,3629216,2022-07-28_19-09-13-811353,3629220,32,
3634289,3634315,2022-07-28_19-09-19-035393,3634318,26,
3639394,3639418,2022-07-28_19-09-24-259350,3639421,24,
3644503,3644528,2022-07-28_19-09-29-492641,3644532,25,
3649680,3649704,2022-07-28_19-09-34-798052,3649708,24,
3654823,3654868,2022-07-28_19-09-40-072452,3654871,45,
3659933,3660001,2022-07-28_19-09-45-345197,3660005,68,
3665050,3665073,2022-07-28_19-09-50-537153,3665076,23,
3670169,3670205,2022-07-28_19-09-55-794870,3670208,36,
3675277,3675303,2022-07-28_19-10-01-013502,3675306,26,
3680386,3685509,2022-07-28_19-10-06-444999,3685512,5123,
3685512,3685538,2022-07-28_19-10-11-497071,3685542,26,
3690622,3690717,2022-07-28_19-10-16-787259,3690722,95,
3695762,3695794,2022-07-28_19-10-21-999121,3695798,32,
3700877,3705978,2022-07-28_19-10-27-338841,3705993,5101,
3706016,3706107,2022-07-28_19-10-32-560307,3706112,91,
3711087,3711111,2022-07-28_19-10-37-694013,3711115,24,
3716195,3716220,2022-07-28_19-10-42-922394,3716223,25,
3721345,3721368,2022-07-28_19-10-48-197115,3721372,23,
3726454,3726478,2022-07-28_19-10-53-430430,3726481,24,
3731571,3731594,2022-07-28_19-10-58-670804,3731597,23,
3736672,3736696,2022-07-28_19-11-03-894670,3736699,24,
3741839,3741888,2022-07-28_19-11-09-210275,3741893,49,
3746941,3746993,2022-07-28_19-11-14-439000,3746998,52,
3752174,3752204,2022-07-28_19-11-19-770307,3752210,30,
3757277,3757302,2022-07-28_19-11-24-994429,3757305,25,
3762432,3762455,2022-07-28_19-11-30-275104,3762458,23,
3767546,3767596,2022-07-28_19-11-35-534610,3767599,50,
3772657,3772697,2022-07-28_19-11-40-759857,3772703,40,
3777764,3777790,2022-07-28_19-11-45-980043,3777793,26,
3782868,3782891,2022-07-28_19-11-51-208906,3782894,23,
3787994,3788020,2022-07-28_19-11-56-459884,3788023,26,
3793153,3793187,2022-07-28_19-12-01-738270,3793191,34,
3798249,3798296,2022-07-28_19-12-06-974025,3798300,47,
3803368,3803394,2022-07-28_19-12-12-204797,3803397,26,
3808482,3808508,2022-07-28_19-12-17-441011,3808511,26,
3813657,3813682,2022-07-28_19-12-22-740023,3813686,25,
3818808,3818833,2022-07-28_19-12-28-015914,3818836,25,
3823943,3823971,2022-07-28_19-12-33-278456,3823975,28,
3829051,3829077,2022-07-28_19-12-38-509735,3829080,26,
3834159,3834185,2022-07-28_19-12-43-739553,3834187,26,
3839272,3839296,2022-07-28_19-12-48-974444,3839299,24,
3844381,3844404,2022-07-28_19-12-54-209895,3844408,23,
3849488,3849512,2022-07-28_19-12-59-437774,3849516,24,
3854637,3854665,2022-07-28_19-13-04-714444,3854668,28,
3859743,3859767,2022-07-28_19-13-09-940186,3859770,24,
3864878,3864901,2022-07-28_19-13-15-199973,3864904,23,
3870020,3870043,2022-07-28_19-13-20-464039,3870047,23,
3875159,3875189,2022-07-28_19-13-25-732336,3875192,30,
3880314,3880338,2022-07-28_19-13-31-010104,3880341,24,
3885468,3885493,2022-07-28_19-13-36-287929,3885496,25,
3890580,3890606,2022-07-28_19-13-41-524007,3890610,26,
3895715,3895744,2022-07-28_19-13-46-785151,3895748,29,
3900862,3900926,2022-07-28_19-13-52-084248,3900929,64,
3906005,3906058,2022-07-28_19-13-57-349097,3906061,53,
3911119,3911143,2022-07-28_19-14-02-557442,3911146,24,
3916293,3916318,2022-07-28_19-14-07-860098,3916321,25,
3921450,3921475,2022-07-28_19-14-13-139989,3921479,25,
3926555,3926607,2022-07-28_19-14-18-369118,3926610,52,
3931669,3931693,2022-07-28_19-14-23-604438,3931697,24,
3936969,3936993,2022-07-28_19-14-29-033600,3936996,24,
3942102,3942129,2022-07-28_19-14-34-295046,3942132,27,
3947250,3947276,2022-07-28_19-14-39-566651,3947279,26,
3952398,3952425,2022-07-28_19-14-44-841003,3952428,27,
3957505,3957529,2022-07-28_19-14-50-067664,3957533,24,
3962611,3962638,2022-07-28_19-14-55-299533,3962642,27,
3967766,3967790,2022-07-28_19-15-00-580542,3967794,24,
3972914,3972941,2022-07-28_19-15-05-853231,3972944,27,
3978057,3978085,2022-07-28_19-15-11-121746,3978088,28,
3983200,3983224,2022-07-28_19-15-16-387916,3983227,24,
3988346,3988376,2022-07-28_19-15-21-658622,3988379,30,
3993454,3993485,2022-07-28_19-15-26-886966,3993488,31,
3998589,3998621,2022-07-28_19-15-32-154714,3998625,32,
4003731,4003755,2022-07-28_19-15-37-417362,4003758,24,
4008871,4008894,2022-07-28_19-15-42-678578,4008898,23,
4014014,4014039,2022-07-28_19-15-47-947272,4014042,25,
4019147,4019172,2022-07-28_19-15-53-203658,4019176,25,
4024291,4024314,2022-07-28_19-15-58-473425,4024318,23,
4029447,4029471,2022-07-28_19-16-03-753319,4029474,24,
4034559,4034588,2022-07-28_19-16-08-990553,4034591,29,
4039864,4039887,2022-07-28_19-16-14-422651,4039892,23,
4045017,4045047,2022-07-28_19-16-19-700928,4045051,30,
4050147,4050170,2022-07-28_19-16-24-955210,4050175,23,
4055291,4055314,2022-07-28_19-16-30-220650,4055317,23,
4060399,4060422,2022-07-28_19-16-35-455490,4060426,23,
4065506,4065532,2022-07-28_19-16-40-690228,4065535,26,
4070615,4070643,2022-07-28_19-16-45-923863,4070646,28,
4075723,4075753,2022-07-28_19-16-51-153521,4075756,30,
4080831,4080855,2022-07-28_19-16-56-382947,4080858,24,
4085997,4086023,2022-07-28_19-17-01-676290,4086027,26,
4091105,4091129,2022-07-28_19-17-06-907751,4091132,24,
4096224,4096320,2022-07-28_19-17-12-222658,4096323,96,
4101393,4101417,2022-07-28_19-17-17-443064,4101421,24,
4106501,4106525,2022-07-28_19-17-22-676499,4106528,24,
4111604,4111629,2022-07-28_19-17-27-904893,4111632,25,
4116709,
4121823,4121926,2022-07-28_19-17-38-447887,4121931,103,
4126983,4127030,2022-07-28_19-17-43-670476,4127036,47,
4132090,4132118,2022-07-28_19-17-48-887107,4132121,28,
4137207,4137247,2022-07-28_19-17-54-135293,4137250,40,
4142315,4142338,2022-07-28_19-17-59-360602,4142342,23,
4147422,4147514,2022-07-28_19-18-04-658640,4147520,92,
4152546,4152571,2022-07-28_19-18-09-839660,4152574,25,
4157664,4157706,2022-07-28_19-18-15-093853,4157711,42,
4162771,4162814,2022-07-28_19-18-20-328156,4162820,43,
4167878,4172974,2022-07-28_19-18-25-556865,4172984,5096,
4172997,4173022,2022-07-28_19-18-30-783435,4173026,25,
4178086,4178112,2022-07-28_19-18-35-994970,4178117,26,
4183193,4183219,2022-07-28_19-18-41-226472,4183222,26,
4188308,4188332,2022-07-28_19-18-46-461454,4188336,24,
4193411,4193434,2022-07-28_19-18-51-688261,4193438,23,
4198560,4198597,2022-07-28_19-18-56-974400,4198600,37,
4203668,4203704,2022-07-28_19-19-02-202974,4203708,36,
4208774,4208806,2022-07-28_19-19-07-431821,4208809,32,
4213882,4213906,2022-07-28_19-19-12-655871,4213910,24,
4218991,4219016,2022-07-28_19-19-17-890060,4219020,25,
4224105,4224130,2022-07-28_19-19-23-122882,4224133,25,
4229207,4229239,2022-07-28_19-19-28-350037,4229242,32,
4234315,4234340,2022-07-28_19-19-33-581447,4234343,25,
4239469,4239495,2022-07-28_19-19-38-859938,4239499,26,
4244576,4244606,2022-07-28_19-19-44-088111,4244610,30,
4249685,4249713,2022-07-28_19-19-49-323393,4249717,28,
4254794,4254817,2022-07-28_19-19-54-552292,4254821,23,
4259901,4259925,2022-07-28_19-19-59-781724,4259928,24,
4265009,4265034,2022-07-28_19-20-05-014809,4265038,25,
4270158,4270191,2022-07-28_19-20-10-298662,4270195,33,
4275290,4275313,2022-07-28_19-20-15-543315,4275318,23,
4280436,4280465,2022-07-28_19-20-20-816960,4280468,29,
4285564,4285602,2022-07-28_19-20-26-073669,4285605,38,
4290720,4290744,2022-07-28_19-20-31-348586,4290747,24,
4295864,4295888,2022-07-28_19-20-36-619777,4295891,24,
4300970,4300994,2022-07-28_19-20-41-846328,4300997,24,
4306112,4306136,2022-07-28_19-20-47-112672,4306139,24,
4311261,4311288,2022-07-28_19-20-52-389487,4311291,27,
4316429,4316453,2022-07-28_19-20-57-679278,4316456,24,
4321537,4321561,2022-07-28_19-21-02-909710,4321565,24,
4326690,4326714,2022-07-28_19-21-08-187636,4326718,24,
4331819,4331848,2022-07-28_19-21-13-447740,4331852,29,
4336928,4336951,2022-07-28_19-21-18-676946,4336954,23,
4342069,4342093,2022-07-28_19-21-23-941299,4342097,24,
4347215,4347242,2022-07-28_19-21-29-215284,4347247,27,
4352342,4352366,2022-07-28_19-21-34-464781,4352369,24,
4357478,4357504,2022-07-28_19-21-39-726075,4357508,26,
4362626,4362651,2022-07-28_19-21-44-995794,4362655,25,
4367767,4367791,2022-07-28_19-21-50-262520,4367795,24,
4372874,4372903,2022-07-28_19-21-55-492586,4372906,29,
4377981,4378007,2022-07-28_19-22-00-721072,4378010,26,
4383124,4383149,2022-07-28_19-22-05-988647,4383152,25,
4388267,4388290,2022-07-28_19-22-11-258004,4388293,23,
4393406,4393435,2022-07-28_19-22-16-527686,4393438,29,
4398513,4398538,2022-07-28_19-22-21-750564,4398542,25,
4403621,4403650,2022-07-28_19-22-26-987804,4403654,29,
4408774,4408803,2022-07-28_19-22-32-260704,4408806,29,
4413891,4413919,2022-07-28_19-22-37-503376,4413922,28,
4419053,4419082,2022-07-28_19-22-42-793230,4419085,29,
4424172,4424266,2022-07-28_19-22-48-098920,4424271,94,
4429345,4429368,2022-07-28_19-22-53-330369,4429372,23,
4434453,4434477,2022-07-28_19-22-58-561244,4434481,24,
4439559,4439589,2022-07-28_19-23-03-792120,4439592,30,
4444670,4444698,2022-07-28_19-23-09-026395,4444701,28,
4449834,4449866,2022-07-28_19-23-14-317748,4449869,32,
4454968,4454992,2022-07-28_19-23-19-571008,4454995,24,
4460130,4460170,2022-07-28_19-23-24-869806,4460174,40,
4465227,4465254,2022-07-28_19-23-30-082535,4465257,27,
4470338,4470371,2022-07-28_19-23-35-316485,4470377,33,
4475469,4475578,2022-07-28_19-23-40-634519,4480578,109,
4480601,4480668,2022-07-28_19-23-45-859794,4480674,67,
4485671,4485778,2022-07-28_19-23-51-092735,4490794,107,
4490818,4490854,2022-07-28_19-23-56-302022,4490860,36,
4495934,4495957,2022-07-28_19-24-01-529647,4495961,23,
4501043,4506201,2022-07-28_19-24-06-956478,4506208,5158,
4506208,4506251,2022-07-28_19-24-12-071469,4506255,43,
4511342,4511367,2022-07-28_19-24-17-308417,4511370,25,
4516437,4516462,2022-07-28_19-24-22-527575,4516465,25,
4521546,4521571,2022-07-28_19-24-27-760012,4521575,25,
4526654,4526680,2022-07-28_19-24-32-989564,4526683,26,
4531809,4531835,2022-07-28_19-24-38-271856,4531838,26,
4536916,4536942,2022-07-28_19-24-43-499838,4536945,26,
4542044,4542073,2022-07-28_19-24-48-758327,4542076,29,
4547152,4547177,2022-07-28_19-24-53-985309,4547180,25,
4552259,4552283,2022-07-28_19-24-59-214135,4552286,24,
4557368,4557394,2022-07-28_19-25-04-449552,4557398,26,
4562476,4562504,2022-07-28_19-25-09-684472,4562507,28,
4567584,4567611,2022-07-28_19-25-14-913014,4567614,27,
4572691,4572715,2022-07-28_19-25-20-141629,4572718,24,
4577821,4577845,2022-07-28_19-25-25-397104,4577849,24,
4582927,4582952,2022-07-28_19-25-30-626002,4582956,25,
4588037,4588072,2022-07-28_19-25-35-867507,4588075,35,
4593145,4593173,2022-07-28_19-25-41-094546,4593176,28,
4598304,4598328,2022-07-28_19-25-46-373084,4598331,24,
4603411,4603437,2022-07-28_19-25-51-605159,4603440,26,
4608518,4608544,2022-07-28_19-25-56-836538,4608548,26,
4613678,4613701,2022-07-28_19-26-02-120795,4613704,23,
4618785,4618810,2022-07-28_19-26-07-355077,4618815,25,
4623945,4624015,2022-07-28_19-26-12-675335,4624019,70,
4629075,4629099,2022-07-28_19-26-17-892156,4629104,24,
4634190,4634214,2022-07-28_19-26-23-131347,4634218,24,
4639317,4639342,2022-07-28_19-26-28-381582,4639346,25,
4644468,4644493,2022-07-28_19-26-33-659277,4644497,25,
4649641,4649667,2022-07-28_19-26-38-955029,4649670,26,
4654759,4654783,2022-07-28_19-26-44-197679,4654786,24,
4659926,4659952,2022-07-28_19-26-49-492558,4659956,26,
4665035,4665058,2022-07-28_19-26-54-723081,4665061,23,
4670186,4670211,2022-07-28_19-26-59-998364,4670214,25,
4675367,4675393,2022-07-28_19-27-05-305109,4675396,26,
4680484,4680515,2022-07-28_19-27-10-547579,4680518,31,
