RD,TS_received,TS_sent,AK,RoundTrip,
2727560,2727600,2022-08-04_12-54-19-504931,2727604,40,
2732667,2732694,2022-08-04_12-54-24-727232,2732697,27,
2737772,2742885,2022-08-04_12-54-30-050415,2742895,5113,
2742918,2742978,2022-08-04_12-54-35-272293,2742981,60,
2748001,2748081,2022-08-04_12-54-40-496041,2748084,80,
2753156,2753180,2022-08-04_12-54-45-724715,2753183,24,
2758263,2758288,2022-08-04_12-54-50-959625,2758292,25,
2763421,2763467,2022-08-04_12-54-56-266511,2763471,46,
2768528,2768557,2022-08-04_12-55-01-486794,2768561,29,
2773632,2773656,2022-08-04_12-55-06-710831,2773660,24,
2778755,2778781,2022-08-04_12-55-11-961482,2778785,26,
2783885,2783909,2022-08-04_12-55-17-220552,2783915,24,
2789002,2789047,2022-08-04_12-55-22-481075,2789050,45,
2794125,2794150,2022-08-04_12-55-27-713444,2794153,25,
2799290,2799316,2022-08-04_12-55-33-011998,2799320,26,
2804436,2804473,2022-08-04_12-55-38-284238,2804476,37,
2809552,2809577,2022-08-04_12-55-43-527498,2809582,25,
2814718,2814741,2022-08-04_12-55-48-817876,2814745,23,
2819892,2819916,2022-08-04_12-55-54-121937,2819920,24,
2824990,2825111,2022-08-04_12-55-59-446131,2830142,121,
2830155,2830178,2022-08-04_12-56-04-643043,2830181,23,
2835264,2835295,2022-08-04_12-56-09-884433,2835299,31,
2840373,2840398,2022-08-04_12-56-15-114220,2840401,25,
2845543,2845598,2022-08-04_12-56-20-442063,2845600,55,
2850678,2850703,2022-08-04_12-56-25-671292,2850707,25,
2855783,2855808,2022-08-04_12-56-30-901668,2855811,25,
2860892,2860915,2022-08-04_12-56-36-140346,2860919,23,
2866000,2866077,2022-08-04_12-56-41-430451,2866080,77,
2871130,2871153,2022-08-04_12-56-46-630205,2871156,23,
2876231,2876260,2022-08-04_12-56-51-859910,2876264,29,
2881369,2881392,2022-08-04_12-56-57-127775,2881396,23,
2886487,2886562,2022-08-04_12-57-02-423008,2886565,75,
2891628,2891657,2022-08-04_12-57-07-644039,2891661,29,
2896731,2896768,2022-08-04_12-57-12-883229,2896771,37,
2901858,2901881,2022-08-04_12-57-18-125620,2901885,23,
2906966,2906989,2022-08-04_12-57-23-360901,2906992,23,
2912080,2912137,2022-08-04_12-57-28-636240,2912140,57,
2917191,2917237,2022-08-04_12-57-33-862756,2917240,46,
2922305,2922328,2022-08-04_12-57-39-083264,2922331,23,
2927409,2927433,2022-08-04_12-57-44-311411,2927436,24,
2932558,2932589,2022-08-04_12-57-49-597564,2932592,31,
2937672,2937714,2022-08-04_12-57-54-851724,2937717,42,
2942803,2942835,2022-08-04_12-58-00-092192,2942838,32,
2947969,2948018,2022-08-04_12-58-05-400941,2948023,49,
2953073,2953097,2022-08-04_12-58-10-613264,2953100,24,
2958180,2958305,2022-08-04_12-58-15-946815,2963283,125,
2963296,2963319,2022-08-04_12-58-21-092630,2963323,23,
2968397,2968423,2022-08-04_12-58-26-319857,2968426,26,
2973503,2973530,2022-08-04_12-58-31-552922,2973534,27,
2978619,2978683,2022-08-04_12-58-36-837144,2978686,64,
2983727,2983780,2022-08-04_12-58-42-061554,2983783,53,
2988853,2988878,2022-08-04_12-58-47-287306,2988882,25,
2993955,2993983,2022-08-04_12-58-52-520150,2993987,28,
2999063,2999085,2022-08-04_12-58-57-750811,2999089,22,
3004228,3004285,2022-08-04_12-59-03-059007,3004291,57,
3009337,3009360,2022-08-04_12-59-08-280947,3009364,23,
3014487,3014510,2022-08-04_12-59-13-561413,3014513,23,
3019609,3019645,2022-08-04_12-59-18-822413,3019648,36,
3024717,3024746,2022-08-04_12-59-24-050592,3024750,29,
3029821,3029846,2022-08-04_12-59-29-278346,3029850,25,
3034977,3035000,2022-08-04_12-59-34-561382,3035004,23,
3040105,3040132,2022-08-04_12-59-39-817041,3040137,27,
3045266,3045323,2022-08-04_12-59-45-139832,3045326,57,
3050411,3050436,2022-08-04_12-59-50-381282,3050440,25,
3055560,3055583,2022-08-04_12-59-55-660110,3055587,23,
3060675,3060715,2022-08-04_13-00-00-909424,3060718,40,
3065784,3065809,2022-08-04_13-00-06-131656,3065812,25,
3070924,3070948,2022-08-04_13-00-11-405042,3070952,24,
3076041,3076090,2022-08-04_13-00-16-676232,3076095,49,
3081142,3081165,2022-08-04_13-00-21-877754,3081169,23,
3086300,3086329,2022-08-04_13-00-27-162877,3086332,29,
3091455,3091484,2022-08-04_13-00-32-448859,3091487,29,
3096559,3096591,2022-08-04_13-00-37-676597,3096599,32,
3101652,3101681,2022-08-04_13-00-42-898039,3101684,29,
3106807,3106835,2022-08-04_13-00-48-183508,3106839,28,
3111964,3112001,2022-08-04_13-00-53-475600,3112004,37,
3117132,3117183,2022-08-04_13-00-58-787078,3117186,51,
3122237,3122260,2022-08-04_13-01-03-991828,3122264,23,
3127338,3127377,2022-08-04_13-01-09-239608,3127380,39,
3132499,3132524,2022-08-04_13-01-14-514652,3132527,25,
3137642,3137666,2022-08-04_13-01-19-782921,3137669,24,
3142778,3142800,2022-08-04_13-01-25-043823,3142804,22,
3147938,3147962,2022-08-04_13-01-30-332098,3147966,24,
3153055,3153081,2022-08-04_13-01-35-576475,3153084,26,
3158164,3158225,2022-08-04_13-01-40-850423,3158228,61,
3163311,3163336,2022-08-04_13-01-46-086227,3163340,25,
3168467,3168502,2022-08-04_13-01-51-385609,3168505,35,
3173619,3173643,2022-08-04_13-01-56-655650,3173647,24,
3178744,3178768,2022-08-04_13-02-01-905451,3178771,24,
3183897,3183922,2022-08-04_13-02-07-184712,3183925,25,
3189063,3189087,2022-08-04_13-02-12-481746,3189090,24,
3194217,3194250,2022-08-04_13-02-17-766997,3194253,33,
3199325,3199349,2022-08-04_13-02-23-001609,3199353,24,
3204444,3204469,2022-08-04_13-02-28-244279,3204472,25,
3209589,3209615,2022-08-04_13-02-33-519908,3209618,26,
3214716,3214741,2022-08-04_13-02-38-773854,3214744,25,
3219868,3219900,2022-08-04_13-02-44-058002,3219903,32,
3225019,3225043,2022-08-04_13-02-49-333054,3225046,24,
3230168,3230194,2022-08-04_13-02-54-609348,3230197,26,
3235276,3235308,2022-08-04_13-02-59-847740,3235311,32,
3240383,3240407,2022-08-04_13-03-05-079077,3240410,24,
3245492,3245516,2022-08-04_13-03-10-313446,3245520,24,
3250601,3250626,2022-08-04_13-03-15-554558,3250630,25,
3255846,3255871,2022-08-04_13-03-20-927518,3255875,25,
3260952,3260977,2022-08-04_13-03-26-158895,3260981,25,
3266102,3266126,2022-08-04_13-03-31-437064,3266129,24,
3271210,3271234,2022-08-04_13-03-36-673180,3271237,24,
3276321,3276345,2022-08-04_13-03-41-912877,3276348,24,
3281428,3281450,2022-08-04_13-03-47-147124,3281461,22,
3286591,3286616,2022-08-04_13-03-52-437446,3286619,25,
3291712,3291736,2022-08-04_13-03-57-687731,3291739,24,
3296820,3296846,2022-08-04_13-04-02-923777,3296849,26,
3301943,3301968,2022-08-04_13-04-08-173868,3301971,25,
3307050,3307074,2022-08-04_13-04-13-407849,3307078,24,
3312162,3312187,2022-08-04_13-04-18-649976,3312191,25,
3317267,3317292,2022-08-04_13-04-23-878980,3317295,25,
3322415,3322438,2022-08-04_13-04-29-154985,3322441,23,
3327522,3327556,2022-08-04_13-04-34-401026,3327559,34,
3332631,3332657,2022-08-04_13-04-39-625474,3332661,26,
3337738,3337763,2022-08-04_13-04-44-858966,3337766,25,
3342846,3342882,2022-08-04_13-04-50-107062,3342885,36,
3347955,3347980,2022-08-04_13-04-55-332615,3347983,25,
3353063,3353087,2022-08-04_13-05-00-566284,3353090,24,
3358218,3358248,2022-08-04_13-05-05-851036,3358251,30,
3363345,3363376,2022-08-04_13-05-11-111042,3363386,31,
3368451,3368476,2022-08-04_13-05-16-338419,3368479,25,
3373560,3373583,2022-08-04_13-05-21-569498,3373586,23,
3378670,3378693,2022-08-04_13-05-26-810292,3378697,23,
3383781,3383805,2022-08-04_13-05-32-050627,3383808,24,
3388887,3388909,2022-08-04_13-05-37-279784,3388912,22,
3394003,3394027,2022-08-04_13-05-42-524555,3394030,24,
3399111,3399145,2022-08-04_13-05-47-774234,3399148,34,
3404219,3404246,2022-08-04_13-05-52-999830,3404250,27,
3409375,3409402,2022-08-04_13-05-58-281963,3409405,27,
3414531,3414555,2022-08-04_13-06-03-565138,3414558,24,
3419632,3419660,2022-08-04_13-06-08-794904,3419663,28,
3424739,3424766,2022-08-04_13-06-14-026300,3424769,27,
3429887,3429912,2022-08-04_13-06-19-305393,3429915,25,
3435033,3435059,2022-08-04_13-06-24-581495,3435062,26,
3440183,3440206,2022-08-04_13-06-29-857211,3440210,23,
3445331,3445355,2022-08-04_13-06-35-132945,3445358,24,
3450439,3450466,2022-08-04_13-06-40-369307,3450469,27,
3455583,3455615,2022-08-04_13-06-45-639615,3455618,32,
3460734,3460758,2022-08-04_13-06-50-920117,3460761,24,
3465882,3465906,2022-08-04_13-06-56-197812,3465909,24,
3471036,3471060,2022-08-04_13-07-01-479388,3471063,24,
3476176,3476222,2022-08-04_13-07-06-750802,3476225,46,
3481320,3481346,2022-08-04_13-07-12-018990,3481349,26,
3486453,3486496,2022-08-04_13-07-17-287084,3486499,43,
3491557,3491583,2022-08-04_13-07-22-508332,3491586,26,
3496701,3496726,2022-08-04_13-07-27-779591,3496729,25,
3501834,3501857,2022-08-04_13-07-33-041410,3501860,23,
3506994,3507020,2022-08-04_13-07-38-331943,3507024,26,
3512139,3512167,2022-08-04_13-07-43-603460,3512170,28,
3517271,3517296,2022-08-04_13-07-48-864451,3517299,25,
3522407,3522450,2022-08-04_13-07-54-128399,3522454,43,
3527534,3527558,2022-08-04_13-07-59-382243,3527561,24,
3532645,3532671,2022-08-04_13-08-04-621574,3532675,26,
3537781,3537806,2022-08-04_13-08-09-883264,3537809,25,
3542913,3542937,2022-08-04_13-08-15-144613,3542941,24,
3548058,3548083,2022-08-04_13-08-20-420890,3548086,25,
3553188,3553218,2022-08-04_13-08-25-674701,3553221,30,
3558311,3558336,2022-08-04_13-08-30-926523,3558339,25,
3563462,3563485,2022-08-04_13-08-36-208233,3563488,23,
3568604,3568627,2022-08-04_13-08-41-477635,3568631,23,
3573712,3573734,2022-08-04_13-08-46-710568,3573737,22,
3578818,3578841,2022-08-04_13-08-51-947250,3578845,23,
3583971,3583996,2022-08-04_13-08-57-228668,3583999,25,
3589122,3589147,2022-08-04_13-09-02-507657,3589150,25,
3594253,3594278,2022-08-04_13-09-07-767104,3594282,25,
3599366,3599390,2022-08-04_13-09-13-005885,3599393,24,
3604472,3604498,2022-08-04_13-09-18-239797,3604501,26,
3609611,3609635,2022-08-04_13-09-23-507343,3609638,24,
3614765,3614787,2022-08-04_13-09-28-786182,3614791,22,
3619918,3619942,2022-08-04_13-09-34-067113,3619946,24,
3625049,3625072,2022-08-04_13-09-39-327668,3625076,23,
3630189,3630216,2022-08-04_13-09-44-596069,3630219,27,
3635306,3635329,2022-08-04_13-09-49-839534,3635333,23,
3640462,3640488,2022-08-04_13-09-55-122422,3640491,26,
3645570,3645594,2022-08-04_13-10-00-362140,3645597,24,
3650678,3650702,2022-08-04_13-10-05-595844,3650705,24,
3655785,3655809,2022-08-04_13-10-10-826512,3655812,24,
3660893,3660916,2022-08-04_13-10-16-067495,3660919,23,
3666002,3666028,2022-08-04_13-10-21-303606,3666031,26,
3671123,3671146,2022-08-04_13-10-26-550395,3671149,23,
3676229,3676253,2022-08-04_13-10-31-782568,3676257,24,
3681373,3681398,2022-08-04_13-10-37-055338,3681402,25,
3686480,3686504,2022-08-04_13-10-42-293037,3686507,24,
3691625,3691650,2022-08-04_13-10-47-562149,3691654,25,
3696732,3696756,2022-08-04_13-10-52-797117,3696760,24,
3701846,3701888,2022-08-04_13-10-58-060015,3701892,42,
3706972,3706996,2022-08-04_13-11-03-296537,3706999,24,
3712078,3712114,2022-08-04_13-11-08-534317,3712118,36,
3717186,3717210,2022-08-04_13-11-13-761873,3717214,24,
3722336,3722359,2022-08-04_13-11-19-040848,3722362,23,
3727452,3727475,2022-08-04_13-11-24-283680,3727480,23,
3732600,3732624,2022-08-04_13-11-29-557871,3732628,24,
3737720,3737769,2022-08-04_13-11-34-829709,3737773,49,
3742825,3742850,2022-08-04_13-11-40-040460,3742854,25,
3747971,3747996,2022-08-04_13-11-45-311966,3747999,25,
3753081,3753106,2022-08-04_13-11-50-550573,3753109,25,
3758188,3758213,2022-08-04_13-11-55-785333,3758217,25,
3763346,3763369,2022-08-04_13-12-01-071848,3763372,23,
3768454,3768480,2022-08-04_13-12-06-308406,3768483,26,
3773572,3773597,2022-08-04_13-12-11-552086,3773600,25,
3778686,3778709,2022-08-04_13-12-16-795770,3778713,23,
3783800,3783824,2022-08-04_13-12-22-037300,3783827,24,
3788903,3788927,2022-08-04_13-12-27-264004,3788930,24,
3794059,3794084,2022-08-04_13-12-32-549837,3794087,25,
3799167,3799213,2022-08-04_13-12-37-810589,3799216,46,
3804274,3804299,2022-08-04_13-12-43-021123,3804303,25,
3809430,3809455,2022-08-04_13-12-48-305195,3809459,25,
3814537,3814561,2022-08-04_13-12-53-537825,3814565,24,
3819644,3819668,2022-08-04_13-12-58-773919,3819671,24,
3824790,3824812,2022-08-04_13-13-04-047117,3824816,22,
3829898,3829921,2022-08-04_13-13-09-280789,3829924,23,
3835041,3835064,2022-08-04_13-13-14-552221,3835068,23,
3840155,3840179,2022-08-04_13-13-19-794713,3840182,24,
3845269,3845293,2022-08-04_13-13-25-033938,3845296,24,
3850408,3850432,2022-08-04_13-13-30-303325,3850435,24,
3855532,3855560,2022-08-04_13-13-35-558837,3855563,28,
3860663,3860707,2022-08-04_13-13-40-824610,3860711,44,
3865808,3865833,2022-08-04_13-13-46-089246,3865836,25,
3870945,3870971,2022-08-04_13-13-51-354765,3870974,26,
3876054,3876078,2022-08-04_13-13-56-592422,3876087,24,
3881179,3881216,2022-08-04_13-14-01-847641,3881219,37,
3886325,3886348,2022-08-04_13-14-07-117885,3886352,23,
3891459,3891483,2022-08-04_13-14-12-379938,3891487,24,
3896593,3896618,2022-08-04_13-14-17-641605,3896621,25,
3901729,3901758,2022-08-04_13-14-22-908959,3901762,29,
3906838,3906866,2022-08-04_13-14-28-144067,3906869,28,
3911945,3911970,2022-08-04_13-14-33-375169,3911973,25,
3917091,3917114,2022-08-04_13-14-38-648202,3917118,23,
3922233,3922257,2022-08-04_13-14-43-915407,3922260,24,
3927385,3927409,2022-08-04_13-14-49-197138,3927414,24,
3932505,3932529,2022-08-04_13-14-54-443580,3932532,24,
3937632,3937655,2022-08-04_13-14-59-699288,3937658,23,
3942765,3942788,2022-08-04_13-15-04-959362,3942791,23,
3947904,3947932,2022-08-04_13-15-10-228995,3947935,28,
3953011,3953035,2022-08-04_13-15-15-460805,3953038,24,
3958119,3958223,2022-08-04_13-15-20-771876,3958226,104,
3963279,3963324,2022-08-04_13-15-26-001439,3963328,45,
3968379,3968407,2022-08-04_13-15-31-208655,3968410,28,
3973487,3973516,2022-08-04_13-15-36-447117,3973519,29,
3978631,3978653,2022-08-04_13-15-41-711766,3978657,22,
3983783,3983808,2022-08-04_13-15-46-993347,3983811,25,
3988889,3988927,2022-08-04_13-15-52-225833,3988933,38,
3994006,3994089,2022-08-04_13-15-57-531309,3994092,83,
3999110,3999194,2022-08-04_13-16-02-764222,3999198,84,
4004220,4004288,2022-08-04_13-16-07-986794,4004291,68,
4009323,4009346,2022-08-04_13-16-13-171088,4009350,23,
4014465,4014495,2022-08-04_13-16-18-446936,4014500,30,
4019631,4019679,2022-08-04_13-16-23-756685,4019682,48,
4024745,4024773,2022-08-04_13-16-28-977538,4024776,28,
4029853,4029883,2022-08-04_13-16-34-212534,4029886,30,
4034958,4035061,2022-08-04_13-16-39-526913,4035064,103,
4040059,4040082,2022-08-04_13-16-44-669504,4040086,23,
4045188,4045238,2022-08-04_13-16-49-955872,4045242,50,
4050325,4050351,2022-08-04_13-16-55-196054,4050355,26,
4055436,4055550,2022-08-04_13-17-00-522689,4060543,114,
4060559,4065650,2022-08-04_13-17-05-844006,4065653,5091,
4065654,4065693,2022-08-04_13-17-10-917718,4065697,39,
4070770,4070855,2022-08-04_13-17-16-205563,4070859,85,
4075877,4075901,2022-08-04_13-17-21-384895,4075904,24,
4080990,4081018,2022-08-04_13-17-26-627488,4081022,28,
4086094,4086214,2022-08-04_13-17-31-954413,4091241,120,
4091259,4091309,2022-08-04_13-17-37-175618,4091312,50,
4096359,4096383,2022-08-04_13-17-42-374629,4096386,24,
4101491,4101516,2022-08-04_13-17-47-635138,4101520,25,
4106589,4106630,2022-08-04_13-17-52-879405,4106633,41,
4111696,4111719,2022-08-04_13-17-58-093183,4111722,23,
4116806,4116831,2022-08-04_13-18-03-333046,4116835,25,
4121918,4121943,2022-08-04_13-18-08-574121,4121946,25,
4127034,4127080,2022-08-04_13-18-13-839251,4127083,46,
4132142,4137248,2022-08-04_13-18-19-056745,4137259,5106,
4137272,4137319,2022-08-04_13-18-24-307648,4137322,47,
4142360,4142391,2022-08-04_13-18-29-524357,4142394,31,
4147468,4147514,2022-08-04_13-18-34-761967,4147518,46,
4152575,4152665,2022-08-04_13-18-40-049972,4152668,90,
4157705,4157729,2022-08-04_13-18-45-249256,4157732,24,
4162824,4162850,2022-08-04_13-18-50-496182,4162854,26,
4167925,4168049,2022-08-04_13-18-55-819455,4173019,124,
4173019,4173043,2022-08-04_13-19-00-942118,4173046,24,
4178194,4178234,2022-08-04_13-19-06-259460,4178238,40,
4183338,4183431,2022-08-04_13-19-11-589613,4183434,93,
4188475,4188498,2022-08-04_13-19-16-783802,4188502,23,
4193582,4193609,2022-08-04_13-19-22-018348,4193612,27,
4198734,4198758,2022-08-04_13-19-27-298057,4198761,24,
4203847,4203872,2022-08-04_13-19-32-538183,4203875,25,
4209006,4209031,2022-08-04_13-19-37-825295,4209034,25,
4214115,4214139,2022-08-04_13-19-43-063831,4214143,24,
4219244,4219287,2022-08-04_13-19-48-339032,4219290,43,
4224357,4224383,2022-08-04_13-19-53-560441,4224387,26,
4229458,4229485,2022-08-04_13-19-58-788682,4229488,27,
