RD,TS_received,TS_sent,AK,RoundTrip,
2600627,2600650,2022-07-26_19-15-52-667986,2600653,23,
2605737,2605843,2022-07-26_19-15-57-989572,2610840,106,
2610854,2610883,2022-07-26_19-16-03-157874,2610886,29,
2615952,2616031,2022-07-26_19-16-08-432336,2616034,79,
2621209,2626353,2022-07-26_19-16-13-962405,2626357,5144,
2626357,2626380,2022-07-26_19-16-19-048436,2626384,23,
2631476,2631512,2022-07-26_19-16-24-303190,2631515,36,
2636579,2636603,2022-07-26_19-16-29-529719,2636607,24,
2641683,2641706,2022-07-26_19-16-34-761544,2641709,23,
2646791,2646880,2022-07-26_19-16-40-067620,2646883,89,
2651897,2651981,2022-07-26_19-16-45-296021,2651984,84,
2657022,2657046,2022-07-26_19-16-50-486646,2657049,24,
2662130,2662156,2022-07-26_19-16-55-724758,2662160,26,
2667290,2667315,2022-07-26_19-17-01-015347,2667318,25,
2672441,2672466,2022-07-26_19-17-06-293490,2672470,25,
2677589,2677631,2022-07-26_19-17-11-571151,2677634,42,
2682744,2682844,2022-07-26_19-17-16-932857,2682850,100,
2687900,2687942,2022-07-26_19-17-22-162298,2687945,42,
2693007,2693034,2022-07-26_19-17-27-381910,2693037,27,
2698157,2698182,2022-07-26_19-17-32-658443,2698185,25,
2703304,2703331,2022-07-26_19-17-37-936806,2703334,27,
2708466,2708517,2022-07-26_19-17-43-257064,2708520,51,
2713591,2713619,2022-07-26_19-17-48-486641,2713622,28,
2718690,2718734,2022-07-26_19-17-53-718942,2718737,44,
2723797,2723820,2022-07-26_19-17-58-944318,2723823,23,
2728932,2728988,2022-07-26_19-18-04-242131,2728992,56,
2734041,2734092,2022-07-26_19-18-09-473225,2734095,51,
2739150,2739182,2022-07-26_19-18-14-691252,2739185,32,
2744255,2744294,2022-07-26_19-18-19-922343,2744301,39,
2749357,2749380,2022-07-26_19-18-25-151119,2749383,23,
2754467,2754558,2022-07-26_19-18-30-457153,2754561,91,
2759635,2759664,2022-07-26_19-18-35-686770,2759668,29,
2764734,2764757,2022-07-26_19-18-40-914952,2764760,23,
2769886,2774984,2022-07-26_19-18-46-994774,2775000,5098,
2775016,2775044,2022-07-26_19-18-51-457146,2775048,28,
2780093,2780134,2022-07-26_19-18-56-676385,2780137,41,
2785209,2785331,2022-07-26_19-19-02-003340,2790319,122,
2790332,2790423,2022-07-26_19-19-07-223070,2790430,91,
2795429,2795453,2022-07-26_19-19-12-380952,2795456,24,
2800538,2800564,2022-07-26_19-19-17-620602,2800569,26,
2805655,2805703,2022-07-26_19-19-22-890222,2805706,48,
2810764,2810805,2022-07-26_19-19-28-113897,2810811,41,
2815881,2820981,2022-07-26_19-19-33-508001,2820986,5100,
2820986,2821009,2022-07-26_19-19-38-582725,2821012,23,
2826102,2826176,2022-07-26_19-19-43-878766,2826179,74,
2831209,2831274,2022-07-26_19-19-49-104858,2831277,65,
2836319,2836369,2022-07-26_19-19-54-329788,2836373,50,
2841443,2841468,2022-07-26_19-19-59-555401,2841471,25,
2846675,2846760,2022-07-26_19-20-04-981297,2846763,85,
2851794,2851818,2022-07-26_19-20-10-168224,2851823,24,
2856916,2856954,2022-07-26_19-20-15-428142,2856957,38,
2862324,2862347,2022-07-26_19-20-20-960711,2862351,23,
2867431,2867534,2022-07-26_19-20-26-276503,2867540,103,
2872554,2872624,2022-07-26_19-20-31-494443,2872628,70,
2877710,2877734,2022-07-26_19-20-36-734892,2877738,24,
2882862,2887994,2022-07-26_19-20-42-171516,2888010,5132,
2888024,2888050,2022-07-26_19-20-47-314156,2888054,26,
2893104,2893129,2022-07-26_19-20-52-515761,2893132,25,
2898224,2898299,2022-07-26_19-20-57-812956,2898303,75,
2903321,2903392,2022-07-26_19-21-03-039581,2903395,71,
2908433,2908460,2022-07-26_19-21-08-234972,2908464,27,
2913541,2913565,2022-07-26_19-21-13-472948,2913571,24,
2918712,2918801,2022-07-26_19-21-18-817252,2918804,89,
2923814,2923837,2022-07-26_19-21-24-002240,2923840,23,
2928931,2928964,2022-07-26_19-21-29-253581,2928968,33,
2934034,2934062,2022-07-26_19-21-34-485530,2934066,28,
2939138,2939162,2022-07-26_19-21-39-713105,2939166,24,
2944251,2944338,2022-07-26_19-21-45-018165,2944341,87,
2949391,2949440,2022-07-26_19-21-50-248639,2949444,49,
2954496,2954536,2022-07-26_19-21-55-468661,2954539,40,
2959601,2959627,2022-07-26_19-22-00-690105,2959630,26,
2964799,2964824,2022-07-26_19-22-06-020513,2964828,25,
2969970,2969995,2022-07-26_19-22-11-318274,2970000,25,
2975136,2975218,2022-07-26_19-22-16-669690,2975222,82,
2980269,2980309,2022-07-26_19-22-21-890099,2980313,40,
2985380,2985404,2022-07-26_19-22-27-113180,2985407,24,
2990483,2990518,2022-07-26_19-22-32-345596,2990523,35,
2995634,2995657,2022-07-26_19-22-37-626754,2995661,23,
3000751,3000784,2022-07-26_19-22-42-883649,3000788,33,
3005857,3005977,2022-07-26_19-22-48-205247,3010956,120,
3010970,3011067,2022-07-26_19-22-53-422075,3011070,97,
3016082,3016108,2022-07-26_19-22-58-589688,3016112,26,
3021229,3021263,2022-07-26_19-23-03-872089,3021266,34,
3026328,3026355,2022-07-26_19-23-09-096595,3026358,27,
3031484,3031508,2022-07-26_19-23-14-379231,3031511,24,
3036601,3036641,2022-07-26_19-23-19-641476,3036645,40,
3041709,3041736,2022-07-26_19-23-24-865726,3041740,27,
3046811,3046838,2022-07-26_19-23-30-094553,3046841,27,
3051915,3051940,2022-07-26_19-23-35-324253,3051943,25,
3057023,3057047,2022-07-26_19-23-40-564951,3057051,24,
3062171,3062211,2022-07-26_19-23-45-861607,3062215,40,
3067277,3067302,2022-07-26_19-23-51-078759,3067305,25,
3072381,3072422,2022-07-26_19-23-56-309293,3072428,41,
3077485,3077512,2022-07-26_19-24-01-538387,3077515,27,
3082593,3082618,2022-07-26_19-24-06-776830,3082622,25,
3087703,3087788,2022-07-26_19-24-12-071127,3087793,85,
3092840,3092881,2022-07-26_19-24-17-297194,3092884,41,
3097949,3097976,2022-07-26_19-24-22-517399,3097980,27,
3103055,3103090,2022-07-26_19-24-27-748848,3103096,35,
3108177,3108266,2022-07-26_19-24-33-060477,3108271,89,
3113272,3113300,2022-07-26_19-24-38-226794,3113309,28,
3118388,3118449,2022-07-26_19-24-43-509127,3118455,61,
3123488,3123513,2022-07-26_19-24-48-700151,3123516,25,
3128605,3128635,2022-07-26_19-24-53-953509,3128639,30,
3133711,3133738,2022-07-26_19-24-59-180956,3133742,27,
3138877,3138936,2022-07-26_19-25-04-503972,3138942,59,
3143985,3144019,2022-07-26_19-25-09-718337,3144023,34,
3149092,3149136,2022-07-26_19-25-14-952462,3149142,44,
3154194,3154219,2022-07-26_19-25-20-180520,3154222,25,
3159330,3159354,2022-07-26_19-25-25-445115,3159357,24,
3164445,3164482,2022-07-26_19-25-30-701384,3164486,37,
3169553,3169595,2022-07-26_19-25-35-941460,3169599,42,
3174652,3174684,2022-07-26_19-25-41-160029,3174687,32,
3179760,3179881,2022-07-26_19-25-46-486972,3184864,121,
3184880,3184903,2022-07-26_19-25-51-638704,3184907,23,
3189977,3190002,2022-07-26_19-25-56-866175,3190005,25,
3195121,3195175,2022-07-26_19-26-02-158930,3195180,54,
3200229,3200284,2022-07-26_19-26-07-388564,3200290,55,
3205334,3205372,2022-07-26_19-26-12-607757,3205378,38,
3210437,3210464,2022-07-26_19-26-17-838951,3210467,27,
3215561,3215586,2022-07-26_19-26-23-093185,3215589,25,
3220724,3220754,2022-07-26_19-26-28-386482,3220757,30,
3225877,3225902,2022-07-26_19-26-33-666971,3225906,25,
3230994,3231029,2022-07-26_19-26-38-919409,3231032,35,
3236096,3241197,2022-07-26_19-26-44-345071,3241200,5101,
3241200,3241235,2022-07-26_19-26-49-381897,3241238,35,
3246308,3246332,2022-07-26_19-26-54-616870,3246335,24,
3251424,3251495,2022-07-26_19-26-59-906863,3251498,71,
3256532,3256589,2022-07-26_19-27-05-129320,3256592,57,
3261642,3261684,2022-07-26_19-27-10-351747,3261687,42,
3266749,3266778,2022-07-26_19-27-15-573842,3266781,29,
3271854,3271879,2022-07-26_19-27-20-803930,3271882,25,
3277026,3277069,2022-07-26_19-27-26-124234,3277072,43,
3282136,3282181,2022-07-26_19-27-31-365505,3282184,45,
3287251,3287351,2022-07-26_19-27-36-668044,3287355,100,
3292349,3292373,2022-07-26_19-27-41-815706,3292376,24,
3297467,3297541,2022-07-26_19-27-47-112926,3297544,74,
3302575,3302634,2022-07-26_19-27-52-336289,3302637,59,
3307709,3307733,2022-07-26_19-27-57-568919,3307737,24,
3312813,3312843,2022-07-26_19-28-02-803631,3312847,30,
3317926,3317959,2022-07-26_19-28-08-038537,3317962,33,
3323035,3323066,2022-07-26_19-28-13-278766,3323069,31,
3328150,3328205,2022-07-26_19-28-18-553354,3328208,55,
3333378,3333494,2022-07-26_19-28-23-978194,3338476,116,
3338490,3338516,2022-07-26_19-28-29-124745,3338519,26,
3343585,3343610,2022-07-26_19-28-34-349082,3343614,25,
3348718,3348781,2022-07-26_19-28-39-648155,3348785,63,
3353855,3353879,2022-07-26_19-28-44-870681,3353882,24,
3358960,3358987,2022-07-26_19-28-50-107242,3358990,27,
3364127,3364154,2022-07-26_19-28-55-405265,3364157,27,
3369237,3369264,2022-07-26_19-29-00-645980,3369267,27,
3374342,3374373,2022-07-26_19-29-05-883442,3374377,31,
3379451,3379478,2022-07-26_19-29-11-116231,3379481,27,
3384559,3384584,2022-07-26_19-29-16-353606,3384587,25,
3389667,
3394777,3394801,2022-07-26_19-29-26-825603,3394805,24,
3399904,3399954,2022-07-26_19-29-32-079412,3399958,50,
3405008,3405032,2022-07-26_19-29-37-312880,3405036,24,
3410118,3410142,2022-07-26_19-29-42-549446,3410146,24,
3415236,3415304,2022-07-26_19-29-47-839524,3415307,68,
3420359,3420406,2022-07-26_19-29-53-071391,3420409,47,
3425465,3425500,2022-07-26_19-29-58-293024,3425503,35,
3430571,3430596,2022-07-26_19-30-03-517032,3430599,25,
3435712,3435780,2022-07-26_19-30-08-832056,3435783,68,
3440841,3440875,2022-07-26_19-30-14-061708,3440878,34,
3445991,3446065,2022-07-26_19-30-19-378027,3446068,74,
3451098,3451166,2022-07-26_19-30-24-610725,3451170,68,
3456207,3456254,2022-07-26_19-30-29-830682,3456257,47,
3461326,3461349,2022-07-26_19-30-35-052957,3461352,23,
3466433,3466455,2022-07-26_19-30-40-285969,3466459,22,
3471602,3471626,2022-07-26_19-30-45-587188,3471629,24,
3476712,3476840,2022-07-26_19-30-50-926129,3481816,128,
3481829,3481852,2022-07-26_19-30-56-073094,3481855,23,
3486925,3492055,2022-07-26_19-31-01-296849,3492074,5130,
3492094,3492118,2022-07-26_19-31-06-596743,3492122,24,
3497170,3497212,2022-07-26_19-31-11-819280,3497215,42,
3502287,3502311,2022-07-26_19-31-17-046882,3502316,24,
3507444,3507475,2022-07-26_19-31-22-341375,3507478,31,
3512610,3512633,2022-07-26_19-31-27-628807,3512637,23,
3517717,3517742,2022-07-26_19-31-32-869548,3517746,25,
3522836,3527937,2022-07-26_19-31-38-337342,3527943,5101,
3527944,3527976,2022-07-26_19-31-43-356469,3527986,32,
3533044,3533072,2022-07-26_19-31-48-578479,3533078,28,
3538164,3538273,2022-07-26_19-31-53-916366,3543271,109,
3543294,3543359,2022-07-26_19-31-59-126941,3543362,65,
3548379,3548404,2022-07-26_19-32-04-300877,3548407,25,
3553510,3558645,2022-07-26_19-32-09-772687,3558648,5135,
3558649,3558675,2022-07-26_19-32-14-825703,3558678,26,
3563813,3563848,2022-07-26_19-32-20-119408,3563854,35,
3568967,3569031,2022-07-26_19-32-25-445581,3569035,64,
3574073,3574112,2022-07-26_19-32-30-658322,3574118,39,
3579182,3579209,2022-07-26_19-32-35-881486,3579212,27,
3584338,3584410,2022-07-26_19-32-41-213446,3584414,72,
3589444,3589495,2022-07-26_19-32-46-427261,3589500,51,
3594551,3594598,2022-07-26_19-32-51-654134,3594604,47,
3599696,3599719,2022-07-26_19-32-56-909337,3599724,23,
3604848,3604875,2022-07-26_19-33-02-192029,3604878,27,
3609985,3610010,2022-07-26_19-33-07-457530,3610013,25,
3615158,3620307,2022-07-26_19-33-12-918084,3620313,5149,
3620313,3620376,2022-07-26_19-33-18-081321,3620380,63,
3625422,3625491,2022-07-26_19-33-23-321639,3625495,69,
3630521,3630609,2022-07-26_19-33-28-568513,3630611,88,
3635686,3635737,2022-07-26_19-33-33-831712,3635740,51,
3640813,3640879,2022-07-26_19-33-39-102907,3640882,66,
3645931,3645963,2022-07-26_19-33-44-311504,3645966,32,
3651039,3651064,2022-07-26_19-33-49-547273,3651067,25,
3656147,3656239,2022-07-26_19-33-54-841162,3656246,92,
3661292,3661321,2022-07-26_19-34-00-061377,3661324,29,
3666393,3671527,2022-07-26_19-34-05-378617,3671544,5134,
3671567,3676634,2022-07-26_19-34-10-606788,3676651,5067,
3676672,3676700,2022-07-26_19-34-15-829001,3676703,28,
3681739,3681793,2022-07-26_19-34-21-052160,3681796,54,
3686847,3686873,2022-07-26_19-34-26-259255,3686876,26,
3691954,3692018,2022-07-26_19-34-31-508571,3692024,64,
3697072,3697096,2022-07-26_19-34-36-740679,3697099,24,
3702186,3702275,2022-07-26_19-34-42-043758,3702278,89,
3707309,3707339,2022-07-26_19-34-47-234288,3707342,30,
3712417,3712443,2022-07-26_19-34-52-473151,3712447,26,
3717535,3717564,2022-07-26_19-34-57-716800,3717569,29,
3722636,3722662,2022-07-26_19-35-02-943934,3722666,26,
3727742,3727768,2022-07-26_19-35-08-181937,3727772,26,
3732855,3732878,2022-07-26_19-35-13-420779,3732881,23,
3737990,3738034,2022-07-26_19-35-18-702342,3738038,44,
3743098,3743129,2022-07-26_19-35-23-924789,3743133,31,
3748200,3753308,2022-07-26_19-35-29-249624,3753325,5108,
3753348,3753419,2022-07-26_19-35-34-476099,3753422,71,
3758424,3758450,2022-07-26_19-35-39-633267,3758454,26,
3763538,3763605,2022-07-26_19-35-44-919514,3763610,67,
3768650,3768695,2022-07-26_19-35-50-143108,3768699,45,
3773758,3773786,2022-07-26_19-35-55-358722,3773789,28,
3778895,3784053,2022-07-26_19-36-00-626622,3784064,5158,
3784079,3784106,2022-07-26_19-36-05-938765,3784109,27,
3789157,3789182,2022-07-26_19-36-11-143654,3789186,25,
3794266,3794300,2022-07-26_19-36-16-389005,3794303,34,
3799373,3799400,2022-07-26_19-36-21-618370,3799403,27,
3804480,3804507,2022-07-26_19-36-26-854489,3804511,27,
