left eye 1,left eye 2,right eye 1,right eye 2,current time
0.32766977,0.485887527,0.353457332,0.496152341,19:05.3
0.34981221,0.481080264,0.373472899,0.502020597,19:05.3
0.360121548,0.477027327,0.382580966,0.499649704,19:05.4
0.362473667,0.484640539,0.380248576,0.501106024,19:05.4
0.36405924,0.487027258,0.381118268,0.503766298,19:05.5
0.365224659,0.476891786,0.383641183,0.496899426,19:05.5
0.365056425,0.479162425,0.385638952,0.49913004,19:05.6
0.358918548,0.492674559,0.386353016,0.507180154,19:05.6
0.359534293,0.4905186,0.386347502,0.50507015,19:05.7
0.369070947,0.489629775,0.381543696,0.503399611,19:05.7
0.369036108,0.488987833,0.379685402,0.502131402,19:05.8
0.372547299,0.485575199,0.37945357,0.499451399,19:05.8
0.370117098,0.485179216,0.379226834,0.50066632,19:05.9
0.364635676,0.47785911,0.381030947,0.50449723,19:05.9
0.366739571,0.47943005,0.382814527,0.506015778,19:06.0
0.3578448,0.481392473,0.385521472,0.50625813,19:06.0
0.355096549,0.482875705,0.38716206,0.503022134,19:06.1
0.354789376,0.483544618,0.384952903,0.497742444,19:06.1
0.35565111,0.485084951,0.381900638,0.497595936,19:06.2
0.365076303,0.484505266,0.385240555,0.50711894,19:06.2
0.368608773,0.484932393,0.388852268,0.506763935,19:06.2
0.374244124,0.484279156,0.386996686,0.501029611,19:06.3
0.361644685,0.482759774,0.375603765,0.497634232,19:06.3
0.341161221,0.480481565,0.362371773,0.50487107,19:06.4
0.340785921,0.475188524,0.361737192,0.507952929,19:06.4
0.341766149,0.476805687,0.359584332,0.508210957,19:06.5
0.342878073,0.480582297,0.35987395,0.505171061,19:06.5
0.342206895,0.483863473,0.363509178,0.50051564,19:06.6
0.343094975,0.481923401,0.364350468,0.500114739,19:06.6
0.343611568,0.485239297,0.363067776,0.499155641,19:06.7
0.343541622,0.485829145,0.360906035,0.50097543,19:06.7
0.342500031,0.480513692,0.362787664,0.499795228,19:06.8
0.340495586,0.47561276,0.365784585,0.498260707,19:06.8
0.335552394,0.476661384,0.363213986,0.499851406,19:06.9
0.338384211,0.482131809,0.362924278,0.500564218,19:06.9
0.332826644,0.481087267,0.363274843,0.502809107,19:06.9
0.332141578,0.478978664,0.36337924,0.501147151,19:07.0
0.344121963,0.475143075,0.364505798,0.494071573,19:07.0
0.345882714,0.486055434,0.363114387,0.493186533,19:07.1
0.359616578,0.501790762,0.378936112,0.493192613,19:07.2
0.368953258,0.496871233,0.39012894,0.493773758,19:07.2
0.368309766,0.500338018,0.386352688,0.491097689,19:07.3
0.366546988,0.499144435,0.385967553,0.494227618,19:07.3
0.360559911,0.493635297,0.384580314,0.487033427,19:07.3
0.358573675,0.493841261,0.382318705,0.489003807,19:07.4
0.3614178,0.486440629,0.381079048,0.488248914,19:07.4
0.362501293,0.48853302,0.380923212,0.486016661,19:07.5
0.367539704,0.486290962,0.381698132,0.49597466,19:07.6
0.367989928,0.48903963,0.383821577,0.493781805,19:07.6
0.369512409,0.486781299,0.38081488,0.488383114,19:07.7
0.369791478,0.487646252,0.379566193,0.486358404,19:07.7
0.337789029,0.535196841,0.381386906,0.489150912,19:07.8
0.302022547,0.572482884,nan, nan,19:07.8
nan, nan,nan, nan,19:07.9
nan, nan,nan, nan,19:07.9
nan, nan,nan, nan,19:07.9
nan, nan,nan, nan,19:08.0
nan, nan,nan, nan,19:08.1
nan, nan,nan, nan,19:08.1
nan, nan,nan, nan,19:08.2
nan, nan,nan, nan,19:08.2
nan, nan,0.164972693,0.310967416,19:08.3
nan, nan,0.204134107,0.269965261,19:08.3
0.226634517,0.208332703,0.254001707,0.212644503,19:08.3
0.227026477,0.214758515,0.25223729,0.207620621,19:08.4
0.23042585,0.206338152,0.255963832,0.195584893,19:08.4
0.234922305,0.208252653,0.254187375,0.193883255,19:08.5
0.23635447,0.216979623,0.252137631,0.18317461,19:08.5
0.233311638,0.21192044,0.255465716,0.183614179,19:08.6
0.231414944,0.220971748,0.252807736,0.190858439,19:08.6
0.233135149,0.21947442,0.249184579,0.18581517,19:08.7
0.234710738,0.208130836,0.242996573,0.186540246,19:08.7
0.231715769,0.208292484,0.239965662,0.190575868,19:08.8
0.227215126,0.210455641,0.240771845,0.196226314,19:08.8
0.226668075,0.209732413,0.241091669,0.194832981,19:08.9
0.228958249,0.209105313,0.239269674,0.195131138,19:08.9
0.231010243,0.206523657,0.239494726,0.19156459,19:09.0
0.233664289,0.208632216,0.244995907,0.184853464,19:09.0
0.235741392,0.211251304,0.247083291,0.186698213,19:09.1
0.231086686,0.211497292,0.249828085,0.183726266,19:09.1
0.228010863,0.211567163,0.253626108,0.184108958,19:09.2
0.227445468,0.206628397,0.258994401,0.186984003,19:09.2
0.227667302,0.203331575,0.256134599,0.194264159,19:09.2
0.231029347,0.201639503,0.254742354,0.188319504,19:09.3
0.231661275,0.197816491,0.254350722,0.187882811,19:09.4
0.232247487,0.195735976,0.250795424,0.180170044,19:09.4
0.234135553,0.194838926,0.25335452,0.181158051,19:09.5
0.232913718,0.193411306,0.258536428,0.193303719,19:09.5
0.23157692,0.19590281,0.259678215,0.188829437,19:09.6
0.225781888,0.188110501,0.257980376,0.183939129,19:09.6
0.225688413,0.187738597,0.2572743,0.17834188,19:09.7
0.225321203,0.191734329,0.254115373,0.178663924,19:09.7
0.22607781,0.192189917,0.253117681,0.177439898,19:09.7
0.229245871,0.197727457,0.252266705,0.180739194,19:09.8
0.229925007,0.196634024,0.251452118,0.182180867,19:09.8
0.235295609,0.192320079,0.250357866,0.180490598,19:09.9
0.236701891,0.199318543,0.251271755,0.184870049,19:10.0
0.239633486,0.192104876,0.249192461,0.189758867,19:10.0
0.239719093,0.192769706,0.246249169,0.191258892,19:10.1
0.235295817,0.19549939,0.243867949,0.190720707,19:10.1
0.234323606,0.192131802,0.247912616,0.192322224,19:10.2
0.231298655,0.196565628,0.254094243,0.187072441,19:10.2
0.233095124,0.195035324,0.252590686,0.187813267,19:10.3
0.24572666,0.193771273,0.251825064,0.190671876,19:10.3
0.238061145,0.194037989,0.245143071,0.18910107,19:10.4
0.213534564,0.182848766,0.232127711,0.181889191,19:10.4
0.210347429,0.184648037,0.230396271,0.177295074,19:10.5
0.213722453,0.189888641,0.23137489,0.184171483,19:10.5
0.215428606,0.191762596,0.231213108,0.179910719,19:10.6
0.219219908,0.192594066,0.229289547,0.18291989,19:10.6
0.22245355,0.198014393,0.22747004,0.184289873,19:10.7
0.221563384,0.198515698,0.223907694,0.184964091,19:10.8
0.220802933,0.196123347,0.223570988,0.185975805,19:10.8
0.218267888,0.200614914,0.231689259,0.177330121,19:10.9
0.215923786,0.198315963,0.237721905,0.181564093,19:11.0
0.219982088,0.199519575,0.237098724,0.180894822,19:11.0
0.222485796,0.199611962,0.231117576,0.182344943,19:11.1
0.219716579,0.19261539,0.226919189,0.192467332,19:11.1
0.215676278,0.192734465,0.234166995,0.190634653,19:11.1
0.218803361,0.193881899,0.238939315,0.193456963,19:11.2
0.22443229,0.188221231,0.232546851,0.192186445,19:11.3
0.218432322,0.197984025,0.227589369,0.19077304,19:11.3
0.215362906,0.196106851,0.228652433,0.184933096,19:11.4
0.217594206,0.194871441,0.235366032,0.180145249,19:11.4
0.217251584,0.197330967,0.239381775,0.18003206,19:11.5
0.217531845,0.19353281,0.239960164,0.181233287,19:11.5
0.217751861,0.192934588,0.237625763,0.182549819,19:11.6
0.217264414,0.199835971,0.233227894,0.178587273,19:11.6
0.219190657,0.205671594,0.230808869,0.182216942,19:11.7
0.22455065,0.20082581,0.230532885,0.186619982,19:11.7
0.221860155,0.197862864,0.235118121,0.189304009,19:11.8
0.217482582,0.196610808,0.238267869,0.189119622,19:11.8
0.220317826,0.198580667,0.235010758,0.191366568,19:11.8
0.225277007,0.204028249,0.234382704,0.184123859,19:11.9
0.223520353,0.195955798,0.236755401,0.182855606,19:12.0
0.222975627,0.196707785,0.239290521,0.180690125,19:12.0
0.222031727,0.201786384,0.240956396,0.183623731,19:12.1
0.216074616,0.20265919,0.239281848,0.187521711,19:12.1
0.216040537,0.200999767,0.237764567,0.183278784,19:12.2
0.216752425,0.202582791,0.237969413,0.189576343,19:12.2
0.218325332,0.203506857,0.238351882,0.194877997,19:12.3
0.222299948,0.208409742,0.237958908,0.196676821,19:12.3
0.22466591,0.217906117,0.237156138,0.205384418,19:12.3
0.231537938,0.218754888,0.239791065,0.227632478,19:12.4
0.234511793,0.228911459,0.242440611,0.229047298,19:12.4
0.238218471,0.231594265,0.243786722,0.220978707,19:12.5
0.23354277,0.236072004,0.245963648,0.221979767,19:12.5
0.225152135,0.239630789,0.245662138,0.221486717,19:12.6
0.224678889,0.237208426,0.243105292,0.222999841,19:12.6
0.231323197,0.23203522,0.244236201,0.217469797,19:12.7
0.23365891,0.229745105,0.247644395,0.216268241,19:12.7
0.228374451,0.230555579,0.251251131,0.220861316,19:12.8
0.227346525,0.229236051,0.247514114,0.219927192,19:12.8
0.232354,0.218542039,0.240854695,0.227091596,19:12.9
0.215314195,0.234162495,0.218648598,0.249555871,19:12.9
0.162581116,0.298068047,0.167315632,0.283406705,19:12.9
0.146867871,0.31205526,0.148922265,0.298397094,19:13.0
0.140684262,0.316450626,0.147644132,0.298443586,19:13.0
0.138227433,0.315283388,0.147139862,0.296797723,19:13.1
0.139385551,0.319594532,0.14737913,0.291714102,19:13.2
0.142493397,0.321049511,0.148502693,0.292664081,19:13.2
0.141546503,0.317138702,0.150596604,0.301743954,19:13.3
0.13992092,0.320741981,0.145918071,0.300078303,19:13.3
0.141199663,0.32068634,0.14512527,0.297577858,19:13.4
0.139889315,0.314286113,0.149319008,0.296139002,19:13.4
0.137604341,0.318529755,0.149802014,0.295945108,19:13.4
0.137200326,0.318737119,0.147906169,0.293445438,19:13.5
0.142559856,0.320704699,0.148037136,0.299404293,19:13.6
0.144429132,0.321780503,0.149641275,0.3019844,19:13.6
0.144935384,0.315095395,0.152473405,0.29758209,19:13.6
0.144171357,0.316592157,0.154192075,0.297706991,19:13.7
0.141202226,0.319137037,0.148985118,0.298593998,19:13.7
0.142561048,0.340558141,0.146680534,0.317157656,19:13.8
0.145257682,0.366039991,0.144594148,0.34222877,19:13.8
0.141412884,0.361412823,0.143456936,0.340065688,19:13.9
0.1413095,0.361923367,0.144075558,0.339998752,19:13.9
0.142301634,0.364576042,0.144823134,0.340959519,19:14.0
0.140535086,0.365922481,0.148094967,0.338009536,19:14.0
0.142752573,0.36330688,0.147874802,0.333506733,19:14.1
0.142091528,0.367650479,0.150493845,0.346129537,19:14.1
0.140938163,0.362509519,0.151825994,0.349347889,19:14.2
0.143359646,0.358126462,0.148245052,0.341779381,19:14.2
0.145395339,0.3616153,0.146037653,0.339350998,19:14.3
0.147342131,0.363684207,0.149881124,0.335789293,19:14.3
0.147599891,0.360831052,0.150677815,0.339953721,19:14.4
0.137811899,0.37448895,0.141364604,0.346914172,19:14.4
0.135470286,0.384554714,0.135331467,0.344731748,19:14.5
0.135406509,0.375164002,0.140019014,0.351628006,19:14.5
0.133801162,0.376297116,0.14143005,0.355830878,19:14.6
0.141354531,0.375961989,0.135337234,0.360473424,19:14.6
0.137554288,0.377301216,0.135284111,0.360100985,19:14.6
0.12789765,0.370687723,0.142275006,0.364917904,19:14.7
0.132692456,0.37500903,0.14392063,0.363925189,19:14.7
0.137136638,0.388919741,0.139406979,0.360425919,19:14.8
0.136337474,0.388465971,0.141253099,0.363347411,19:14.8
0.141844377,0.372216791,0.142203778,0.348378778,19:14.9
0.143037021,0.358461767,0.142734513,0.345222265,19:14.9
0.134363338,0.362988919,0.146033108,0.336479276,19:15.0
0.134408534,0.364182919,0.147707984,0.337488562,19:15.1
0.147933334,0.355419099,0.155016035,0.345201492,19:15.1
0.148692042,0.359022945,0.153177902,0.344440967,19:15.2
0.142793566,0.366599202,0.146920547,0.344885379,19:15.3
0.141135737,0.364532322,0.14654462,0.341150373,19:15.3
0.138134852,0.359586328,0.145896971,0.340818793,19:15.4
0.138391271,0.356397271,0.146130279,0.340353906,19:15.4
0.137708575,0.360304147,0.147170186,0.34113735,19:15.4
0.137594298,0.360200852,0.146893442,0.341003299,19:15.5
0.146823302,0.35897845,0.156952247,0.33004421,19:15.6
0.171846077,0.324606568,0.190533876,0.287557095,19:15.6
0.21717988,0.228196755,0.231955677,0.207118198,19:15.7
0.226155713,0.217212707,0.238630757,0.190193802,19:15.7
0.235279664,0.215830937,0.245481327,0.19844307,19:15.7
0.236763924,0.205638424,0.246422812,0.199516758,19:15.8
0.232281283,0.218385875,0.241321146,0.205714494,19:15.8
0.23175998,0.224043891,0.240730688,0.206328899,19:15.9
0.22971566,0.220100552,0.240231052,0.202507287,19:15.9
0.244408846,0.22413443,0.265872836,0.204868078,19:16.0
0.264697075,0.236353174,0.403964788,0.20473969,19:16.1
nan, nan,0.534390807,0.221644372,19:16.1
0.64162451,0.265797794,0.631227434,0.243485779,19:16.2
0.634022236,0.263867974,0.653387785,0.246118173,19:16.2
0.634906113,0.251554221,0.650227129,0.253327757,19:16.3
0.639087737,0.244449586,0.654554904,0.255928755,19:16.3
0.640604496,0.250190228,0.655775845,0.252530903,19:16.4
0.641157031,0.251688778,0.656339765,0.248069122,19:16.4
0.639276564,0.247130081,0.658181429,0.24732843,19:16.5
0.640898407,0.247471318,0.657473922,0.246392801,19:16.5
0.644022942,0.253580838,0.655346036,0.247257993,19:16.6
0.642954826,0.25337863,0.655530393,0.251317769,19:16.6
0.639662445,0.247655526,0.656865239,0.249448717,19:16.6
0.64417541,0.247483924,0.659892261,0.25361836,19:16.7
0.687803447,0.225551873,0.705560803,0.230383903,19:16.7
0.718907893,0.203517005,0.738903224,0.211213723,19:16.8
0.7160905,0.204048097,0.740016639,0.207973331,19:16.8
0.714063287,0.20670101,0.736308217,0.209009767,19:16.9
0.723926723,0.209426284,0.738372624,0.207222492,19:16.9
0.729282737,0.207123414,0.73952657,0.207984895,19:17.0
0.728547156,0.212673292,0.740557671,0.212159812,19:17.1
0.723873973,0.212982133,0.743016362,0.209167823,19:17.1
0.722828448,0.203263342,0.741279721,0.202291235,19:17.2
0.726127088,0.205181345,0.739738345,0.202302858,19:17.2
0.72456646,0.190050274,0.73971808,0.206250161,19:17.3
0.720736504,0.184390396,0.741807818,0.206320494,19:17.3
0.724601507,0.203891575,0.744434297,0.204359487,19:17.4
0.727528691,0.209538698,0.744623303,0.205959484,19:17.4
0.646558523,0.206085905,0.68211323,0.21120955,19:17.5
0.532599509,0.199083716,0.573608041,0.187351152,19:17.5
0.442437977,0.185241029,0.483493537,0.168565705,19:17.6
0.27835235,0.192865312,0.294971406,0.185140058,19:17.6
0.272847801,0.182376102,0.302863508,0.161382526,19:17.7
0.275428325,0.186638802,0.301211655,0.156338945,19:17.7
0.278346062,0.184761733,0.293403715,0.166447014,19:17.8
0.277483404,0.18304275,0.293937802,0.165542066,19:17.8
0.275189489,0.176468298,0.286047667,0.16827637,19:17.9
0.276105911,0.176294208,0.283254713,0.162382051,19:17.9
0.269673765,0.178544074,0.288081944,0.152635917,19:18.0
0.267889678,0.175385535,0.2892088,0.151072174,19:18.0
0.273360878,0.18887791,0.290389419,0.151344076,19:18.1
0.271877736,0.188308045,0.289877743,0.159709975,19:18.1
0.280735493,0.188846931,0.286478639,0.161833361,19:18.2
0.268991768,0.191431493,0.274880081,0.160319105,19:18.2
0.238079056,0.193664506,0.258568376,0.165358722,19:18.3
0.237862736,0.19624649,0.257700533,0.168703675,19:18.3
0.248398557,0.197381064,0.247898623,0.168459892,19:18.4
0.250020742,0.196834832,0.245335966,0.168453649,19:18.4
0.240261301,0.193298608,0.24814415,0.163135767,19:18.4
0.238637924,0.191122323,0.249015182,0.160707638,19:18.5
0.236957625,0.195086271,0.255643874,0.167351559,19:18.5
0.236345693,0.191200167,0.256171763,0.166299537,19:18.6
0.242624611,0.192519486,0.24528119,0.166817889,19:18.7
0.244492531,0.197051749,0.242924809,0.168068022,19:18.7
0.238427565,0.194119513,0.251789451,0.165999874,19:18.8
0.237056717,0.195949674,0.255608857,0.168943882,19:18.8
0.240221933,0.192240149,0.257408947,0.172595665,19:18.9
0.240571961,0.18910864,0.257251531,0.173421323,19:18.9
0.234629825,0.198165849,0.258448362,0.16598551,19:19.0
0.234273344,0.195966914,0.25791353,0.169272155,19:19.0
0.246103957,0.191147834,0.252095163,0.180702284,19:19.0
0.246242598,0.200660035,0.248963565,0.181115866,19:19.1
0.238325536,0.214762285,0.244368091,0.189120084,19:19.1
0.233321786,0.221835017,0.242822468,0.198229223,19:19.2
0.226664826,0.234077245,0.240272298,0.202646032,19:19.2
0.226966128,0.238235295,0.237959534,0.206786215,19:19.3
0.232190803,0.239223063,0.241233528,0.210060447,19:19.3
0.232837722,0.240040585,0.24000591,0.214218885,19:19.4
0.232053682,0.240953252,0.236383125,0.213799223,19:19.4
0.23023966,0.23826699,0.237555653,0.213798746,19:19.5
0.227775782,0.237822503,0.239071622,0.221367955,19:19.5
0.227564782,0.23621951,0.240269944,0.217578441,19:19.6
0.22590217,0.230374977,0.236180022,0.211630285,19:19.6
0.225050852,0.232595593,0.236100152,0.209902272,19:19.7
0.227739885,0.23324129,0.240231335,0.208092719,19:19.7
0.228736863,0.23319295,0.239259809,0.208838388,19:19.8
0.232536271,0.234554067,0.237924263,0.215549961,19:19.8
0.233764231,0.233380467,0.237254426,0.212040603,19:19.9
0.229766726,0.234987393,0.237619027,0.203777,19:19.9
0.229914829,0.237682953,0.2401205,0.202881873,19:20.0
0.229453444,0.229218662,0.240079314,0.210001856,19:20.0
0.224148691,0.228856176,0.240877092,0.212298289,19:20.1
0.225293919,0.228511989,0.240280941,0.217390865,19:20.1
0.226866543,0.231237769,0.239234641,0.213205919,19:20.2
0.225660548,0.230842575,0.238759845,0.208806977,19:20.2
0.226984441,0.22710219,0.239364117,0.210904151,19:20.3
0.227169842,0.230547324,0.244618893,0.208173499,19:20.3
0.230576664,0.232568547,0.242397696,0.207622603,19:20.3
0.234859377,0.23996897,0.23524417,0.207864732,19:20.4
0.235162377,0.236454293,0.234654993,0.209991947,19:20.4
0.243981808,0.237529784,0.245103791,0.204050601,19:20.5
0.249497846,0.234043941,0.252750486,0.2005108,19:20.6
0.247434676,0.230720744,0.257660091,0.210061505,19:20.6
0.244766384,0.231596336,0.260865062,0.209551781,19:20.7
0.238875121,0.229465365,0.26201728,0.205691263,19:20.7
0.241251186,0.230201855,0.2609182,0.207785398,19:20.8
0.244156986,0.2333211,0.259746104,0.209077656,19:20.8
0.242923856,0.232366011,0.260111153,0.210272014,19:20.9
0.249352619,0.226353675,0.257600218,0.212696567,19:20.9
0.251594514,0.23337391,0.253546208,0.21477519,19:20.9
0.24609372,0.239946321,0.258883387,0.206733987,19:21.0
0.242639288,0.240223333,0.263394862,0.203354225,19:21.0
0.245851144,0.239796564,0.25608182,0.203808382,19:21.1
0.249888167,0.238702103,0.252225339,0.207316041,19:21.1
0.247156143,0.238484517,0.259885788,0.205487147,19:21.2
0.24503091,0.23679994,0.265142471,0.210836127,19:21.2
0.249100283,0.234916762,0.263061255,0.20008269,19:21.3
0.249420047,0.23827289,0.260264844,0.193379089,19:21.3
0.249965668,0.236517951,0.260745585,0.195550159,19:21.4
0.247997195,0.234626442,0.260097533,0.198486075,19:21.4
0.248888403,0.233842283,0.258803755,0.197535768,19:21.5
0.249959648,0.233055472,0.258486718,0.195556194,19:21.5
0.248127252,0.231672138,0.258806914,0.197437376,19:21.6
0.241324812,0.233347833,0.247889221,0.194023564,19:21.6
0.232175305,0.23201628,0.234477311,0.20256111,19:21.6
0.23219423,0.233827725,0.235064,0.203135028,19:21.7
0.22699444,0.233960718,0.234320238,0.210483074,19:21.7
0.225976452,0.231317341,0.237095714,0.212724999,19:21.8
0.228180021,0.228689194,0.242457062,0.211882576,19:21.8
0.231186479,0.227285907,0.242200628,0.210604325,19:21.9
0.233528554,0.235685363,0.237998664,0.203230292,19:21.9
0.230898261,0.230816811,0.234942272,0.201908097,19:22.0
0.221999899,0.226783231,0.237012565,0.195867687,19:22.0
0.224045604,0.229484349,0.241063818,0.197217673,19:22.1
0.235778689,0.215901002,0.244129226,0.200186163,19:22.1
0.235748664,0.220542148,0.243157715,0.200666606,19:22.2
0.233336687,0.226481885,0.241246626,0.204915717,19:22.2
0.232088223,0.224832386,0.240059614,0.206375286,19:22.3
0.232277885,0.217601985,0.24180977,0.203655005,19:22.3
0.233319163,0.21677427,0.244446456,0.205697358,19:22.4
0.230368346,0.220721126,0.241669655,0.196471259,19:22.4
0.227328777,0.219616547,0.240599781,0.191416502,19:22.5
0.226649001,0.222242504,0.237318501,0.199480906,19:22.5
0.228985786,0.225043058,0.235391796,0.196694493,19:22.6
0.23058781,0.228561193,0.237179562,0.192078531,19:22.6
0.229757279,0.224543616,0.238330871,0.188525826,19:22.7
0.228462994,0.221350238,0.240503117,0.206858248,19:22.8
0.218044639,0.228545979,0.223527893,0.229127824,19:22.8
0.168623582,0.294407308,0.172696933,0.275124878,19:22.8
0.139654607,0.33236897,0.146639302,0.314090937,19:22.9
0.136813924,0.33673203,0.145358458,0.319111586,19:22.9
0.136157632,0.338821083,0.144602582,0.316196978,19:23.0
0.135938734,0.342358559,0.145161882,0.313274562,19:23.0
0.13886191,0.341627061,0.146374717,0.312882572,19:23.1
0.139271826,0.342358172,0.145642176,0.313044608,19:23.1
0.136635035,0.341230929,0.144609317,0.314766884,19:23.2
0.136538327,0.338638812,0.147885397,0.313706219,19:23.2
0.137897953,0.336276084,0.146643326,0.31202358,19:23.3
0.134658679,0.337259203,0.142369598,0.317304045,19:23.3
0.135634005,0.3381024,0.138007894,0.315244973,19:23.4
0.137889311,0.334370106,0.137669936,0.319189787,19:23.4
0.13587983,0.334515423,0.140850589,0.316851825,19:23.5
0.134861961,0.32906881,0.140304133,0.321650267,19:23.5
0.135314524,0.328008175,0.141590342,0.319668472,19:23.6
0.134198457,0.332268,0.142755806,0.311144978,19:23.6
0.135427967,0.335124195,0.142127052,0.31071043,19:23.6
0.140060186,0.33347109,0.140454784,0.309640765,19:23.7
0.1376957,0.332264721,0.14022249,0.30837211,19:23.8
0.137107611,0.33326292,0.139602304,0.310140729,19:23.8
0.13892974,0.332862824,0.140060186,0.309599072,19:23.8
0.135143384,0.332328707,0.142064288,0.314991564,19:23.9
0.136555359,0.335857689,0.142317295,0.313701242,19:23.9
0.138578191,0.333089709,0.141626179,0.318765908,19:24.0
0.13548474,0.331469357,0.139740527,0.322930187,19:24.1
0.136058137,0.337900996,0.140132517,0.324821889,19:24.1
0.136067852,0.337822884,0.139027476,0.326170564,19:24.2
0.137102842,0.336903214,0.136681259,0.320428997,19:24.2
0.14011316,0.339494079,0.13657783,0.322298318,19:24.3
0.139929071,0.335852921,0.135186061,0.316431463,19:24.4
0.140494481,0.335534751,0.135187879,0.313547701,19:24.4
0.141578138,0.334202617,0.137485325,0.316216379,19:24.5
0.142582521,0.331829846,0.143582463,0.32381469,19:24.5
0.146327853,0.342071325,0.148078695,0.328396887,19:24.6
0.289713591,0.434591234,0.320270479,0.461971581,19:24.7
0.309161872,0.455987126,0.328725547,0.48159951,19:24.7
0.321244448,0.473765433,0.333690375,0.484651148,19:24.7
0.31905961,0.4727543,0.336876512,0.478504419,19:24.8
0.320951968,0.474069625,0.337829977,0.477795988,19:24.8
0.317724288,0.460591406,0.337749332,0.474862516,19:24.9
0.319364697,0.46074909,0.337256253,0.473259509,19:24.9
0.331342071,0.469053775,0.339253128,0.480559111,19:25.0
0.330999047,0.475044906,0.342014521,0.485429049,19:25.0
0.324200064,0.474385709,0.337898791,0.477745414,19:25.1
0.32584098,0.463557094,0.338223249,0.47809884,19:25.1
0.326652646,0.468160927,0.339871675,0.474821091,19:25.2
0.324516386,0.465436518,0.341504365,0.481660515,19:25.2
0.33263737,0.479849577,0.349872947,0.485170633,19:25.3
0.346228898,0.483554363,0.362978488,0.487891346,19:25.3
0.35515064,0.477206618,0.373297542,0.484756887,19:25.4
0.355468214,0.48037374,0.373609424,0.484768242,19:25.4
0.360828727,0.486444533,0.375279218,0.4827317,19:25.4
0.361009657,0.48787269,0.37225607,0.484600246,19:25.5
0.349945515,0.479444087,0.364292264,0.488785803,19:25.6
0.330492616,0.482416779,0.343232721,0.487038881,19:25.6
0.311213642,0.479933918,0.324759692,0.489086449,19:25.7
0.309521109,0.479417801,0.328704417,0.489717484,19:25.7
0.312002569,0.483092755,0.325780272,0.486185282,19:25.8
0.314390153,0.48339203,0.325167805,0.487857997,19:25.8
0.309117883,0.48369506,0.32747674,0.492716044,19:25.9
0.308614194,0.480788141,0.325619221,0.488780111,19:25.9
0.317772388,0.478729248,0.325018704,0.487050951,19:26.0
0.319232076,0.479794025,0.328118831,0.487322479,19:26.0
0.31075272,0.482040584,0.328768015,0.500865221,19:26.1
0.308675766,0.482033402,0.327449054,0.498069078,19:26.1
0.314866006,0.480206728,0.328599483,0.498491347,19:26.2
0.319780052,0.483567834,0.330093324,0.501934946,19:26.2
0.336176217,0.482691586,0.342827916,0.500764251,19:26.3
0.344218314,0.48386085,0.34873271,0.503203511,19:26.3
0.341232479,0.494223267,0.345680118,0.512851834,19:26.4
0.337313443,0.494141519,0.346351147,0.510692894,19:26.4
0.336982995,0.493319988,0.348617315,0.508861303,19:26.5
0.30126527,0.518660009,0.310627908,0.53843832,19:26.5
0.215067759,0.575308919,0.263613582,0.562920272,19:26.6
0.186023593,0.583255708,0.211372927,0.587191164,19:26.6
0.188627601,0.580567062,0.200509667,0.599212945,19:26.7
0.188613474,0.585039139,0.198681995,0.604195356,19:26.8
0.194067642,0.584192455,0.202233106,0.597874522,19:26.8
0.19501853,0.583468437,0.201429471,0.59789598,19:26.9
0.193238929,0.578253865,0.202010289,0.603212655,19:26.9
0.191175371,0.579691052,0.20412232,0.59904927,19:27.0
0.189662799,0.593849838,0.19787623,0.608241737,19:27.0
0.181766376,0.619001389,0.186647266,0.637023985,19:27.1
0.18257387,0.641698897,0.187287927,0.648365319,19:27.1
0.185995892,0.638857007,0.190226763,0.646080911,19:27.2
0.185954839,0.641105652,0.188605696,0.647164285,19:27.2
0.183677435,0.63596034,0.188217178,0.645546257,19:27.3
0.181178361,0.62879163,0.190963715,0.650272727,19:27.3
0.179153696,0.628855467,0.190849543,0.65006876,19:27.4
0.177074537,0.627958894,0.186654299,0.646093965,19:27.4
0.178183511,0.62742728,0.187446445,0.644129038,19:27.5
0.176255018,0.623868287,0.188383177,0.6468274,19:27.6
0.177260563,0.625669181,0.188550696,0.647200465,19:27.6
0.179309651,0.628452122,0.188354522,0.646406412,19:27.6
0.180301681,0.624554932,0.18747206,0.642465353,19:27.7
0.177558243,0.631353617,0.18003872,0.641534448,19:27.8
0.180021465,0.632597446,0.176350221,0.642945588,19:27.8
0.178427875,0.632502615,0.175891593,0.64014405,19:27.9
0.175788388,0.632110178,0.175899208,0.640709937,19:27.9
0.17781581,0.625024557,0.185662046,0.642918825,19:28.0
0.178576455,0.629659891,0.191010267,0.643230796,19:28.0
nan, nan,nan, nan,19:28.8
nan, nan,nan, nan,19:28.9
nan, nan,nan, nan,19:28.9
nan, nan,nan, nan,19:29.0
nan, nan,nan, nan,19:29.0
0.294923037,0.347133338,0.309249938,0.339469701,19:29.1
0.286334157,0.357736528,0.29562673,0.350370198,19:29.1
0.268453211,0.328093797,0.27709797,0.309821725,19:29.1
0.262700289,0.298797548,0.272174805,0.273541182,19:29.2
0.259516388,0.286745191,0.269616991,0.256602973,19:29.3
0.258221328,0.278695673,0.267932475,0.251609713,19:29.3
0.251839161,0.261128396,0.255285293,0.247552037,19:29.3
0.252729982,0.263176858,0.258918911,0.247276142,19:29.4
0.246256024,0.278073639,0.261253148,0.250985295,19:29.4
